Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,8653.0,22233.0,140539.0,1043906.0,969199.0,364638.0,1440217.0,151697.0,613984.0,376559.0,343532.0,166290.0,3401628.0,124309.0,675749.0,386318.0,
2018,10985.0,65496.0,172429.0,1083620.0,982681.0,336921.0,1471737.0,158031.0,661844.0,491647.0,346561.0,181394.0,3675820.0,129284.0,716225.0,395371.0,650.0
2019,10407.0,61038.0,218884.0,1129483.0,1020105.0,307435.0,1530309.0,164709.0,663497.0,543043.0,364177.0,179174.0,3781627.0,132264.0,727212.0,413043.0,615.0
2020,11112.0,43147.0,221590.0,1248967.0,1092102.0,287179.0,1674528.0,171036.0,708496.0,544415.0,380636.0,182557.0,4098323.0,122798.0,653449.0,424213.0,807.0
2021,13328.0,51144.0,225608.0,1363612.0,1158454.0,287118.0,1772812.0,185729.0,789842.0,600431.0,511481.0,193584.0,4446463.0,146125.0,805690.0,462992.0,257.0
