Zip,Naics,Establishments,Employees,Payroll
35178,2211,3,1,0
35178,2362,3,1,0
35178,3323,3,1,0
35178,8131,3,1,0
35179,2381,4,1,0
35179,2381,3,210,0
35179,2383,3,1,0
35179,3327,3,1,0
35179,4523,3,1,0
35179,5617,6,1,0
35179,5617,5,210,0
35179,8113,3,1,0
35179,8131,10,1,0
35179,8131,7,210,0
35253,8132,3,1,0
35253,8132,3,210,0
35747,2362,3,1,0
35747,2362,3,210,0
35747,2381,3,1,0
35747,2381,3,210,0
35747,2382,5,1,0
35747,2382,4,210,0
35747,4471,4,1,0
35747,4471,3,210,0
35747,7225,3,1,0
35747,8111,3,1,0
35747,8131,3,1,0
35748,2361,4,1,0
35748,2361,3,210,0
35748,2382,4,1,0
35748,3327,3,1,0
35748,3327,3,210,0
35748,4471,3,1,0
35748,5416,5,1,0
35748,5416,5,210,0
35748,5617,9,1,0
35748,5617,6,210,0
35748,5617,3,220,0
35748,7225,4,1,0
35748,7225,3,241,0
35748,8131,3,1,0
35748,8131,3,210,0
35749,2361,4,1,0
35749,2361,4,210,0
35749,2381,4,1,0
35749,2381,3,210,0
35749,2382,7,1,0
35749,2382,4,210,0
35749,2382,3,220,0
35749,4413,3,1,0
35749,4461,3,1,0
35749,4471,8,1,0
35749,4471,6,210,0
35749,4523,5,1,0
35749,4523,4,220,0
35749,4841,3,1,0
35749,4841,3,210,0
35749,5311,4,1,0
35749,5311,4,210,0
35749,5413,3,1,0
35749,5415,5,1,0
35749,5415,3,210,0
35749,5416,8,1,0
35749,5416,8,210,0
35749,5419,4,1,0
35749,5419,3,210,0
35749,5617,14,1,0
35749,5617,10,210,0
35749,5617,3,220,0
35749,6213,3,1,0
35749,6213,3,210,0
35749,6244,8,1,0
35749,6244,3,210,0
35749,6244,4,220,0
35749,7139,3,1,0
35749,7225,17,1,0
35749,7225,6,220,0
35749,7225,3,230,0
35749,7225,5,241,0
35749,8121,3,1,0
35749,8121,3,210,0
35749,8131,11,1,0
35749,8131,5,210,0
35749,8131,3,220,0
35750,2361,7,1,0
35750,2361,6,210,0
35750,2381,3,1,0
35750,2382,8,1,0
35750,2382,5,210,0
35750,2383,4,1,0
35750,2383,4,210,0
35750,2389,5,1,0
35750,2389,4,210,0
35750,4411,5,1,0
35750,4411,4,210,0
35750,4413,5,1,0
35750,4451,3,1,0
35750,4471,7,1,0
35750,4471,6,210,0
35750,4523,4,1,0
35750,4539,3,1,0
35750,5419,3,1,0
35750,5617,9,1,0
35750,5617,6,210,0
35750,6213,3,1,0
35750,7225,11,1,0
35750,7225,5,241,0
35750,8111,7,1,0
35750,8111,5,210,0
35750,8121,4,1,0
35750,8131,9,1,0
35750,8131,3,241,0
35752,4471,3,1,0
35752,4471,3,210,0
35752,4841,3,1,0
35754,2382,5,1,0
35754,2383,4,1,0
35754,2383,3,210,0
35754,4239,3,1,0
35754,4471,6,1,0
35754,4471,4,210,0
35754,5617,4,1,0
35754,5617,4,210,0
35754,8131,3,1,0
35755,7212,5,1,0
35756,2361,4,1,0
35756,2361,3,210,0
35756,2382,10,1,0
35756,2382,4,210,0
35756,2383,3,1,0
35756,3273,3,1,0
35756,4231,4,1,0
35756,4238,3,1,0
35756,4441,3,1,0
35756,4471,4,1,0
35756,4471,4,210,0
35756,4841,5,1,0
35756,4931,4,1,0
35756,5173,3,1,0
35756,5241,3,1,0
35756,5241,3,210,0
35756,5242,4,1,0
35756,5312,4,1,0
35756,5312,4,210,0
35756,5413,9,1,0
35756,5413,6,210,0
35756,5415,6,1,0
35756,5415,5,210,0
35756,5416,12,1,0
35756,5416,12,210,0
35756,5617,6,1,0
35756,5617,5,210,0
35756,6211,3,1,0
35756,6213,3,1,0
35756,6213,3,210,0
35756,7225,13,1,0
35756,7225,5,210,0
35756,7225,6,241,0
35756,8131,10,1,0
35756,8131,8,210,0
35757,2361,4,1,0
35757,2361,4,210,0
35757,2382,3,1,0
35757,2383,3,1,0
35757,4451,3,1,0
35757,4523,3,1,0
35757,5413,6,1,0
35757,5413,5,210,0
35757,5415,6,1,0
35757,5415,6,210,0
35757,5416,5,1,0
35757,5416,5,210,0
35757,5419,3,1,0
35757,5617,8,1,0
35757,5617,7,210,0
35757,7139,3,1,0
35757,7225,7,1,0
