Naics,Establishments,Employees,Payroll,fips
114111,6,6,400,44005
114112,5,8,422,44005
236115,42,151,6913,44005
236118,81,416,20908,44005
236220,12,105,7264,44005
237110,3,9,609,44005
238130,4,6,209,44005
238140,5,29,1971,44005
238160,5,27,1563,44005
238170,4,16,825,44005
238210,33,226,13790,44005
238220,35,161,10121,44005
238290,4,11,657,44005
238310,3,5,138,44005
238320,23,62,2682,44005
238350,27,101,4405,44005
238910,16,125,8333,44005
238990,9,14,1178,44005
312130,3,101,4139,44005
323113,3,6,249,44005
336611,3,128,3956,44005
423420,3,5,66,44005
423710,3,30,1929,44005
423720,3,25,1468,44005
423830,5,36,2386,44005
423910,13,100,7656,44005
424490,5,104,7234,44005
424420,4,24,3066,44005
424990,4,12,574,44005
425120,15,51,3921,44005
441110,8,404,22447,44005
441120,4,26,263,44005
441222,21,89,4842,44005
441310,8,64,1700,44005
442110,6,29,950,44005
442210,3,32,1294,44005
442299,11,119,1855,44005
443142,7,43,1797,44005
444130,3,42,1426,44005
444190,11,96,5369,44005
444220,4,33,1164,44005
445110,14,717,21035,44005
445291,3,30,417,44005
445120,13,69,1394,44005
445299,3,16,334,44005
445310,27,148,3781,44005
446110,13,201,6880,44005
446120,11,69,1892,44005
446130,3,11,423,44005
447110,16,160,3808,44005
447190,5,14,393,44005
448120,24,75,1557,44005
448140,28,320,7398,44005
448150,4,42,640,44005
448190,8,19,658,44005
448210,8,68,1199,44005
448310,11,27,889,44005
451110,8,31,450,44005
451120,4,42,859,44005
451211,3,31,629,44005
452319,11,148,2325,44005
453110,4,17,621,44005
453220,18,69,1491,44005
453310,11,49,872,44005
453910,3,31,729,44005
453920,7,19,505,44005
453991,4,18,428,44005
453998,3,16,507,44005
454110,12,87,2550,44005
454310,16,153,7884,44005
454390,4,17,697,44005
483212,3,11,534,44005
484110,3,5,173,44005
485320,4,51,2563,44005
485410,4,925,23980,44005
487210,20,38,2476,44005
488330,3,10,756,44005
488390,4,5,222,44005
488410,4,22,641,44005
511210,3,31,2823,44005
511120,3,15,763,44005
512110,5,3,485,44005
512131,3,35,739,44005
517311,7,69,5658,44005
517312,6,25,1269,44005
519130,3,1,76,44005
522110,15,73,4685,44005
522120,17,275,20875,44005
522130,5,121,7872,44005
522292,11,451,41755,44005
522390,3,7,159,44005
523920,15,82,11224,44005
523120,8,26,6370,44005
523930,9,15,3139,44005
524210,31,136,8346,44005
524292,3,110,11378,44005
531110,13,117,6101,44005
531130,3,11,424,44005
531120,11,39,2254,44005
531210,35,79,4546,44005
