,fips,relevant_naics,estab,emp,payann
8236,10,238290,25,287,15274
8237,10,334519,3,0,0
8238,10,335122,5,40,1836
8239,10,335999,3,150,5823
8240,10,237110,27,264,13840
8241,10,237120,11,368,25201
8242,10,323111,34,295,14802
8243,10,323113,11,86,3147
8244,10,336611,3,0,0
8245,10,237130,16,336,18509
8246,10,237210,7,22,1822
8247,10,238310,65,707,42545
8248,10,324121,4,0,0
8249,10,325120,3,0,0
8250,10,325180,3,309,21130
8251,10,337110,10,61,2310
8252,10,337920,4,18,802
8253,10,113310,3,0,0
8254,10,237310,28,1188,76722
8255,10,238320,96,481,24828
8256,10,238330,55,258,11557
8257,10,325211,7,244,15485
8258,10,325311,3,14,1719
8259,10,325314,6,63,4963
8260,10,339113,4,0,0
8261,10,339116,10,82,3591
8262,10,339950,9,81,3126
8263,10,114111,5,6,146
8264,10,115114,4,24,1292
8265,10,115112,3,0,0
8266,10,237990,7,0,0
8267,10,238340,28,163,6971
8268,10,325412,5,704,72192
8269,10,325620,4,0,0
8270,10,325998,7,122,6685
8271,10,339999,14,55,2872
8272,10,115210,15,73,2269
8273,10,238350,108,483,22361
8274,10,238390,21,211,9288
8275,10,326113,3,0,0
8276,10,326121,3,174,12581
8277,10,326160,3,302,13907
8278,10,326199,13,463,14158
8279,10,211120,5,15,2972
8280,10,212321,5,34,2288
8281,10,213112,5,51,4710
8282,10,238110,48,435,24025
8283,10,238120,10,262,16624
8284,10,326299,3,210,8235
8285,10,327120,3,0,0
8286,10,327212,3,6,240
8287,10,327215,4,0,0
8288,10,238130,36,338,17924
8289,10,238910,111,1489,80431
8290,10,327320,11,207,10383
8291,10,327390,4,52,2618
8292,10,327991,4,45,2027
8293,10,423110,19,178,11002
8294,10,423120,35,409,15231
8295,10,221112,12,0,0
8296,10,221122,14,0,0
8297,10,221210,5,0,0
8298,10,221310,12,437,36522
8299,10,238140,75,499,20296
8300,10,238150,13,53,3067
8301,10,238990,108,690,29786
8302,10,423130,6,70,3332
8303,10,423140,4,17,541
8304,10,423210,12,136,7586
8305,10,221320,3,8,644
8306,10,238160,54,645,32079
8307,10,332312,8,251,14516
8308,10,332322,11,428,22056
8309,10,332323,4,84,5155
8310,10,423220,25,296,16666
8311,10,238170,28,94,4098
8312,10,238190,12,155,7008
8313,10,311119,3,0,0
8314,10,311340,3,0,0
8315,10,332710,28,319,14684
8316,10,332721,3,23,1241
8317,10,423310,13,243,15395
8318,10,311411,3,175,7436
8319,10,311612,3,131,5086
8320,10,311615,6,8563,284388
8321,10,332812,6,66,3374
8322,10,332813,4,62,2809
8323,10,332996,3,0,0
8324,10,332999,3,0,0
8325,10,423320,15,91,5962
8326,10,423330,13,136,7421
8327,10,236115,156,755,41180
8328,10,236116,9,69,4919
8329,10,238210,241,2603,169500
8330,10,311811,15,61,1657
8331,10,333249,4,0,0
8332,10,333415,3,0,0
8333,10,333999,3,0,0
8334,10,423390,11,119,6161
8335,10,236117,61,478,36785
8336,10,236118,363,1165,45739
8337,10,312112,3,0,0
8338,10,312120,10,352,16022
8339,10,312130,4,31,588
8340,10,314120,4,23,636
8341,10,314999,3,6,82
8342,10,334210,3,0,0
8343,10,334220,4,25,1301
8344,10,236210,3,0,0
8345,10,238220,330,4764,280988
8346,10,315210,3,0,0
8347,10,321214,3,0,0
8348,10,321999,5,24,605
8349,10,334419,3,68,3467
8350,10,334510,3,0,0
8351,10,334513,5,59,4652
8352,10,334516,14,1722,198247
8353,10,236220,99,1099,74905
8354,10,423730,28,371,23005
8355,10,423840,26,220,13082
8356,10,423850,15,50,2029
8357,10,424110,3,0,0
8358,10,424410,6,78,6682
8359,10,424420,5,0,0
8360,10,441210,6,78,3653
8361,10,441222,20,232,9166
8362,10,441228,22,209,7193
8363,10,444210,18,212,8849
8364,10,447110,220,2521,50654
8365,10,454310,46,618,32442
8366,10,488119,6,125,22908
8367,10,522291,48,2143,181326
8368,10,522292,75,474,55285
8369,10,532111,26,145,5002
8370,10,532120,9,116,6184
8371,10,541320,6,23,1182
8372,10,541330,198,2814,239246
8373,10,423610,40,392,29820
8374,10,423620,5,13,1546
8375,10,423810,13,176,11549
8376,10,423860,6,59,3324
8377,10,423910,8,23,975
8378,10,424120,13,176,8738
8379,10,424130,9,81,3058
8380,10,424450,10,106,5208
8381,10,424460,5,67,3072
8382,10,424470,4,12,612
8383,10,424480,9,78,3815
8384,10,444220,45,409,12544
8385,10,447190,34,298,6316
8386,10,452210,17,2295,43590
8387,10,454390,62,250,8673
8388,10,488190,16,588,45918
8389,10,488210,5,398,21119
8390,10,488320,4,513,25453
8391,10,488330,12,101,6796
8392,10,522298,59,266,9372
8393,10,524210,325,1619,104443
8394,10,532210,26,0,0
8395,10,541340,13,57,2399
8396,10,541350,19,80,4541
8397,10,561330,7,1287,58093
8398,10,561730,393,3688,149693
8399,10,424490,53,607,31576
8400,10,441310,110,1164,31704
8401,10,452311,22,4975,121181
8402,10,452319,121,1499,20533
8403,10,488410,30,236,8955
8404,10,517311,121,2181,139892
8405,10,517312,73,460,26981
8406,10,522310,18,127,8484
8407,10,522320,32,1038,113157
8408,10,524291,8,62,5048
8409,10,524292,10,613,36484
8410,10,524298,10,66,11018
8411,10,525910,7,10,39
8412,10,532281,3,0,0
8413,10,532283,7,48,2594
8414,10,532284,11,10,873
8415,10,532289,18,98,3734
8416,10,532310,4,23,895
8417,10,541370,23,100,4720
8418,10,541380,16,367,22966
8419,10,541713,24,255,17675
8420,10,541714,22,0,0
8421,10,551111,11,0,0
8422,10,551112,543,2017,123035
8423,10,561410,14,81,6257
8424,10,561740,26,208,8504
8425,10,561790,33,172,8061
8426,10,424510,7,43,1866
8427,10,424610,10,165,10330
8428,10,441320,54,460,17590
8429,10,448110,25,187,4642
8430,10,481211,13,67,6417
8431,10,481219,3,1,88
8432,10,488490,11,115,3657
8433,10,517911,30,88,2893
8434,10,517919,12,25,2213
8435,10,522390,82,798,62397
8436,10,525990,47,59,3149
8437,10,532411,4,3,161
8438,10,532412,7,79,5979
8439,10,541410,30,118,5358
8440,10,541715,49,2110,287833
8441,10,541720,5,6,365
8442,10,551114,166,4912,475290
8443,10,561421,5,0,0
8444,10,561422,16,204,7899
8445,10,561431,13,31,620
8446,10,561439,14,69,2199
8447,10,561920,11,20,1537
8448,10,424690,51,1008,102484
8449,10,445110,170,8338,177179
8450,10,448120,125,1227,16531
8451,10,453110,41,230,4419
8452,10,483113,5,38,4534
8453,10,483212,3,18,1104
8454,10,488510,45,604,37546
8455,10,488991,5,45,1199
8456,10,532490,32,334,17381
8457,10,541430,36,82,4462
8458,10,541490,5,13,281
8459,10,541810,59,278,21955
8460,10,561440,17,624,34531
8461,10,561491,3,12,325
8462,10,561492,8,44,2376
8463,10,561499,12,65,5343
8464,10,561990,57,593,21323
8465,10,424710,5,135,5502
8466,10,424720,6,56,6687
8467,10,424810,10,305,17446
8468,10,442110,104,1128,43180
8469,10,445120,82,605,11923
8470,10,448130,24,333,4394
8471,10,453210,11,0,0
8472,10,484110,56,295,13487
8473,10,518210,90,1198,112261
8474,10,523110,36,239,36946
8475,10,533110,61,205,17540
8476,10,541820,20,67,5462
8477,10,541830,3,2,34
8478,10,541840,4,4,350
8479,10,541850,12,61,3363
8480,10,561510,47,288,28108
8481,10,561520,10,97,5564
8482,10,424820,12,355,22169
8483,10,448140,100,2509,37969
8484,10,453220,68,430,8507
8485,10,484121,46,775,46223
8486,10,492110,34,1354,57701
8487,10,492210,18,133,4982
8488,10,519110,4,13,1106
8489,10,519120,11,111,2879
8490,10,523120,105,2632,336059
8491,10,531110,188,964,43582
8492,10,541511,397,3750,322773
8493,10,541860,12,214,8547
8494,10,541890,19,133,2559
8495,10,561591,3,19,846
8496,10,561599,16,554,18539
8497,10,562111,40,743,46787
8498,10,562119,3,5,199
8499,10,424910,20,194,10176
8500,10,424930,9,76,2578
8501,10,424950,7,45,3019
8502,10,442210,34,275,13433
8503,10,442291,9,32,935
8504,10,445210,12,113,2006
8505,10,445220,12,40,1370
8506,10,445230,16,63,1714
8507,10,448150,33,255,4869
8508,10,448190,47,595,9778
8509,10,484122,15,283,17410
8510,10,519130,43,252,19088
8511,10,519190,9,34,1928
8512,10,523130,10,15,4383
8513,10,531120,113,449,34171
8514,10,541512,253,2221,203899
8515,10,541513,21,191,15108
8516,10,541519,56,404,35737
8517,10,561611,11,51,3415
8518,10,561612,29,2170,55518
8519,10,562212,4,23,1301
8520,10,562219,3,27,1175
8521,10,562910,18,323,17106
8522,10,424990,26,151,7137
8523,10,442299,62,802,14226
8524,10,445291,6,64,1127
8525,10,445292,19,76,1137
8526,10,445299,12,68,1463
8527,10,453310,59,500,8377
8528,10,484210,19,253,9585
8529,10,493110,61,2904,97634
8530,10,523910,139,320,38109
8531,10,531130,48,98,2395
8532,10,541910,15,29,7553
8533,10,541921,26,61,1208
8534,10,541922,7,19,643
8535,10,561110,160,1867,189220
8536,10,561613,4,0,0
8537,10,561621,27,376,20992
8538,10,561622,7,22,669
8539,10,562920,4,106,3599
8540,10,562991,11,89,4270
8541,10,425110,6,7,532
8542,10,445310,252,1199,26452
8543,10,448210,94,904,14376
8544,10,453910,56,475,9368
8545,10,484220,100,536,28696
8546,10,493120,7,174,7431
8547,10,493130,4,34,1131
8548,10,493190,13,69,4877
8549,10,523920,192,2034,296413
8550,10,531190,46,197,8543
8551,10,541110,438,4442,566068
8552,10,541611,278,1326,152056
8553,10,541930,7,5,281
8554,10,541940,72,1153,48118
8555,10,561210,26,737,19508
8556,10,425120,118,558,38207
8557,10,443141,32,218,7119
8558,10,443142,70,906,29379
8559,10,448310,80,445,13579
8560,10,448320,3,11,383
8561,10,453920,15,30,2394
8562,10,453930,11,64,3262
8563,10,484230,23,165,10733
8564,10,523930,136,273,35705
8565,10,531210,350,954,52358
8566,10,541191,21,79,5209
8567,10,541199,27,1197,85183
8568,10,541612,30,53,4258
8569,10,541613,130,828,99658
8570,10,541990,70,423,22740
8571,10,561710,47,357,16666
8572,10,446110,177,2801,91302
8573,10,453991,79,299,5431
8574,10,485113,3,125,2920
8575,10,485310,3,6,129
8576,10,485320,7,47,972
8577,10,511110,19,591,28146
8578,10,522110,283,17526,1694843
8579,10,523991,44,524,54989
8580,10,523999,3,0,0
8581,10,541614,27,195,10048
8582,10,541618,14,26,2006
8583,10,541620,36,350,19686
8584,10,561311,8,32,1127
8585,10,561312,16,31,2792
8586,10,561720,235,3335,60579
8587,10,611110,66,3544,123140
8588,10,611310,12,1469,75238
8589,10,444110,19,0,0
8590,10,446120,56,610,10577
8591,10,451110,84,830,16580
8592,10,453998,80,396,10826
8593,10,511120,13,130,7356
8594,10,511210,81,777,89355
8595,10,522120,64,1155,91503
8596,10,531311,129,1246,53705
8597,10,541211,130,1008,72172
8598,10,541690,94,1689,92432
8599,10,561320,170,10188,279384
8600,10,611420,7,47,3849
8601,10,611430,23,88,4607
8602,10,444120,24,105,3755
8603,10,444130,45,460,10188
8604,10,446130,48,267,6056
8605,10,451120,29,444,6664
8606,10,485410,88,1456,24955
8607,10,485510,3,38,1097
8608,10,522130,51,654,28559
8609,10,524113,58,948,129173
8610,10,531312,66,457,32853
8611,10,531320,54,90,4026
8612,10,541213,71,589,6481
8613,10,423420,48,299,18976
8614,10,423430,30,140,9435
8615,10,423690,26,104,6688
8616,10,423820,25,321,17031
8617,10,423920,5,30,537
8618,10,423930,16,190,7528
8619,10,423940,10,17,964
8620,10,424210,48,0,0
8621,10,441110,75,4444,231140
8622,10,444190,91,1183,60278
8623,10,446191,34,90,2312
8624,10,446199,19,185,8293
8625,10,451130,11,95,1005
8626,10,451140,10,80,2188
8627,10,454110,191,3777,128592
8628,10,485991,16,85,2558
8629,10,485999,13,82,4799
8630,10,512110,31,42,4047
8631,10,512131,12,372,4980
8632,10,512191,4,9,1071
8633,10,524114,29,2843,105012
8634,10,524126,50,1311,128139
8635,10,531390,49,100,7792
8636,10,541214,18,456,17193
8637,10,541219,115,858,38260
8638,10,423440,4,0,0
8639,10,423450,24,147,12039
8640,10,423460,3,14,641
8641,10,423490,12,119,8248
8642,10,423710,22,119,6753
8643,10,423720,23,190,11186
8644,10,423830,68,768,48295
8645,10,423990,28,190,11360
8646,10,424310,6,27,2390
8647,10,424320,6,41,1823
8648,10,424330,12,33,3219
8649,10,424340,4,0,0
8650,10,441120,87,760,32496
8651,10,451211,22,245,4533
8652,10,451212,5,44,674
8653,10,454210,11,101,4488
8654,10,487210,14,16,876
8655,10,512230,4,11,447
8656,10,515112,12,192,8235
8657,10,515120,3,34,1721
8658,10,522210,35,6369,592016
8659,10,522220,24,149,14168
8660,10,524127,10,45,3080
8661,10,524128,6,30,4370
8662,10,541310,31,154,10624
8663,10,423510,27,266,14865
8664,10,611691,25,350,3692
8665,10,611692,6,27,1527
8666,10,611699,17,79,1432
8667,10,621330,72,321,9492
8668,10,621410,10,107,9588
8669,10,621910,18,589,15624
8670,10,621991,3,0,0
8671,10,621999,12,84,4661
8672,10,623312,12,713,18755
8673,10,623990,10,156,4591
8674,10,624190,101,1548,51310
8675,10,812310,20,61,879
8676,10,611710,27,144,4975
8677,10,621210,260,2780,178098
8678,10,621420,46,951,38075
8679,10,621511,55,185,8298
8680,10,621512,36,471,21870
8681,10,622110,10,19595,1402556
8682,10,622210,4,1412,65450
8683,10,623210,168,2195,61757
8684,10,624210,14,190,6218
8685,10,624410,348,5052,98419
8686,10,812320,59,327,5900
8687,10,811111,241,1017,40650
8688,10,811113,14,54,2095
8689,10,812331,5,452,19462
8690,10,812332,4,49,2160
8691,10,721110,223,4122,96575
8692,10,811118,3,14,570
8693,10,811121,80,640,30665
8694,10,812910,53,431,7076
8695,10,812930,17,130,3745
8696,10,711110,9,67,2295
8697,10,711130,15,50,2572
8698,10,721191,5,0,0
8699,10,721211,10,67,3819
8700,10,811122,18,69,2838
8701,10,811191,15,158,4305
8702,10,812990,33,69,2564
8703,10,711211,6,78,3381
8704,10,711212,3,80,4223
8705,10,711219,13,50,5018
8706,10,721214,3,2,163
8707,10,811192,48,553,10073
8708,10,811198,4,7,499
8709,10,711310,8,218,4690
8710,10,711320,9,13,1136
8711,10,711410,10,8,852
8712,10,811212,17,92,4106
8713,10,811213,4,9,465
8714,10,811219,8,20,1137
8715,10,813110,545,4127,94333
8716,10,711510,56,68,8663
8717,10,722310,125,2149,52853
8718,10,811310,48,309,15090
8719,10,813211,53,169,11102
8720,10,813212,12,68,3624
8721,10,813219,12,57,3685
8722,10,712110,23,705,20680
8723,10,722320,30,174,4694
8724,10,722330,13,35,779
8725,10,813311,13,74,2826
8726,10,813312,23,215,8434
8727,10,813319,13,85,3747
8728,10,712120,4,53,516
8729,10,722410,66,514,10989
8730,10,811411,4,2,89
8731,10,811412,10,50,987
8732,10,811420,9,24,834
8733,10,811430,4,14,320
8734,10,811490,24,59,1703
8735,10,713110,7,42,4037
8736,10,713120,6,57,1086
8737,10,713290,8,48,5284
8738,10,813410,95,2165,32127
8739,10,813910,47,375,28574
8740,10,813920,24,120,6949
8741,10,713910,34,1333,50623
8742,10,713930,15,67,2128
8743,10,722511,820,19914,385021
8744,10,812111,23,104,3191
8745,10,812112,258,2000,48876
8746,10,813930,71,371,8297
8747,10,813940,13,17,610
8748,10,713940,146,1479,23328
8749,10,722513,703,11111,158959
8750,10,812113,104,398,7447
8751,10,812191,8,82,1455
8752,10,813990,49,175,5976
8753,10,611519,12,113,5219
8754,10,621111,648,8810,821506
8755,10,621340,159,1343,58414
8756,10,621492,12,0,0
8757,10,623220,32,521,18591
8758,10,624110,38,413,13674
8759,10,624221,15,176,4324
8760,10,624229,17,196,7815
8761,10,713950,11,328,4794
8762,10,722514,7,83,1428
8763,10,722515,203,2061,32196
8764,10,812199,72,385,8008
8765,10,611610,51,361,4778
8766,10,621112,37,270,9667
8767,10,621310,118,525,17315
8768,10,621320,44,422,20723
8769,10,621391,27,185,9982
8770,10,621399,37,143,6598
8771,10,621493,31,786,35739
8772,10,621498,61,1681,96068
8773,10,621610,78,3961,143939
8774,10,623110,36,4735,164182
8775,10,623311,23,2881,90153
8776,10,624120,83,2992,69493
8777,10,624310,22,995,22528
8778,10,713990,54,358,7869
8779,10,812210,46,506,20518
8780,10,812220,17,64,2297
8781,10,611620,56,289,3961
8782,10,611630,5,47,841
8783,10,611511,5,66,1325
8784,10,611512,4,0,0
