Naics,Establishments,Employees,Payroll
1131,23,153,10843
1132,12,143,5187
1133,610,5169,289769
1152,107,241,6651
1141,152,242,12962
1142,7,12,270
1151,200,4544,180908
2211,191,7537,786693
1153,248,3255,215756
2122,4,23,2154
2123,100,1183,72989
2131,18,128,8038
2213,79,369,17096
2362,522,9848,855702
2371,241,5225,336466
2212,27,1190,131052
2372,98,309,23850
2373,198,3827,299380
2361,4914,18020,874959
2379,62,880,82497
2381,1647,16025,897296
2383,2642,15892,800126
2382,2263,28201,2036861
3115,37,2525,169925
2389,1298,10064,627554
3111,18,255,14417
3112,19,719,34250
3113,63,1184,46559
3114,95,8493,416165
3116,49,2084,91329
3117,23,1075,47991
3118,241,5650,260027
3119,147,4302,182366
3121,510,7183,301298
3132,3,60,1773
3133,4,11,239
3131,7,38,1357
3141,11,193,5014
3149,60,650,23065
3152,38,712,23305
3159,13,474,18854
3162,7,333,14028
3169,28,324,8183
3211,111,6867,402842
3212,82,8230,436550
3219,205,8146,345193
3221,6,2130,195301
3222,30,1617,104706
3241,23,610,49981
3251,27,827,62594
3231,334,4506,178774
3252,22,731,69414
3253,25,407,32417
3254,48,1431,81825
3255,23,556,29986
3256,44,710,37624
3261,128,6642,322871
3259,42,1436,79664
3262,31,1102,53355
3271,19,321,15034
3272,50,1664,85403
3273,116,1785,106836
3274,7,192,10384
3279,31,968,45877
3311,3,997,85672
3312,4,230,16490
3313,5,806,35929
3315,35,6926,419922
3314,7,1159,90386
3323,232,4318,244820
3324,22,803,42709
3321,31,482,21520
3322,29,2015,138957
3325,6,93,3468
3326,12,265,16039
3327,339,4096,238560
3328,90,1567,71380
3331,54,1567,88548
3335,66,1065,51659
3329,123,2062,104539
3332,60,4030,452078
3333,38,1778,114367
3334,21,933,54384
3336,15,449,20284
3339,80,3629,242598
3341,16,807,85785
3342,15,162,8721
3343,15,496,37117
3345,85,6036,604386
3346,4,74,4837
3353,18,534,35792
3344,87,16963,2335261
3351,10,503,23983
3359,29,1410,115240
3362,52,3148,158552
3363,67,1125,55948
3361,6,849,39967
3364,36,2914,219050
3366,27,1092,78210
3371,232,3307,133748
3372,63,2518,104205
3379,7,135,5237
3391,186,4640,299820
3399,292,3648,174908
4231,291,5510,303500
4232,122,1211,84413
4233,373,5651,459797
3369,28,405,18567
4234,388,5838,510445
4238,685,9977,748714
4235,118,2010,137773
4236,333,8261,1112520
4237,218,2891,205567
4239,337,3782,205281
4241,104,1179,73163
4245,75,740,48501
4242,103,1290,85969
4246,126,1450,110274
4243,95,2141,218793
4247,88,1692,103665
4244,458,11962,641058
4249,394,5075,259561
4251,608,3054,174223
4411,583,15572,887786
4248,97,3346,186600
4413,738,7897,316258
4421,328,2523,100468
4412,254,3220,188191
4422,411,4122,120486
4431,352,3873,151539
4441,832,15193,579677
4453,244,1652,40706
4442,316,3498,127519
4451,1638,38883,1153652
4452,356,3171,69917
4461,833,8626,301793
4471,976,12664,322962
4481,987,14480,233560
4483,244,1335,43243
4512,109,1171,19995
4482,233,2459,47104
4511,729,7753,178138
4532,404,2499,45647
4533,392,4179,80764
4522,30,3687,53034
4523,461,35987,1099332
4541,872,9737,429127
4531,143,598,10938
4539,1071,7987,236172
4811,27,4291,282298
4832,6,64,4142
4542,24,279,10842
4543,405,1707,68259
4812,46,1689,146237
4831,11,428,42016
4842,710,7261,359032
4841,1148,14241,712130
4854,47,3157,51635
4859,115,1292,30121
4851,11,402,8888
4852,12,339,10469
4853,58,565,48456
4855,10,307,6914
4862,9,70,7183
4869,3,38,4527
4871,14,88,730
4872,22,135,3315
4879,4,3,489
4881,76,2394,87212
4882,20,208,10019
4883,37,482,32180
4885,280,2957,187333
4921,159,10986,481930
5112,398,10290,1445034
4884,179,1463,51843
4889,16,253,14152
4922,73,1350,53950
4931,238,11250,544643
5111,234,2605,118264
5122,40,123,5680
5151,104,2042,120619
5173,820,8859,569576
5121,323,3054,106171
5152,12,139,6087
5174,5,9,589
5179,43,1575,97869
5182,238,6588,537387
5191,195,1619,217384
5221,1392,23034,1707779
5222,501,5003,605172
5241,410,16628,1689011
5223,334,2886,314259
5242,1928,11552,776669
5231,319,1492,284800
5259,9,15,609
5239,1159,4356,496318
5311,2004,7734,302902
5321,180,1964,63447
5322,178,1195,39177
5312,2767,6141,341497
5323,33,235,9014
5324,180,1623,130438
5313,1679,14155,653057
5331,32,352,25687
5411,2309,12111,1028909
6214,721,18975,1453088
5412,2168,12593,663733
5413,1650,18056,1530769
5414,602,3296,262995
5417,284,10003,1512523
5415,1470,13020,1277038
5416,2731,13712,1079055
5418,505,5567,362297
5419,1166,11026,612483
5511,673,58259,6728192
5614,508,10173,365107
5611,341,4227,306534
5612,50,1177,32030
5615,185,2005,81138
5613,726,48183,1963560
5619,274,3371,135062
5616,317,8544,295404
5617,3399,23778,772671
5622,37,544,30197
6114,125,650,50370
5621,181,3655,223289
5629,175,2469,123130
6111,385,11544,377260
6112,10,257,6329
6113,46,15279,401660
6115,139,1782,64696
6116,823,5948,83554
6212,1965,15670,817297
6117,162,2008,146397
6211,2340,31189,2620947
6213,3018,18010,672944
6215,190,2546,188902
6216,225,7648,334785
6219,142,3788,199499
6221,64,71416,5633372
6222,3,581,23645
6231,168,12397,489561
6233,1249,27120,764438
6232,1215,14067,464684
6239,67,1117,39930
6241,1292,19522,602153
7113,125,1704,27242
6242,275,3961,165232
7114,32,64,3571
6243,196,5121,117169
6244,1377,12672,258689
7111,137,2524,43883
7112,46,1267,194645
7115,290,522,33679
7121,138,1879,55220
7131,42,846,9535
7132,85,1462,38691
7139,1161,21528,327746
7211,1074,26683,595627
7212,188,1039,30212
7213,33,125,1866
7223,664,8014,142905
7224,843,7364,97995
7225,8907,146130,2516181
8111,2161,12454,496240
8112,168,1224,57325
8123,251,2897,84550
8113,304,2854,240248
8114,259,819,27723
8129,709,4594,97420
8121,1682,8270,159828
8122,180,1067,39712
8139,884,5458,260757
8131,2459,21662,462325
8132,281,2062,126770
8133,496,4098,203354
8134,340,2649,53477
