Naics,Establishments,Employees,Payroll
113210,12,143,5187
113110,23,153,10843
115112,57,249,8350
115113,16,128,10039
115114,58,1001,46584
115115,56,2751,96483
221112,8,293,36016
113310,610,5169,289769
213111,5,6,159
213114,3,19,1398
213115,9,102,6467
114111,131,179,10116
114112,19,36,1637
114210,7,12,270
221111,17,261,27015
115116,13,415,19452
115210,107,241,6651
115310,248,3255,215756
212221,3,5,268
212312,9,133,9455
212319,32,259,12920
212321,47,693,46432
212399,7,63,2570
221114,3,3,842
221115,21,458,67923
221117,3,90,6142
221310,76,365,16845
236115,2428,7389,305612
236116,66,976,91167
236220,489,8666,744682
312113,11,110,6091
221122,138,6431,648665
221210,27,1190,131052
221320,3,4,251
236117,296,1440,114133
236118,2124,8215,364047
236210,33,1182,111020
237110,154,1596,120729
238150,95,1021,71324
237120,11,2175,108414
237130,76,1454,107323
237210,98,309,23850
238170,222,1655,89334
237310,198,3827,299380
237990,62,880,82497
238290,93,1957,156489
238110,295,4903,289960
238120,45,1013,64916
238130,242,1674,79741
238140,241,1411,72906
238160,462,4081,211007
238190,45,267,18108
238210,932,13005,1008651
238220,1238,13239,871721
238310,367,4979,292809
238320,972,4406,179848
238330,471,1849,85208
238340,250,1203,53302
311422,4,609,37407
311423,18,1339,64812
238350,500,2394,107670
311511,12,803,53721
311512,3,76,4009
311513,9,953,77084
311514,4,213,14554
238390,82,1061,81289
238910,770,6535,428792
238990,528,3529,198762
311811,123,923,18814
311830,4,619,19385
311111,5,58,2497
311119,13,197,11920
311211,5,161,10356
311225,4,77,4632
311230,5,397,16165
311930,6,77,3414
311340,21,775,31862
311942,9,251,11997
311991,28,1205,44773
311351,10,59,1258
311352,31,278,8224
311411,17,3845,184561
311412,10,1705,88342
311421,46,995,41043
311520,9,480,20557
311611,18,434,14673
311612,25,772,39411
311615,5,856,35945
311710,23,1075,47991
311812,89,2904,152808
311813,6,665,25344
311821,13,368,36496
311824,6,171,7180
311911,9,44,2226
311919,11,720,28839
311920,57,855,41566
311941,11,423,20686
311999,16,727,28865
312111,20,570,30891
312112,7,98,3815
312130,306,3310,134130
312140,37,328,12638
314999,36,283,6638
312120,129,2767,113733
313110,7,38,1357
313310,4,11,239
314120,11,193,5014
314910,23,361,16209
315210,21,445,15983
315240,7,171,4260
315220,7,89,2896
315280,3,7,166
316210,7,333,14028
315990,13,474,18854
316992,5,11,237
316998,23,313,7946
321212,22,3156,168019
321911,35,2072,86753
321912,31,2642,105935
322121,4,1451,124424
322211,8,479,33768
322212,5,518,36319
322220,7,439,26606
325120,7,78,3894
321113,96,6172,370932
321114,15,695,31910
321211,8,1458,72736
321213,16,1395,78805
321214,20,783,39325
321219,16,1438,77665
321918,21,445,20503
321920,43,724,30189
321991,9,1306,57731
321992,14,249,11712
321999,52,708,32370
322230,5,87,2784
323111,224,3376,141819
323113,89,939,28924
323117,3,20,437
323120,18,171,7594
324121,17,190,13119
324122,5,419,36828
325199,9,291,22464
325311,6,118,13072
325180,6,79,6076
325211,21,702,68044
325314,13,170,8908
325320,6,119,10437
325411,12,348,16055
325412,30,892,50458
325413,4,120,9838
325510,19,514,27513
325520,4,42,2473
325612,8,206,13839
325910,5,445,23832
325992,4,370,22852
325998,32,580,28222
325611,13,158,7406
325620,23,346,16379
326112,4,33,1595
326113,5,322,20050
326121,8,192,8310
326122,7,193,9753
326130,5,93,5247
326150,9,392,21039
326140,3,60,3942
326191,5,190,12302
326199,80,5149,239931
326211,3,17,1209
326212,4,159,7830
326220,6,88,4641
326291,8,260,12798
327110,13,76,3508
327215,24,1024,51968
327332,3,66,2770
326299,10,578,26877
327120,6,245,11526
327211,3,170,7470
327212,21,293,13128
327310,3,133,11017
327320,77,922,56654
327331,16,254,13550
327390,17,410,22845
327420,6,170,8619
327991,15,454,21122
331110,3,997,85672
327992,8,208,8425
327999,5,279,15174
331210,3,208,15335
331318,4,745,31192
331491,6,1149,89893
331512,5,1627,82219
331524,4,10,371
331513,4,1345,97990
331523,9,2631,142459
331529,13,1313,96883
332111,8,55,2458
332321,14,377,16831
332322,68,1481,77866
332323,63,736,40289
332410,3,133,7066
332420,10,348,21983
332439,8,287,11524
332114,7,122,5328
332119,14,275,11645
332215,7,408,25662
332216,22,1607,113295
332311,14,174,9840
332312,53,1154,76604
332313,20,396,23390
332510,6,93,3468
332613,5,94,4592
332618,7,171,11447
332722,6,83,5681
332812,50,738,34475
332994,11,82,3813
332996,18,459,23776
332999,73,1163,57332
333111,23,545,33839
333131,4,200,13060
333314,7,825,54228
333316,5,114,8323
333318,26,839,51816
332710,279,3325,198251
332721,54,688,34628
332811,9,215,11025
332813,31,614,25880
332912,4,13,935
332919,3,130,6640
332991,3,25,1596
332992,8,186,10266
333112,5,157,6498
333120,18,620,33257
333132,4,45,1894
333241,14,289,15505
333242,9,2812,383308
333243,21,424,25454
333249,16,505,27811
333413,7,518,32987
333414,4,35,1795
333415,10,380,19602
333511,20,378,10514
333514,21,266,15227
333515,9,167,8628
333517,14,237,16357
333618,6,234,10593
333612,3,8,381
333613,4,172,7633
333914,7,571,49642
333924,12,826,57744
333991,3,206,16557
333992,3,1,792
333993,4,19,1118
333994,6,252,13840
333922,17,874,48205
333995,6,139,9307
333999,17,358,23186
334111,4,724,79918
334118,12,83,5867
334220,13,145,7544
334310,15,496,37117
334416,6,687,37295
334511,8,1436,156546
334512,5,97,6438
334513,13,253,18218
334514,4,119,4821
334515,19,1688,161750
334516,11,1484,172448
334614,4,74,4837
335122,3,221,7481
335129,4,138,9834
335932,3,8,138
334412,9,868,44918
334413,31,13435,2136876
334417,3,54,3929
334418,19,997,58140
334419,19,922,54103
334510,14,278,20668
334519,11,681,63497
335312,3,12,172
335313,4,237,17012
335314,10,248,17236
335921,3,87,6430
335931,5,229,13300
335999,14,694,68846
336111,3,14,622
336211,10,368,17820
336310,13,27,1109
336212,11,270,14638
336214,29,2253,114475
336320,9,168,11256
336330,3,30,1649
336350,7,314,16285
336360,5,12,415
336370,7,244,13127
336390,23,330,12107
