Naics,Establishments,Employees,Payroll
113110,3,8,358
113310,212,682,22804
115210,11,51,1096
115310,12,75,4108
211120,92,725,52028
211130,56,1206,131271
212111,58,3397,268437
212112,61,9094,767982
212312,19,552,31971
212319,3,33,1686
212321,4,44,2655
221121,6,24,2854
213111,30,514,47160
213112,148,3356,228929
213113,41,1337,88955
221111,9,95,10120
221112,18,1117,129053
221115,3,32,1955
221122,99,2901,298704
221310,44,495,33112
221210,55,1043,84193
236118,436,1658,53749
221320,6,43,2242
236115,383,1090,37278
236116,3,7,237
236117,63,510,17963
236210,17,218,11766
236220,141,1627,81829
237110,41,533,32338
237120,38,2291,190502
237130,44,1116,80103
237210,22,49,2923
238120,8,60,3449
237310,54,1710,135420
237990,14,241,14470
238110,60,302,14538
238130,32,155,4813
238140,100,364,13194
238150,22,136,6467
238160,84,628,32599
238320,70,421,22077
238170,39,149,4232
238190,30,236,12550
238210,270,2934,155326
238220,373,2741,127431
238290,22,212,15996
238310,42,355,13307
238340,7,32,1229
238330,40,96,3046
238350,72,299,12861
238390,8,82,2661
238910,362,4549,251259
238990,132,1101,53012
311421,6,35,900
311611,19,169,3486
311615,3,1666,60026
311811,27,215,4377
311812,8,269,10688
311991,3,30,764
312113,3,37,1689
312120,18,109,2921
312130,6,10,311
312140,7,35,1469
314120,5,16,323
314910,3,30,693
314999,8,16,296
315210,4,51,1168
321214,4,101,3443
321113,59,1360,47673
321114,7,254,10896
321912,15,662,22996
321918,9,971,37753
321920,10,367,10543
321992,6,207,5749
321999,21,988,33228
323111,58,1455,61550
323113,21,142,3955
323117,3,317,12859
324121,11,65,3843
325120,6,85,6575
325180,8,569,30320
325199,11,1005,116322
325211,9,1108,137937
325412,3,3116,289894
325520,3,108,7437
325611,3,1034,58937
325620,3,16,364
325920,3,35,1640
325991,6,187,11432
325998,6,131,6898
326122,3,210,9926
326150,3,113,4625
326160,3,195,12168
326199,24,2271,84663
326212,3,14,538
326299,4,324,20855
327110,5,770,23559
327120,4,240,15146
327212,6,261,9368
327320,44,435,19911
327390,7,232,9550
327331,6,94,4542
327410,3,86,5394
327991,6,54,1724
327992,6,266,15088
331110,5,1607,114049
331315,4,1414,116251
331529,3,80,2269
332216,5,45,1647
332321,3,55,2030
332312,30,422,17637
332313,10,96,4277
332322,18,320,15055
332420,4,66,4968
332323,6,62,3636
332431,3,490,25094
332710,83,1282,66712
332721,7,31,1019
332722,3,142,7140
332811,4,37,1606
332812,10,413,25695
332813,7,193,8819
332994,5,25,664
332911,3,466,20046
332996,5,148,7372
332999,10,72,2120
333120,4,38,2216
333131,31,1314,79620
333132,5,254,15408
333314,3,19,842
333318,6,326,13201
333515,4,131,6196
333914,3,44,2038
333922,3,240,17568
333994,3,31,2301
334419,3,221,7675
335312,3,93,5476
335314,3,26,1119
335999,3,35,1904
336211,4,111,5733
336310,4,1252,101840
336320,4,266,12843
336340,3,82,4216
336370,3,924,43535
336390,5,908,39960
336413,4,687,43970
336510,3,115,4340
337122,3,6,72
337110,18,285,10239
337212,5,135,9148
339113,13,714,41727
339116,20,106,3704
339930,3,13,135
339950,17,219,11114
423130,14,384,17462
339999,4,20,918
423110,18,726,24857
423120,46,660,31941
423140,8,31,713
423210,8,74,3626
423220,7,113,6618
423330,20,149,8223
423310,30,320,17397
423320,23,140,6994
423390,21,304,15683
423420,43,250,14496
423430,20,187,11564
423450,24,435,28553
423440,13,100,4916
423490,8,97,5329
423510,25,382,17798
423520,7,25,4641
423610,54,720,43065
423620,4,57,2912
423710,14,518,31576
423690,20,115,6165
423740,7,41,2102
423720,38,306,20546
423730,27,204,10779
423810,85,1497,98103
423820,23,187,7124
423830,131,1501,88986
423840,58,479,27522
423850,22,201,9628
423860,3,50,1687
423910,10,64,2135
423920,4,20,287
423930,69,786,27496
423940,5,8,120
423990,26,252,13038
424120,16,99,4294
424130,8,115,6332
424320,5,30,693
424210,33,808,67536
424330,3,29,581
424420,6,13,673
424410,8,198,11123
424450,9,124,5424
424470,8,134,5855
424480,7,23,794
424520,3,10,307
424490,58,1537,67396
424690,56,613,37848
424610,8,55,2777
424710,35,759,48664
424720,13,76,4361
424820,11,167,8323
424810,30,684,35968
424910,8,47,1276
424930,12,96,2288
424950,10,58,2635
424940,11,475,18474
424990,14,54,3448
442299,37,275,4387
425120,52,671,25839
441110,159,6520,296113
441120,148,693,28583
441210,18,177,7982
441222,10,67,2756
441228,55,644,22518
441310,305,2507,64715
441320,142,1306,47333
442110,112,872,30330
442210,62,385,14208
443141,26,151,3996
443142,65,662,12700
444110,47,4030,102229
444120,24,130,5167
444130,102,809,22534
444190,171,1483,58293
444210,32,294,10137
444220,98,795,21614
445110,301,10550,223687
445120,100,451,7725
445210,11,94,1539
445220,6,50,1280
445230,14,93,1848
445291,5,56,1745
445292,5,21,285
445299,15,120,1458
445310,72,360,7555
446110,401,4897,184986
446120,44,476,9332
446130,48,266,7451
446191,43,172,2701
446199,64,383,17611
447110,872,9024,173432
447190,61,710,16543
448110,18,86,2218
448120,116,893,10235
448130,21,188,2397
448140,93,2338,27268
448150,20,90,1340
448190,39,296,5146
448210,100,803,14128
448310,75,414,10909
451110,109,1263,26956
451120,40,549,10399
451130,16,104,1175
452210,24,1797,32052
451140,21,108,2646
451211,55,343,6392
453220,103,519,6573
452311,58,12572,360833
452319,467,4249,71107
453110,103,388,6691
453210,20,176,3965
453920,8,14,291
453310,118,747,11955
453910,25,310,6211
453930,34,274,12934
453991,108,566,11269
453998,116,396,10741
454210,21,327,9454
454110,57,517,17480
454310,38,265,10468
454390,77,364,11809
481111,5,57,1676
484110,126,884,39675
484121,116,883,39693
484122,31,738,44508
484210,15,86,3503
484220,417,3256,150245
484230,44,818,41657
485310,8,56,1051
485320,10,45,846
485410,3,94,1250
485991,7,58,1736
485999,3,37,532
486110,4,35,2999
486210,73,1050,123846
487110,3,44,2160
488119,3,30,625
488111,5,26,1964
488210,16,247,11015
488190,14,310,23603
488320,3,77,7081
488310,4,20,871
488390,4,65,4549
488510,22,219,13813
488410,90,462,15004
488490,22,102,3733
488991,3,27,883
492110,53,2313,93564
492210,10,33,1361
493120,3,5,193
493110,34,3083,109104
511130,5,14,899
493190,10,475,17472
511110,56,1145,32202
511120,16,97,3015
511140,3,5,156
511210,13,88,8928
512110,9,22,747
512131,26,426,5445
515112,39,510,20327
515120,11,385,17685
517311,291,3028,208632
517312,110,1001,48659
517911,22,186,2473
517919,7,89,5023
518210,31,1160,69536
519130,9,14,461
519120,11,43,833
522110,657,7059,371770
522120,13,206,8282
522130,138,1242,46287
522292,47,177,12649
522220,9,23,1154
522291,58,264,13356
522320,9,85,5582
522298,66,340,11913
522310,14,50,3460
522390,6,30,2086
523110,6,12,2801
523920,98,726,67250
523120,52,206,31097
523910,22,151,15703
523999,4,9,612
523930,41,179,14098
523991,3,12,408
524126,43,752,74008
524113,34,321,35246
524114,39,1365,90625
524210,643,2638,130563
524291,15,42,2460
524292,27,722,44176
524298,7,15,534
531110,357,1041,30183
531120,167,682,24363
531130,53,108,2328
531190,63,209,13688
531210,225,584,23878
531311,109,599,19648
531312,34,136,8587
531320,55,112,5404
531390,26,742,55909
532111,49,318,9637
532120,30,196,8106
532282,3,14,271
532210,58,270,8658
532281,3,8,80
532283,33,287,11921
532284,6,23,494
532289,7,44,1517
532310,18,162,5297
532412,24,192,12674
532490,41,655,32594
541340,5,22,1471
533110,13,69,7954
541110,838,5053,324247
541191,38,178,8747
541211,246,1680,84586
541213,123,959,9421
541214,17,129,5322
541219,132,803,28347
541310,31,209,14263
541320,4,41,1713
541330,202,3633,283262
541350,16,47,3411
541370,57,224,10015
541410,15,64,2501
541380,48,588,26344
541430,26,65,1068
541511,80,833,67255
541512,158,1883,131921
541513,24,334,26381
541519,10,107,7461
541620,43,714,39127
541611,131,1100,64826
541612,19,1179,55658
541613,48,150,5280
541614,14,60,3329
541618,10,50,2320
541714,5,48,2852
541690,64,210,13147
541713,5,130,9465
541715,31,1036,62845
541720,5,557,16786
541810,30,121,5985
541820,12,57,3483
541850,13,61,3803
541860,3,122,4126
541910,3,94,1776
541890,17,213,3361
541921,27,130,2091
541922,7,5,267
541940,158,1928,64360
561431,10,44,927
541990,22,283,27314
551111,4,24,1162
551112,24,358,31911
551114,201,5422,389453
561110,106,2066,123364
561210,38,1115,32469
561311,13,263,9888
561320,152,7065,206629
561330,21,3582,159427
561410,11,265,3267
561421,6,96,3047
561422,24,6173,137144
561439,10,953,27229
561492,13,39,1048
561440,12,714,17251
561491,3,54,1695
561499,7,94,3787
561520,6,23,856
561510,20,138,7623
561591,36,126,4010
561613,5,97,3535
561599,20,606,12704
561611,17,61,3446
561612,44,2917,63307
561621,32,166,6022
561622,9,29,631
561710,59,495,19265
561720,170,2606,56185
561730,347,1802,70749
561740,31,143,3309
561790,15,33,855
561920,7,12,414
562211,7,153,6720
561990,61,648,15089
562111,82,1538,84951
562119,5,45,1323
562920,5,44,1826
562212,19,232,10529
562910,34,599,31844
