FIPS,NAICS,Establishments,Employees,Payroll
29023,10,1594,17895,158555115
29023,10,1560,17833,172862388
29023,10,15,823,13316682
29023,10,15,811,15368446
29023,52,1,1,21943
29023,52,1,1,25642
29023,62,1,680,11307448
29023,62,1,667,13134919
29023,92,7,62,973800
29023,92,7,62,1079494
29023,10,20,734,7953065
29023,10,20,755,8018634
29023,23,1,0,0
29023,23,1,0,0
29023,61,1,0,0
29023,61,1,0,0
29023,62,2,0,0
29023,62,2,0,0
29023,92,16,540,6121693
29023,92,16,545,6191779
29023,10,58,1923,16490568
29023,10,57,1806,22281226
29023,22,11,0,0
29023,22,11,0,0
29023,23,2,0,0
29023,23,2,0,0
29023,51,1,0,0
29023,51,1,0,0
29023,53,1,0,0
29023,53,1,0,0
29023,56,1,0,0
29023,56,1,0,0
29023,61,18,1345,10783572
29023,61,18,1166,15973452
29023,62,3,66,583837
29023,62,3,65,611746
29023,71,4,62,202117
29023,71,3,0,0
29023,81,1,0,0
29023,81,1,0,0
29023,92,14,213,2382222
29023,92,14,242,2653319
29023,10,1501,14415,120794800
29023,10,1468,14461,127194082
29023,11,51,0,0
29023,11,49,0,0
29023,21,2,0,0
29023,21,2,0,0
29023,22,3,121,2870670
29023,22,3,125,2556701
29023,23,74,484,5074730
29023,23,72,517,5971555
29023,42,48,346,4676060
29023,42,48,359,4750430
29023,51,15,104,911880
29023,51,15,103,989679
29023,52,68,603,8298203
29023,52,67,609,7696281
29023,53,30,124,1017860
29023,53,29,118,1286527
29023,54,52,441,7153725
29023,54,52,437,7745334
29023,55,5,31,524982
29023,55,6,39,747840
29023,56,41,892,3728331
29023,56,43,767,3778523
29023,61,3,0,0
29023,61,3,0,0
29023,62,675,0,0
29023,62,645,0,0
29023,71,10,62,286172
29023,71,10,74,367288
29023,72,95,1741,7118500
29023,72,93,1830,8269347
29023,81,71,332,2271721
29023,81,72,327,2577674
29197,10,95,560,3948705
29197,10,97,579,4357877
29197,10,7,27,284725
29197,10,7,28,347919
29197,92,4,7,91874
29197,92,4,7,113795
29197,10,3,15,155863
29197,10,3,15,144693
29197,23,1,0,0
29197,23,1,0,0
29197,92,2,0,0
29197,92,2,0,0
29197,10,14,252,1604264
29197,10,14,265,1641231
29197,22,1,0,0
29197,22,1,0,0
29197,51,1,0,0
29197,51,1,0,0
29197,61,1,0,0
29197,61,1,0,0
29197,62,3,0,0
29197,62,3,0,0
29197,92,8,54,223679
29197,92,8,62,302715
29197,10,71,266,1903853
29197,10,73,271,2224034
29197,11,2,0,0
29197,11,2,0,0
29197,22,1,0,0
29197,22,1,0,0
29197,23,8,25,168262
29197,23,9,39,386487
29197,42,2,0,0
29197,42,2,0,0
29197,52,6,17,169644
29197,52,6,17,174111
29197,54,3,0,0
29197,54,3,0,0
29197,56,2,0,0
29197,56,2,0,0
29197,62,12,25,144153
29197,62,13,27,147262
29197,71,1,0,0
29197,71,1,0,0
29197,72,5,0,0
29197,72,5,0,0
29197,81,7,7,43598
29197,81,7,8,49776
29099,10,4464,46364,455428256
29099,10,4486,47512,514510636
29099,10,25,292,3877190
29099,10,25,297,4437065
29099,92,7,26,430750
29099,92,7,32,425588
29099,10,17,479,4391282
29099,10,18,472,4246308
29099,23,1,0,0
29099,23,1,0,0
29099,61,1,0,0
29099,61,1,0,0
29099,62,1,0,0
29099,62,1,0,0
29099,92,14,370,3373576
29099,92,15,367,3336284
29099,10,162,7729,79320625
29099,10,161,7602,104736469
29099,22,19,175,2322121
29099,22,19,177,2491480
29099,23,7,77,1562609
29099,23,7,83,1613251
29099,51,7,88,609968
29099,51,7,89,605764
29099,53,1,0,0
29099,53,1,0,0
29099,56,3,19,205180
29099,56,3,18,254600
29099,61,62,5561,53907681
29099,61,62,5301,77865025
29099,62,10,331,4062039
29099,62,10,324,4002793
29099,71,4,0,0
29099,71,4,0,0
29099,72,1,0,0
29099,72,1,0,0
29099,81,2,0,0
29099,81,2,0,0
29099,92,42,1255,15429527
29099,92,41,1378,16496466
29099,10,4260,37864,367839159
29099,10,4282,39141,401090794
29099,11,12,83,456672
29099,11,12,106,857950
29099,21,9,106,1715689
29099,21,9,107,1971827
29099,22,13,261,7298864
29099,22,13,262,5849245
29099,23,644,3725,47378751
29099,23,645,4099,55808335
29099,42,184,1519,22685685
29099,42,188,1559,24190360
29099,51,43,308,4172958
29099,51,47,310,4305970
29099,52,258,1141,20912444
29099,52,260,1165,20010164
29099,53,151,402,4099339
29099,53,153,429,3892885
29099,54,297,1252,15436198
29099,54,294,1268,17028774
29099,55,13,89,2474939
29099,55,13,90,2950334
29099,56,311,2711,17860972
29099,56,305,2732,23384346
29099,61,23,125,563528
29099,61,24,106,496259
29099,62,842,6321,67107669
29099,62,849,6319,70374227
29099,71,51,309,1357338
29099,71,49,422,1856088
29099,72,269,5576,24287732
29099,72,272,5784,27456950
29099,81,364,2001,16306505
29099,81,371,2104,18389745
29127,10,969,12874,127016597
29127,10,966,12944,138225097
29127,10,12,106,1626663
29127,10,12,109,1836673
29127,54,1,14,221395
29127,54,1,14,219778
29127,92,6,32,573021
29127,92,6,31,653741
29127,10,16,303,3240599
29127,10,16,305,3180698
29127,61,1,0,0
29127,61,1,0,0
29127,62,2,0,0
29127,62,2,0,0
29127,92,13,253,2747814
29127,92,13,258,2734357
29127,10,45,1471,12670244
29127,10,45,1549,17286867
29127,22,3,0,0
29127,22,3,0,0
29127,23,2,0,0
29127,23,2,0,0
29127,51,2,0,0
29127,51,2,0,0
29127,56,1,0,0
29127,56,1,0,0
29127,61,12,804,6773969
29127,61,12,813,10500514
29127,62,4,213,1893275
29127,62,4,210,2167224
29127,71,1,0,0
29127,71,1,0,0
29127,81,1,0,0
29127,81,1,0,0
29127,92,18,308,2879951
29127,92,18,336,3290198
29127,10,896,10994,109479091
29127,10,893,10981,115920859
29127,11,11,0,0
29127,11,10,0,0
29127,21,2,0,0
29127,21,2,0,0
29127,22,4,109,2137622
29127,22,4,121,4310418
29127,23,46,371,4262778
29127,23,45,414,5399846
29127,42,33,291,3305355
29127,42,33,296,3307246
29127,51,8,52,521921
29127,51,9,52,567626
29127,52,71,368,4177816
29127,52,71,377,4224178
29127,53,25,64,545556
29127,53,25,57,569257
29127,54,57,0,0
29127,54,57,0,0
29127,55,1,0,0
29127,55,1,0,0
29127,56,35,350,2939849
29127,56,34,347,3041122
29127,61,3,0,0
29127,61,3,0,0
29127,62,257,0,0
29127,62,253,0,0
29127,71,17,200,532717
29127,71,16,270,753535
29127,72,78,1322,5293229
29127,72,79,1373,6196204
29127,81,55,203,1390724
29127,81,55,222,1530770
29141,10,582,4386,33431801
29141,10,592,4854,39941067
29141,10,8,37,425867
29141,10,8,36,482215
29141,92,2,2,27650
29141,92,2,2,32312
29141,10,7,43,410868
29141,10,7,45,418770
29141,23,1,0,0
29141,23,1,0,0
29141,92,6,0,0
29141,92,6,0,0
29141,10,29,892,6965892
29141,10,29,867,8918916
29141,22,2,0,0
29141,22,2,0,0
29141,23,3,0,0
29141,23,3,24,171086
29141,51,1,0,0
29141,51,1,0,0
29141,61,3,0,0
29141,61,3,0,0
29141,62,6,0,0
29141,62,6,0,0
29141,92,14,200,1512948
29141,92,14,200,1585495
29141,10,538,3414,25629174
29141,10,548,3906,30121166
29141,11,23,0,0
29141,11,22,0,0
29141,21,1,0,0
29141,21,1,0,0
29141,22,3,9,209501
29141,22,3,0,0
29141,23,83,346,3082900
29141,23,84,331,3773088
29141,42,19,111,1092461
29141,42,19,0,0
29141,51,6,55,509959
29141,51,6,39,490720
29141,52,26,131,1774438
29141,52,26,129,1891559
29141,53,18,35,213723
29141,53,19,37,240959
29141,54,26,0,0
29141,54,27,0,0
29141,55,1,0,0
29141,55,1,0,0
29141,56,24,133,1097702
29141,56,28,166,1385946
29141,61,2,0,0
29141,61,2,0,0
29141,62,67,0,0
29141,62,65,0,0
29141,71,11,60,228451
29141,71,11,96,443983
29141,72,50,421,1622045
29141,72,55,802,3275408
29141,81,35,123,950100
29141,81,39,134,1262591
29047,10,6128,103659,1303237900
29047,10,6191,104246,1351216460
29047,10,29,1403,29236339
29047,10,29,1418,34634870
29047,52,1,147,3570749
29047,52,1,148,4207598
29047,54,1,17,356526
29047,54,1,20,418416
29047,92,17,765,18386144
29047,92,17,794,22026530
29047,10,16,565,5386320
29047,10,17,565,5112164
29047,23,1,0,0
29047,23,1,0,0
29047,62,2,0,0
29047,62,2,0,0
29047,71,1,0,0
29047,71,1,0,0
29047,92,12,512,4819004
29047,92,13,509,4610763
29047,10,205,14037,161790086
