Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
55388,2361,8,001,0,4
55388,2361,7,210,0,4
55388,2381,8,001,0,4
55388,2381,6,210,0,4
55388,2382,11,001,0,4
55388,2382,10,210,0,4
55388,2383,5,001,0,4
55388,2383,3,210,0,4
55388,2389,14,001,0,4
55388,2389,13,210,0,4
55388,4842,3,001,0,4
55388,4842,3,210,0,4
55388,5242,4,001,0,4
55388,5242,4,210,0,4
55388,5312,5,001,0,4
55388,5312,5,210,0,4
55388,5415,4,001,0,4
55388,5415,4,210,0,4
55388,5416,4,001,0,4
55388,5416,4,210,0,4
55388,5419,3,001,0,4
55388,5617,9,001,0,4
55388,5617,7,210,0,4
55388,6212,3,001,0,4
55388,6212,3,210,0,4
55388,6213,4,001,0,4
55388,6213,3,210,0,4
55388,7139,3,001,0,4
55388,7225,6,001,0,4
55388,8111,3,210,0,4
55388,8111,3,001,0,4
55388,8131,6,001,0,4
55388,8131,3,210,0,4
