Fips,Naics,Establishments,Employees,Payroll
54023,11,6,25,862
54023,22,3,244,23194
54023,23,36,220,12591
54023,42,5,12,314
54023,52,10,100,3839
54023,53,5,11,261
54023,54,9,39,1368
54023,56,7,27,888
54023,62,25,797,23819
54023,72,21,241,2834
54023,81,36,107,2261
54027,23,49,146,5175
54027,42,12,54,3153
54027,51,3,61,2191
54027,52,18,183,6520
54027,53,12,23,911
54027,54,21,76,2815
54027,56,10,51,709
54027,62,37,860,28684
54027,71,4,38,653
54027,72,37,320,4994
54027,81,39,107,2628
54025,11,14,52,3239
54025,21,7,222,14815
54025,22,4,60,5682
54025,23,95,529,17736
54025,42,18,179,7206
54009,23,27,248,12787
54009,42,7,75,3941
54025,51,17,107,3785
54025,52,54,246,9994
54009,52,20,122,4588
54009,53,4,40,1127
54009,54,22,71,1651
54009,55,3,21,3521
54009,56,14,73,3190
54009,62,58,2056,98613
54009,71,13,86,1728
54025,53,36,106,3802
54025,54,63,248,7219
54025,56,43,656,22714
54025,61,6,41,957
54025,62,138,2522,105824
54009,72,43,614,10591
54009,81,54,214,3076
54025,71,15,232,4925
54025,72,80,2268,70377
54025,81,96,407,9987
54089,11,3,10,261
54089,22,3,17,1698
54089,23,14,32,1274
54089,42,6,106,6992
54029,21,3,3,406
54029,22,6,71,6960
54029,23,34,135,3850
54029,42,12,263,16656
54089,51,3,7,507
54089,52,7,54,1731
54089,53,5,14,221
54089,54,12,50,1737
54089,56,5,55,1203
54089,62,23,387,13913
54089,71,4,9,149
54089,72,13,188,2407
54089,81,24,71,1427
54029,51,13,51,1942
54029,52,31,235,10505
54029,53,21,70,2261
54029,54,49,234,8024
54029,56,33,302,11653
54017,21,7,244,21841
54017,23,9,168,20854
54017,42,3,17,1212
54017,51,4,4,181
54017,52,3,49,2307
54017,62,10,107,1760
54017,72,5,75,799
54017,81,12,20,450
54031,23,30,94,2754
54031,42,5,41,1118
54031,51,6,72,3158
54031,52,23,205,11673
54029,61,6,119,2349
54029,62,64,1242,35607
54029,71,27,281,9578
54029,72,66,1663,30152
54029,81,75,351,9468
54031,53,12,23,848
54031,54,17,82,3279
54031,56,9,42,5158
54031,62,32,474,17259
54031,71,4,15,343
54031,72,28,370,5605
54031,81,28,96,2623
54049,11,3,11,149
54049,21,10,1083,95798
54049,22,13,650,52780
54049,23,106,647,31597
54057,22,5,42,2723
54057,23,37,257,12176
54057,42,11,103,3783
54049,42,45,715,34729
54057,51,8,432,24535
54057,52,29,146,5113
54057,53,14,39,1165
54057,54,20,127,4927
54057,56,16,79,2006
54057,62,71,1508,48142
54057,71,5,21,247
54057,72,53,503,6471
54057,81,61,291,5982
54049,51,19,177,7812
54049,52,64,427,19636
54049,53,37,132,4190
54049,54,99,1175,74036
54059,11,15,41,1258
54059,21,12,800,51432
54059,22,4,41,2419
54059,23,29,173,5492
54091,23,31,146,6495
54015,23,13,69,2828
54015,52,3,29,1149
54015,62,16,306,6491
54015,72,3,35,417
54015,81,8,68,2147
54011,21,7,123,7558
54011,22,12,225,18438
54011,23,146,2097,129965
54013,21,13,37,1088
54013,23,8,134,12676
54013,51,3,3,290
54013,52,4,39,1277
54013,54,6,31,2264
54013,56,4,21,386
54013,62,9,246,10323
54013,72,5,33,401
54013,81,7,15,279
54019,11,13,42,1262
54019,21,10,1154,64682
54019,22,8,75,6936
54019,23,61,250,9381
54019,42,19,216,13251
54049,56,55,1003,36395
54049,61,12,75,3051
54049,62,141,2695,117732
54019,51,10,69,3207
54019,52,36,186,8135
54049,71,26,163,2557
54049,72,104,1712,25794
54049,81,160,827,23935
54019,53,17,48,1210
54019,54,36,175,8347
54019,55,4,41,1441
54019,56,21,234,7521
54019,61,5,28,492
54019,62,106,1940,75693
54019,71,22,189,2274
54019,72,81,1190,27497
54019,81,95,367,10188
54059,42,13,87,2939
54059,51,8,16,1165
54059,52,22,139,4391
54059,53,12,47,1132
54059,54,34,145,4399
54059,56,7,29,677
54059,62,39,607,20998
54059,71,5,38,598
54059,72,23,244,3344
54059,81,32,148,3390
54041,11,6,30,1580
54041,21,13,307,23804
54041,22,6,59,5884
54041,23,38,371,22361
54041,42,13,96,5108
54051,21,17,1774,178619
54051,22,5,246,29654
54051,23,30,234,15428
54051,42,18,286,14755
54041,51,7,67,3004
54041,52,8,58,2621
54041,53,7,21,561
54041,54,17,67,3487
54041,56,11,200,6436
54041,62,29,750,32076
54041,71,9,48,562
54041,72,34,703,11897
54041,81,45,155,3066
54051,51,4,11,392
54051,52,20,222,9294
54051,53,8,30,801
54051,54,24,117,4500
54051,55,9,308,25693
54067,11,24,65,2101
54067,21,11,267,20705
54067,22,3,24,2265
54067,23,51,182,6869
54075,11,13,40,909
54075,23,33,71,2552
54075,51,3,15,778
54075,52,10,37,1280
54075,53,9,38,636
54075,54,5,117,7437
54075,56,6,30,810
54075,62,23,401,13470
54075,71,4,6,333
54075,72,27,1281,21247
54075,81,25,152,3017
54051,56,20,1026,16236
54051,62,90,1430,50175
54051,71,14,66,1176
54051,72,51,802,11730
54051,81,74,414,7644
54067,42,19,211,10072
54067,51,8,59,3051
54067,52,28,116,4345
54093,11,3,13,554
54093,22,3,23,962
54093,23,15,61,2469
54093,52,8,39,1179
54093,53,10,53,1476
54093,54,4,9,227
54093,56,4,50,1783
54093,62,10,290,9986
54093,71,6,37,443
54093,72,27,439,6076
