Zip,Naics,Establishments,Employees,Payroll
45805,62,22,230,0
45805,62,11,241,0
45805,62,3,251,0
45810,52,8,1,0
45810,52,4,210,0
45810,52,4,220,0
45810,54,6,1,0
45810,54,5,210,0
45810,62,8,1,0
45810,62,5,210,0
45810,72,19,1,0
45810,72,5,210,0
45810,72,4,230,0
45810,72,7,241,0
45822,54,24,1,0
45822,54,13,210,0
45822,54,4,220,0
45822,54,5,230,0
45833,00,93,210,0
45833,00,45,220,0
45833,00,47,230,0
45833,00,19,241,0
45833,00,8,242,0
45833,00,7,251,0
45833,23,24,1,0
45833,23,14,210,0
45833,23,3,220,0
45833,23,7,230,0
45833,31,20,1,0
45833,31,3,210,0
45846,72,6,1,0
45846,81,12,1,0
45846,81,9,210,0
45848,00,21,1,7384
45848,00,6,210,0
45848,00,7,220,0
45848,00,4,230,0
45848,00,4,241,0
45848,23,4,1,0
45848,52,3,1,0
45848,62,4,1,0
45872,00,60,1,151853
45872,00,22,210,0
45872,00,16,220,0
45872,00,8,230,0
45872,00,4,241,0
45872,00,4,242,0
45872,00,3,251,0
45872,23,4,1,0
45872,23,4,210,0
45872,31,7,1,0
45872,44,10,1,0
45872,44,4,220,0
45872,48,5,1,0
45872,52,3,1,0
45872,62,5,1,0
45872,62,3,210,0
45872,72,4,1,0
45872,72,3,210,0
45872,81,12,1,0
45872,81,6,210,0
45872,81,3,220,0
45879,72,12,1,0
45879,72,4,210,0
45879,72,4,220,0
45879,81,19,1,0
45879,81,11,210,0
45879,81,6,220,0
45888,00,3,1,4549
45889,00,17,1,38941
45889,00,9,210,0
45889,00,4,220,0
45889,56,3,1,0
45889,81,3,1,0
45889,81,3,210,0
45890,00,9,1,1603
45890,00,4,210,0
45890,00,3,220,0
45890,44,3,1,0
45890,44,3,210,0
45891,00,373,1,460408
45891,00,160,210,0
45891,00,81,220,0
45891,00,57,230,0
45895,53,14,1,0
45895,53,13,210,0
45805,71,8,1,0
45810,81,11,1,0
45810,81,9,210,0
45812,00,15,1,3326
45812,00,10,210,0
45812,00,3,220,0
45812,81,4,1,0
45812,81,3,210,0
45813,00,52,1,14826
45813,00,28,210,0
45822,56,20,1,0
45822,56,11,210,0
45822,56,5,220,0
45822,61,3,1,0
45822,62,46,1,0
45822,62,20,210,0
45822,62,9,220,0
45822,62,7,230,0
45822,62,7,241,0
45822,62,3,242,0
45833,31,4,230,0
45833,31,4,241,0
45833,31,4,251,0
45833,42,11,1,0
45833,42,3,230,0
45833,42,3,241,0
45833,44,34,1,0
45833,44,9,210,0
45833,44,12,220,0
45833,44,8,230,0
45833,44,3,242,0
45840,71,24,1,0
45840,71,12,210,0
45840,71,6,220,0
45840,71,4,230,0
45849,00,15,1,1966
45849,00,13,210,0
45849,44,5,1,0
45849,44,4,210,0
45850,00,37,1,10899
45850,00,24,210,0
45850,00,7,220,0
45850,00,3,230,0
45850,00,3,241,0
45850,23,12,1,0
45850,23,9,210,0
45850,56,5,1,0
45850,56,4,210,0
45850,72,4,1,0
45850,81,7,1,0
45850,81,6,210,0
45873,00,27,1,7619
45873,00,16,210,0
45873,00,4,220,0
45873,00,4,230,0
45873,00,3,241,0
45873,23,3,1,0
45873,23,3,210,0
45873,31,3,1,0
45873,44,3,1,0
45873,52,3,1,0
45873,52,3,210,0
45873,62,3,1,0
45873,81,5,1,0
45873,81,5,210,0
45874,00,21,1,5970
45880,00,35,1,15681
45880,00,21,210,0
45880,00,4,220,0
45880,00,4,230,0
45880,00,4,241,0
45880,23,5,1,0
45880,23,4,210,0
45880,31,3,1,0
45880,44,4,1,0
45880,48,4,1,0
45880,48,3,210,0
45880,52,4,1,0
45880,72,3,1,0
45880,81,4,1,0
45880,81,4,210,0
45881,00,13,1,6290
45881,00,11,210,0
45891,00,48,241,0
45891,00,13,242,0
45891,00,6,251,0
45891,00,5,252,0
45891,00,3,254,0
45891,22,3,1,0
45891,23,18,1,0
45891,23,11,210,0
45891,23,3,220,0
45891,31,24,1,0
45891,31,5,210,0
45891,31,3,220,0
45891,31,4,241,0
45891,31,3,242,0
45891,31,3,251,0
45895,54,29,1,0
45895,54,15,210,0
45895,54,7,220,0
45895,54,4,241,0
45895,56,18,1,0
45805,71,3,210,0
45805,71,3,220,0
45805,72,72,1,0
45805,72,13,210,0
45805,72,6,220,0
45805,72,18,230,0
45805,72,27,241,0
45805,72,7,242,0
45813,00,14,220,0
45813,00,5,230,0
45813,00,4,241,0
45813,23,6,1,0
45813,23,5,210,0
45813,31,5,1,0
45813,31,3,220,0
45813,44,11,1,0
45813,44,6,210,0
45813,48,6,1,0
45813,48,4,210,0
45813,52,3,1,0
45813,72,6,1,0
45813,72,3,210,0
45813,72,3,220,0
45822,71,8,1,0
45822,71,4,220,0
45833,48,6,1,0
45833,48,3,230,0
45833,51,3,1,0
45833,51,3,210,0
45833,52,15,1,0
45833,52,8,210,0
45833,52,5,220,0
45840,48,66,1,0
45840,48,27,210,0
45840,48,10,220,0
45840,48,10,230,0
45840,48,7,241,0
45840,48,5,242,0
45840,48,3,252,0
45840,48,3,254,0
45840,72,172,1,0
45840,72,39,210,0
45840,72,24,220,0
45840,72,42,230,0
45840,72,49,241,0
45840,72,15,242,0
45840,72,3,251,0
45851,00,20,1,37048
45851,00,12,210,0
45851,31,4,1,0
45851,42,3,1,0
45851,48,6,1,0
45851,48,5,210,0
45853,00,59,1,107987
45853,00,21,210,0
45853,00,13,220,0
45853,00,8,230,0
45853,00,11,241,0
45853,23,6,1,0
45853,31,7,1,0
45853,42,3,1,0
45853,44,7,1,0
45853,44,3,220,0
45853,48,3,1,0
45853,52,5,1,0
45853,52,3,210,0
45874,00,14,210,0
45874,00,3,220,0
45874,00,3,230,0
45874,23,3,1,0
45874,23,3,210,0
45874,31,3,1,0
45874,42,3,1,0
45874,81,5,1,0
45874,81,4,210,0
45875,00,294,1,163003
45875,00,135,210,0
45875,00,62,220,0
45875,00,55,230,0
45875,00,27,241,0
45875,00,11,242,0
45875,23,42,1,0
45875,23,28,210,0
45875,23,9,220,0
45875,23,3,241,0
45881,23,3,1,0
45881,48,3,1,0
45881,48,3,210,0
45881,81,3,1,0
45882,00,56,1,20235
45882,00,37,210,0
45882,00,7,220,0
45882,00,6,230,0
45882,00,4,241,0
45882,23,8,1,0
45882,23,7,210,0
45882,31,5,1,0
45882,42,4,1,0
45882,44,7,1,0
45882,44,4,210,0
45882,48,7,1,0
45882,48,5,210,0
45882,52,4,1,0
45882,52,4,210,0
45882,54,4,1,0
45891,42,10,1,0
45891,42,4,210,0
45891,44,69,1,0
45891,44,28,210,0
45891,44,18,220,0
45891,44,12,230,0
45891,44,8,241,0
45895,56,11,210,0
45895,56,3,220,0
45895,61,3,1,0
45895,62,36,1,0
45895,62,17,210,0
45895,62,9,220,0
45895,62,6,230,0
45895,62,3,241,0
45805,81,67,1,0
45805,81,38,210,0
45805,81,19,220,0
45805,81,8,230,0
45813,81,6,1,0
45813,81,4,210,0
45814,00,37,1,12172
45814,00,18,210,0
45814,00,9,220,0
45814,00,7,230,0
45814,23,5,1,0
45814,23,4,210,0
45814,44,4,1,0
45814,48,3,1,0
45814,54,4,1,0
45814,54,3,210,0
45814,56,4,1,0
45814,56,3,210,0
45814,81,5,1,0
45822,72,58,1,0
45822,72,16,210,0
45822,72,7,220,0
45822,72,18,230,0
45822,72,13,241,0
45822,72,4,242,0
45833,53,6,1,0
45833,53,3,230,0
45833,54,14,1,0
45833,54,10,210,0
45833,56,13,1,0
45833,56,10,210,0
45853,54,3,1,0
45853,62,6,1,0
45853,71,3,1,0
45853,72,7,1,0
45853,72,3,241,0
45853,81,5,1,0
45853,81,4,210,0
45854,00,6,1,770
45854,00,4,210,0
45855,00,4,1,1156
45856,00,79,1,119900
45856,00,38,210,0
45856,00,21,220,0
45856,00,8,230,0
45856,00,7,241,0
45882,54,3,210,0
45882,62,3,1,0
45882,72,3,1,0
45882,81,6,1,0
45882,81,4,210,0
45883,00,97,1,94014
45883,00,41,210,0
45883,00,19,220,0
45883,00,12,230,0
45883,00,19,241,0
45883,00,4,242,0
45883,23,18,1,0
45883,23,5,210,0
45883,23,5,220,0
45883,23,6,230,0
45895,71,13,1,0
45895,71,5,210,0
45895,71,4,230,0
45816,00,3,1,243
45817,00,161,1,177029
45817,00,76,210,0
45817,00,32,220,0
45817,00,30,230,0
45817,00,11,241,0
45817,00,7,242,0
45817,23,11,1,0
45817,23,7,210,0
45817,23,3,220,0
45817,31,8,1,0
45817,42,9,1,0
