Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,594,261,656,49116,30408,11636,26310,33904,61683,3085,27305,8311,59103,12976,54921,58160,530
2018,604,248,687,50026,29660,11986,25963,34333,61733,3065,27225,8490,58909,13440,55033,58322,849
2019,578,228,740,50518,28904,12198,26299,34218,61565,3000,27429,8543,59184,13732,55295,58604,862
2020,561,227,735,49595,27845,12233,25781,33921,61593,2974,27112,8528,58749,13277,53197,57273,1012
2021,578,224,759,50461,27318,12289,25723,33868,61512,2946,27084,8361,58476,13454,53043,56947,832
