Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,110516,164478,3473046,26046748,25761228,33426921,111950180,11585107,60991501,24654861,20327022,17126925,80928334,9062116,20700198,15231991,19282
2018,116480,202755,4677237,27320961,25816711,36508465,112211125,12194539,64272992,26406077,21583050,18885946,85344561,9327956,21644808,15817503,33453
2019,120644,233717,4725739,28425265,26120018,39672305,114845947,13463475,66279149,26296560,22588196,21400266,90781668,10104742,22923798,16603880,42700
2020,118776,232288,4939032,26426469,25629786,41291150,120448245,12340470,69379357,26111901,21824701,21127754,92400894,7692873,15710378,15649726,43550
2021,125671,231095,4970433,27843731,26781190,46397939,133415180,13295646,76155292,27414166,23850337,22091343,96693807,8884861,19118930,16852582,52341
