Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,122764,148610,386524,7684706,7234230,4227976,10490538,1141222,7233581,7230972,4485909,2039531,19167018,1300057,3733277,2937847,1035
2018,162910,906346,1339234,8185737,7511451,4242302,11257854,1176286,7740993,7582864,4495569,2141542,19998639,1407605,4055796,2998473,2376
2019,174267,738199,1388326,8477361,8181685,4208334,11555184,1245143,8392842,7178251,4573732,2227912,20714110,1441346,4188903,3132762,2244
2020,201107,638761,1389276,8491804,8266639,4184114,12109879,1291176,8345858,6971691,4399762,2253535,21008522,1176873,3554343,3058804,4070
2021,203881,131380,1272538,9664681,8792388,4364114,13126447,1437247,9106102,7448741,5087668,2376648,22376012,1337325,4141405,3268224,9074
