Naics,Establishments,Employees,Payroll,fips
238220,3,14,537,47091
238910,4,11,297,47091
441310,3,18,458,47091
444190,4,34,989,47091
446110,4,65,2063,47091
447110,7,33,543,47091
452319,6,46,635,47091
454310,4,19,636,47091
484121,6,695,29772,47091
522110,4,75,3553,47091
522291,8,22,791,47091
531110,5,16,217,47091
541110,3,15,321,47091
541611,4,11,339,47091
621111,5,25,539,47091
722513,12,166,2210,47091
722511,9,68,900,47091
811111,3,4,178,47091
813110,25,57,587,47091
236115,5,5,549,47047
236117,3,10,1239,47047
236118,8,37,1893,47047
236220,5,75,2880,47047
237310,4,73,3250,47047
238110,9,157,8150,47047
238160,5,25,791,47047
238210,17,162,6722,47047
238220,16,104,5861,47047
238310,3,21,630,47047
238350,3,16,140,47047
238910,6,60,2594,47047
238990,4,5,424,47047
326199,3,160,8944,47047
332312,3,64,3451,47047
332710,3,18,475,47047
423450,4,5,1232,47047
425120,6,17,1851,47047
441310,5,38,1101,47047
444130,3,24,450,47047
445120,3,9,143,47047
446110,6,48,1911,47047
447110,22,99,1700,47047
452319,11,54,1050,47047
453220,3,16,162,47047
453991,3,10,156,47047
484121,4,5,309,47047
484220,6,18,1041,47047
488510,3,28,1928,47047
492110,4,66,3136,47047
517311,6,31,1726,47047
522110,20,166,9052,47047
524210,9,33,2230,47047
531120,3,39,261,47047
531110,5,9,217,47047
531210,4,9,390,47047
541110,7,27,678,47047
541213,3,14,127,47047
541940,6,38,1265,47047
551114,5,248,42488,47047
561621,3,3,80,47047
561720,5,210,9000,47047
561730,16,170,6508,47047
561790,4,23,827,47047
621111,12,57,2935,47047
621210,5,30,1849,47047
621320,3,6,237,47047
621340,3,11,312,47047
624190,3,18,357,47047
624410,4,33,597,47047
713940,3,9,258,47047
722511,16,199,3130,47047
811111,4,14,535,47047
722513,14,248,2661,47047
811121,4,39,1987,47047
812112,5,34,751,47047
812199,3,15,105,47047
813110,36,170,3306,47047
447110,4,26,350,47067
531110,4,9,195,47067
624190,3,8,135,47067
236220,3,9,378,47169
425120,3,16,299,47169
445110,3,58,979,47169
446110,3,40,1031,47169
447110,5,33,736,47169
621111,5,12,327,47169
624410,3,11,324,47169
722511,3,47,590,47169
722513,4,90,1714,47169
813110,5,16,220,47169
236118,4,7,141,47073
238110,3,17,421,47073
238160,3,3,1309,47073
238220,8,44,1428,47073
238210,4,5,221,47073
238910,6,18,601,47073
238990,5,30,651,47073
323111,5,143,5642,47073
423840,3,20,1151,47073
441110,3,29,860,47073
441310,9,61,1135,47073
444190,3,21,574,47073
236115,3,4,61,47111
236115,7,20,493,47103
236118,3,2,165,47103
321113,5,144,6376,47111
321920,3,20,320,47111
333514,3,19,1335,47111
337110,4,46,1235,47111
445110,3,60,906,47111
446110,4,52,1879,47111
447110,10,44,643,47111
452319,4,37,490,47111
484121,4,36,1563,47111
484230,3,9,200,47111
445110,9,402,6748,47073
446110,12,180,6546,47073
447110,27,124,2002,47073
453310,4,59,692,47073
452319,13,101,1642,47073
453991,5,8,93,47073
454110,3,13,291,47073
484121,5,158,7365,47073
484220,4,77,3382,47073
517311,5,10,665,47073
522110,15,89,2968,47073
522130,5,41,1720,47073
522291,5,17,604,47073
522390,4,12,302,47073
523920,4,6,471,47073
524210,10,29,1261,47073
531110,11,20,467,47073
531130,3,7,140,47073
531210,3,3,323,47073
522110,10,226,11086,47111
522291,7,22,614,47111
522390,3,6,139,47111
524210,7,32,919,47111
541110,4,7,285,47111
531110,4,7,128,47111
541219,4,6,155,47111
541940,4,16,346,47111
561730,3,0,33,47111
621111,7,50,1751,47111
621210,4,25,1438,47111
621399,3,17,377,47111
621610,3,65,1385,47111
623110,3,174,4328,47111
624410,6,70,851,47111
722511,8,90,1368,47111
722513,15,195,2533,47111
811111,8,21,552,47111
811121,3,9,454,47111
812210,3,22,707,47111
541370,3,3,65,47073
813110,9,19,301,47111
541110,12,25,1506,47073
541620,3,4,257,47073
541940,5,38,935,47073
551114,3,118,9145,47073
561320,7,498,8096,47073
561720,5,21,385,47073
561730,8,5,266,47073
621111,11,118,11306,47073
621210,8,60,3816,47073
621320,3,16,334,47073
621340,4,26,1259,47073
621498,3,105,4514,47073
621511,3,15,629,47073
623110,3,237,6732,47073
624120,3,135,2502,47073
624410,6,19,297,47073
713940,3,7,112,47073
721110,3,16,198,47073
237310,3,73,4240,47103
238210,3,15,473,47103
