,fips,relevant_naics,estab,emp,payann
0,47,113310,100,583,17995
2,47,115210,23,57,1783
4,47,115310,4,54,1193
6,47,212321,9,52,1975
8,47,212230,3,0,0
10,47,212312,38,324,18563
12,47,212311,4,25,1150
14,47,213111,3,0,0
16,47,221122,14,50,4589
19,47,221210,4,0,0
21,47,221320,3,43,2262
22,47,221310,6,0,0
24,47,238990,437,3413,162630
26,47,236220,585,8953,677530
28,47,238310,197,2626,129594
30,47,238210,1023,15518,869005
32,47,238350,298,1556,76226
34,47,238330,134,934,42902
36,47,238130,82,340,12535
38,47,238150,71,755,38427
40,47,237310,140,3539,220992
42,47,236210,29,391,35626
44,47,237210,65,327,25889
46,47,238140,189,2109,91633
48,47,236117,371,2244,187611
50,47,236116,14,118,13286
52,47,236115,593,1800,79676
54,47,237120,12,276,38527
56,47,238290,123,2864,178405
58,47,238390,101,1248,54375
60,47,238190,28,547,37232
62,47,237990,36,352,20703
64,47,238320,282,1895,80814
66,47,238220,1554,19244,1024286
68,47,238110,295,3396,188641
70,47,237130,70,3183,191986
72,47,236118,952,4075,186138
74,47,238160,257,2588,144373
76,47,238170,86,489,20761
78,47,238910,618,6425,319090
80,47,238120,47,802,44376
82,47,238340,90,494,18964
84,47,237110,144,1534,81486
86,47,316998,8,53,1219
88,47,311999,4,237,14994
90,47,314999,28,98,3002
93,47,312120,42,689,29353
95,47,311920,6,9,445
97,47,311812,24,306,11981
99,47,311352,14,142,2798
101,47,314120,8,10,617
103,47,315210,6,25,711
105,47,312140,22,513,16481
107,47,311824,5,60,1948
109,47,311520,3,0,0
110,47,315220,3,5,352
112,47,315280,3,0,0
114,47,311991,3,0,0
116,47,311811,51,400,6929
118,47,312111,3,0,0
120,47,311224,3,507,39292
122,47,313310,7,12,291
124,47,314910,9,112,3575
126,47,312130,11,108,2971
128,47,315240,3,0,0
130,47,325520,3,72,9749
132,47,325199,6,588,53960
134,47,325998,4,71,6751
136,47,327999,3,58,2201
138,47,321999,11,64,3312
140,47,326199,92,3767,148218
142,47,324121,16,75,7277
144,47,323117,7,7,469
146,47,327120,9,541,31129
148,47,323111,329,6067,303823
150,47,323113,86,1112,38182
152,47,327331,3,45,2807
153,47,322211,19,649,42117
155,47,321912,3,157,3957
157,47,327991,32,443,23767
159,47,322212,6,261,13372
162,47,321991,3,0,0
164,47,325180,11,750,60171
166,47,327390,8,145,5806
168,47,321918,6,447,10644
170,47,325510,9,387,25982
172,47,322220,5,46,3043
174,47,325320,7,135,3706
177,47,326160,3,0,0
178,47,325211,3,0,0
180,47,326112,4,0,0
182,47,326191,3,24,717
183,47,325612,5,101,9288
185,47,326140,3,0,0
187,47,327110,3,0,0
189,47,321992,7,38,1173
191,47,325910,8,77,4378
193,47,327320,77,1304,67989
195,47,321113,69,709,23505
197,47,325611,9,324,16011
199,47,323120,18,386,15207
201,47,326212,3,64,2463
203,47,325620,8,0,0
205,47,326113,3,0,0
207,47,326150,5,246,11110
209,47,321920,60,949,33725
211,47,321911,3,0,0
214,47,332999,18,351,18601
216,47,333999,17,635,44266
218,47,339999,38,368,17501
220,47,334516,4,167,10819
222,47,334310,3,0,0
224,47,336612,5,1593,71518
226,47,339995,3,126,3580
228,47,335122,3,0,0
230,47,333120,6,2012,156895
232,47,333922,4,263,18713
234,47,337212,17,270,11874
236,47,333515,9,271,14472
238,47,339114,6,16,1327
240,47,339116,75,712,41818
242,47,332813,12,171,8391
244,47,332312,55,1466,69800
246,47,332510,4,229,12659
248,47,333413,5,65,2558
250,47,333511,5,115,4077
252,47,337127,3,0,0
253,47,331110,3,0,0
255,47,339910,14,49,1227
257,47,332710,281,2892,158308
259,47,333517,6,135,5001
261,47,335220,3,0,0
263,47,332812,22,326,15051
265,47,332119,4,0,0
