Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,46241,239048,96771,1419558,772655,423017,950136,205293,920280,188338,410435,112372,3270832,179244,933002,497018,251
2018,48009,394776,244662,1551542,785565,427180,1040699,224701,966935,217766,461183,141567,3369377,195512,964238,526393,579
2019,45686,399728,258063,1715606,801121,439606,1057717,236446,1062156,240647,491013,152341,3548266,205100,987619,538573,1502
2020,51824,355391,266824,1786414,790336,429396,1117241,248121,1168877,252243,514627,153747,3694682,194722,903437,535648,1744
2021,92314,400756,247857,1930309,910989,508082,1244827,302785,1304043,283959,604150,170843,3935110,243752,1135171,586303,461
