Zip Code,naics,Establishments,Employees,Payroll,IND Level
25313,00,266,001,211498,2
25313,00,111,210,0,2
25313,00,50,220,0,2
25313,00,43,230,0,2
25313,00,39,241,0,2
25313,00,12,242,0,2
25313,00,7,251,0,2
25313,00,4,252,0,2
25313,23,18,001,0,2
25313,23,11,210,0,2
25313,23,3,220,0,2
25313,23,3,230,0,2
25313,31-33,3,001,0,2
25313,42,17,001,0,2
25313,42,5,210,0,2
25313,42,3,220,0,2
25313,42,5,241,0,2
25313,42,3,242,0,2
25313,44-45,37,001,0,2
25313,44-45,7,210,0,2
25313,44-45,16,220,0,2
25313,44-45,5,230,0,2
25313,44-45,5,241,0,2
25313,48-49,9,001,0,2
25313,48-49,4,210,0,2
25313,52,11,001,0,2
25313,52,6,210,0,2
25313,52,3,220,0,2
25313,53,14,001,0,2
25313,53,9,210,0,2
25313,54,21,001,0,2
25313,54,14,210,0,2
25313,54,3,241,0,2
25313,56,20,001,0,2
25313,56,9,210,0,2
25313,56,4,230,0,2
25313,62,37,001,0,2
25313,62,15,210,0,2
25313,62,8,220,0,2
25313,62,9,230,0,2
25313,62,4,241,0,2
25313,71,6,001,0,2
25313,71,4,210,0,2
25313,72,36,001,0,2
25313,72,4,210,0,2
25313,72,11,230,0,2
25313,72,13,241,0,2
25313,72,3,251,0,2
25313,81,29,001,0,2
25313,81,20,210,0,2
25313,81,5,220,0,2
