Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
53085,524210,4,1,0,6
53085,524210,3,210,0,6
53085,561730,5,1,0,6
53085,561730,3,210,0,6
53085,621111,3,1,0,6
53085,623210,6,1,0,6
53085,623210,4,220,0,6
53085,623311,4,1,0,6
53085,722410,6,1,0,6
53085,722410,3,210,0,6
53085,722511,11,1,0,6
53085,722511,4,210,0,6
53085,722511,4,241,0,6
53085,722513,5,1,0,6
53085,722513,4,230,0,6
53085,811111,6,1,0,6
53085,811111,6,210,0,6
53085,812112,5,1,0,6
53085,812112,3,210,0,6
53085,813110,10,1,0,6
53085,813110,3,210,0,6
53085,813110,4,220,0,6
53085,813930,3,1,0,6
53085,237110,3,1,0,6
53085,237110,3,210,0,6
53085,238140,4,1,0,6
53085,238140,4,210,0,6
53085,238210,6,1,0,6
53085,238210,3,210,0,6
53085,326199,3,1,0,6
53085,332710,5,1,0,6
53085,332710,3,210,0,6
53085,443142,3,1,0,6
53085,447110,6,1,0,6
53085,447110,4,220,0,6
53085,451130,3,1,0,6
53085,452319,3,1,0,6
53085,522110,4,1,0,6
53085,522110,4,220,0,6
