,fips,relevant_naics,estab,emp,payann
18480,37,113310,478,2837,117647
18481,37,114111,8,11,381
18482,37,114112,8,9,315
18483,37,114210,5,19,454
18484,37,238170,321,1295,49515
18485,37,311710,13,240,10124
18486,37,213112,9,36,1886
18487,37,213115,8,51,1883
18488,37,238190,194,1268,59715
18489,37,238320,965,3874,145894
18490,37,238330,476,2298,101903
18491,37,311811,149,1061,19260
18492,37,115111,22,125,6129
18493,37,115112,33,241,7768
18494,37,115114,21,538,20861
18495,37,237110,396,4917,234810
18496,37,238340,251,1408,71274
18497,37,311111,7,0,0
18498,37,311119,34,882,45967
18499,37,311812,81,4034,163242
18500,37,311813,4,490,16408
18501,37,115115,14,120,3101
18502,37,115116,10,41,2091
18503,37,236115,2416,6872,290482
18504,37,237120,30,2827,169481
18505,37,238110,536,6354,295273
18506,37,311211,16,512,24750
18507,37,311224,5,0,0
18508,37,311225,3,0,0
18509,37,311824,6,344,13850
18510,37,311821,10,0,0
18511,37,311830,5,794,28006
18512,37,115210,128,518,13991
18513,37,221111,25,64,4314
18514,37,221112,102,2062,207985
18515,37,221113,32,0,0
18516,37,236116,88,978,70778
18517,37,237130,305,11271,688137
18518,37,238210,2534,25075,1185039
18519,37,311340,10,387,13284
18520,37,311911,10,1389,44315
18521,37,311919,11,1020,47689
18522,37,311920,18,0,0
18523,37,115310,76,386,15544
18524,37,221114,25,155,13255
18525,37,221117,8,56,3907
18526,37,236117,829,5837,478892
18527,37,236118,2648,8493,336111
18528,37,238120,122,2288,102541
18529,37,238350,856,3209,126129
18530,37,311941,8,0,0
18531,37,311942,6,203,13543
18532,37,311991,8,736,20027
18533,37,311999,12,93,2429
18534,37,211130,3,6,786
18535,37,221121,35,0,0
18536,37,221122,490,12775,1319640
18537,37,237210,221,1191,68497
18538,37,238130,380,1229,45051
18539,37,238390,217,1817,77270
18540,37,311351,5,16,203
18541,37,311352,20,241,5823
18542,37,238220,3459,35748,1696237
18543,37,311411,3,0,0
18544,37,311412,7,1441,62293
18545,37,311421,26,1250,66270
18546,37,312111,13,1692,84090
18547,37,212311,6,92,3137
18548,37,212312,20,213,10566
18549,37,221210,52,0,0
18550,37,236210,90,1012,57437
18551,37,238140,634,5184,194929
18552,37,311422,5,993,60081
18553,37,311511,5,714,33213
18554,37,311513,6,34,1150
18555,37,311520,10,548,22642
18556,37,312112,8,108,5174
18557,37,312113,11,153,6791
18558,37,312120,155,2608,105971
18559,37,212313,75,1584,85341
18560,37,212319,12,276,12882
18561,37,221310,67,627,27827
18562,37,236220,1125,13944,921241
18563,37,237310,348,11300,631097
18564,37,238150,194,1678,74196
18565,37,238290,214,4097,260333
18566,37,238910,1205,13607,657142
18567,37,113110,15,130,8614
18568,37,212321,31,391,14838
18569,37,212322,4,0,0
18570,37,212325,3,0,0
18571,37,221320,18,91,3343
18572,37,311611,39,7710,292082
18573,37,113210,11,70,2845
18574,37,312130,56,728,19071
18575,37,312140,28,92,4066
18576,37,212399,7,133,7838
18577,37,213111,11,28,1129
18578,37,237990,136,1279,56274
18579,37,238160,564,4890,239581
18580,37,238310,507,4888,213684
18581,37,238990,896,6375,271646
18582,37,311612,31,2460,94228
18583,37,311613,7,810,44373
18584,37,311615,32,22116,691458
18585,37,313110,77,9740,350420
18586,37,313240,37,2983,108593
18587,37,315990,20,616,12992
18588,37,316110,7,167,4153
18589,37,322110,4,0,0
18590,37,322121,10,2247,155873
18591,37,322130,6,614,39018
18592,37,326111,6,655,31091
18593,37,326112,11,1080,53399
18594,37,327331,15,431,20833
18595,37,327332,10,342,13909
18596,37,332991,8,1309,70217
18597,37,332992,3,11,185
18598,37,332994,7,0,0
18599,37,332996,20,1232,86347
18600,37,332999,61,1151,59200
18601,37,333914,15,2981,237582
18602,37,336991,7,55,2419
18603,37,336999,21,176,6612
18604,37,339112,34,2929,162123
18605,37,423130,88,1422,66555
18606,37,423420,266,3317,199170
18607,37,316998,17,276,8649
18608,37,325211,45,2769,152285
18609,37,325212,4,189,14956
18610,37,326113,20,1151,55140
18611,37,326121,14,541,46871
18612,37,327390,63,1470,61434
18613,37,332321,31,1442,58780
18614,37,332322,122,3619,191681
18615,37,333921,7,140,8462
18616,37,333922,16,499,29024
18617,37,335311,6,866,40412
18618,37,335312,14,1744,78229
18619,37,335313,10,1133,68028
18620,37,335314,22,2197,135549
18621,37,339113,53,2059,98772
18622,37,339114,11,527,57071
18623,37,339115,8,481,17241
18624,37,423690,297,11104,1491267
18625,37,313310,94,5441,225419
18626,37,322211,52,4045,253482
18627,37,322212,19,2680,136874
18628,37,322219,14,1080,52019
18629,37,325220,18,1470,55422
18630,37,326122,13,1583,92469
18631,37,326130,6,649,42413
18632,37,326140,20,1016,45547
18633,37,327420,4,300,16949
18634,37,332323,61,925,37001
18635,37,333923,13,1377,94308
18636,37,333924,17,2133,143768
18637,37,335911,3,581,38294
18638,37,335912,4,0,0
18639,37,339116,200,1049,44166
18640,37,423140,54,507,19875
18641,37,423430,184,6483,842237
18642,37,423830,922,12205,878792
18643,37,313320,14,785,38840
18644,37,322220,32,2613,141844
18645,37,325314,16,235,10359
18646,37,325320,12,304,23434
18647,37,326150,51,3722,145885
18648,37,327910,8,562,25066
18649,37,327991,72,1243,51528
18650,37,332410,7,1346,89295
18651,37,333111,17,1242,59497
18652,37,333112,3,0,0
18653,37,333991,3,0,0
18654,37,333992,6,138,7288
18655,37,333993,10,260,16928
18656,37,333994,6,83,4053
18657,37,333995,7,589,35917
18658,37,333996,6,332,18343
18659,37,333999,47,2113,127855
18660,37,335929,5,848,82849
18661,37,335921,4,0,0
18662,37,335931,17,1397,59224
18663,37,335932,5,495,23033
18664,37,339910,29,50,1657
18665,37,321113,149,4542,203156
18666,37,322230,4,164,7867
18667,37,322291,9,906,61757
18668,37,322299,15,804,35628
18669,37,326160,12,677,31479
18670,37,327992,6,168,9696
18671,37,327993,6,134,6355
18672,37,327999,10,366,24178
18673,37,332420,22,941,55267
18674,37,332431,4,321,31754
18675,37,332439,10,349,16323
