Naics,Establishments,Employees,Payroll
1131,4,32,1863
1133,27,119,7954
1141,151,246,15423
1142,3,50,2619
1151,15,149,5883
1152,104,444,10408
1153,17,104,6492
2111,5,28,921
2123,44,544,47932
2131,15,237,32103
2211,183,9002,1205090
2212,61,2717,322271
2213,70,808,74433
2361,5514,20888,1454313
2362,786,13624,1471781
2371,358,6668,616451
2372,83,517,40194
2373,225,4415,485548
2379,94,1120,105061
2381,2143,15392,1164667
2382,5568,56109,4408698
2383,3327,19781,1256573
2389,1997,12852,1133175
3111,9,101,4007
3112,12,346,19726
3113,64,939,29644
3114,36,1486,77826
3115,35,1746,102818
3116,28,2631,154185
3117,35,2204,136718
3119,101,4751,272361
3118,310,8790,353705
3121,193,4870,249455
3132,32,576,27616
3131,6,52,1306
3133,32,1207,83320
3141,47,386,17260
3149,93,1675,69466
3152,67,2090,66305
3159,8,124,9399
3161,8,67,3544
3162,9,578,28379
3169,12,373,16342
3211,24,355,15505
3212,9,69,3598
3219,140,1893,93592
3221,8,1101,94090
3222,98,6683,390367
3231,514,8134,428738
3241,52,887,93857
3251,35,1727,189172
3253,10,146,9789
3252,43,2435,164265
3254,110,10811,1421230
3256,40,850,56414
3255,52,1073,73841
3259,67,2046,135131
3261,224,11834,721244
3262,22,1275,70691
3271,22,755,45845
3272,46,1007,55127
3273,92,1981,123782
3274,3,5,367
3279,73,1848,96507
3312,15,283,16721
3311,4,144,12488
3313,6,182,10934
3314,24,1046,63582
3315,34,661,33078
3321,52,2346,161769
3322,34,2369,158351
3323,220,4286,298088
3324,17,355,25680
3325,19,379,21711
3326,23,790,38517
3327,563,9639,611126
3328,124,3956,215917
3329,92,4357,246019
3331,14,259,18057
3332,82,5458,614666
3333,59,2121,168061
3334,29,1433,109554
3335,135,2592,163573
3336,24,1480,90011
3339,114,6616,459786
3342,50,5152,535759
3341,46,2056,166412
3343,16,444,45393
3344,169,12455,1294040
3345,306,31069,3485698
3346,18,205,18236
3352,9,250,13454
3351,29,704,46643
3353,45,2010,170064
3359,95,7426,718720
3362,16,687,32445
3363,31,660,45560
3364,28,4211,343607
3365,3,260,19666
3366,40,635,39362
3369,15,500,26850
3371,138,1299,67673
3372,76,2010,120045
3379,15,166,7752
3391,239,8502,790762
3399,372,9976,638828
4461,1873,24218,920854
4231,408,6812,361970
4232,218,2886,237255
