Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,1417,150,300,23655,9052,3806,9862,11727,22066,1097,10106,2900,21354,3110,17825,17513,207
2018,1428,144,305,24646,8881,3920,9832,12248,22349,1091,10042,2995,21700,3160,18034,17696,379
2019,1425,136,308,25115,8864,3941,9892,12468,22460,1080,10194,3025,21828,3240,18171,17755,342
2020,1397,142,305,25092,8711,4106,9782,12873,22661,1089,10248,3016,22030,3213,17768,17603,396
2021,1404,140,321,26388,8685,4092,9801,13478,23121,1096,10598,3025,22552,3219,18133,17795,227
