,fips,relevant_naics,YEAR,estab,emp,payann
0,12,115113,2017,8,77,1872
2,12,115115,2017,20,247,4550
4,12,115116,2017,36,214,8214
6,12,114111,2017,54,75,1805
9,12,113310,2017,162,1442,66751
11,12,114119,2017,31,48,1955
13,12,115114,2017,36,2649,49683
15,12,114112,2017,38,55,1518
17,12,115112,2017,36,122,5227
19,12,115210,2017,320,908,30573
21,12,115310,2017,28,150,5289
23,12,113110,2017,6,62,3925
24,12,212321,2017,17,161,9241
26,12,211120,2017,6,9,345
28,12,212312,2017,28,824,57439
30,12,213111,2017,4,18,880
32,12,212322,2017,4,82,3178
34,12,212392,2017,3,0,0
36,12,213112,2017,19,56,2453
38,12,221121,2017,3,0,0
39,12,221122,2017,432,675,68807
41,12,221112,2017,43,208,28115
43,12,221210,2017,13,323,30442
45,12,221113,2017,10,0,0
47,12,221320,2017,17,172,8387
49,12,221310,2017,193,1406,63860
51,12,221115,2017,6,0,0
53,12,238990,2017,3362,19058,801183
55,12,236220,2017,2569,31203,2043128
57,12,238310,2017,1439,12001,520516
59,12,238210,2017,5222,56650,2633370
61,12,238350,2017,3287,12258,450238
63,12,238330,2017,1522,4846,189295
65,12,238130,2017,658,3588,128619
67,12,238150,2017,478,4491,197592
69,12,237310,2017,430,17387,928470
71,12,236210,2017,266,1355,73525
73,12,237210,2017,425,2004,116946
75,12,238140,2017,1189,9678,320243
77,12,236117,2017,923,10723,910367
79,12,236116,2017,227,3045,265192
81,12,236115,2017,3368,12595,595097
83,12,237120,2017,29,307,21829
85,12,238290,2017,462,5612,397802
87,12,238390,2017,604,3994,143092
89,12,238190,2017,499,3344,138738
91,12,237990,2017,390,5373,315353
93,12,238320,2017,3759,15454,495430
95,12,238220,2017,7946,73954,3444064
97,12,238110,2017,1422,17119,735796
99,12,237130,2017,327,6539,379513
101,12,236118,2017,6476,19296,749366
103,12,238160,2017,1424,18179,757852
105,12,238170,2017,393,1409,47419
107,12,238910,2017,1384,20120,962760
109,12,238120,2017,164,2636,125541
111,12,238340,2017,1513,6160,220477
113,12,237110,2017,645,10431,526993
115,12,316998,2017,21,155,4170
117,12,311999,2017,22,127,3839
119,12,314999,2017,140,1164,40560
121,12,311611,2017,3,229,9363
122,12,315990,2017,23,460,15022
124,12,312112,2017,4,34,979
126,12,312120,2017,112,1857,97456
128,12,311314,2017,5,0,0
130,12,314110,2017,6,11,229
132,12,311513,2017,3,11,397
133,12,311351,2017,3,0,0
135,12,311920,2017,22,155,9271
137,12,311812,2017,141,4354,161731
139,12,311352,2017,31,455,11362
141,12,311821,2017,7,147,4373
143,12,314120,2017,90,584,20580
145,12,315210,2017,52,301,8456
147,12,312140,2017,11,269,10928
149,12,311111,2017,3,10,239
151,12,311824,2017,7,0,0
153,12,313110,2017,3,19,251
154,12,311930,2017,3,490,40558
156,12,311511,2017,3,0,0
157,12,316210,2017,4,7,106
158,12,311813,2017,8,77,1658
160,12,311411,2017,10,454,22462
162,12,311412,2017,13,159,3599
164,12,311421,2017,15,1877,104407
166,12,311520,2017,38,344,14945
168,12,312113,2017,6,26,1191
170,12,311612,2017,13,464,18544
172,12,315220,2017,16,103,801
174,12,313220,2017,3,0,0
176,12,311340,2017,3,0,0
178,12,311119,2017,6,144,5066
180,12,315190,2017,3,14,406
181,12,315280,2017,14,72,2200
183,12,311919,2017,7,96,3111
185,12,311991,2017,22,121,2563
187,12,311615,2017,3,59,1632
188,12,311811,2017,319,2521,56405
190,12,311710,2017,11,421,15969
192,12,312111,2017,26,2639,134485
194,12,311942,2017,10,359,19769
196,12,313310,2017,24,261,10162
198,12,314910,2017,110,1039,39237
200,12,312230,2017,7,0,0
202,12,312130,2017,9,33,963
204,12,315240,2017,33,330,11174
206,12,325520,2017,3,0,0
207,12,325199,2017,6,53,4137
209,12,322299,2017,8,138,4459
211,12,325998,2017,29,324,16952
213,12,327999,2017,12,130,6382
215,12,321999,2017,135,743,28935
217,12,326199,2017,232,6158,249150
219,12,326299,2017,9,19,642
221,12,324121,2017,20,648,35838
223,12,324122,2017,3,71,5285
225,12,323117,2017,16,79,3544
227,12,327310,2017,3,0,0
228,12,323111,2017,1091,10902,450669
230,12,323113,2017,319,5174,178667
232,12,327331,2017,48,630,28589
234,12,322211,2017,23,766,46959
236,12,327991,2017,85,782,31656
238,12,325314,2017,28,577,44701
240,12,327211,2017,3,0,0
242,12,322212,2017,9,223,11831
244,12,327215,2017,75,784,34766
246,12,325413,2017,3,36,3055
248,12,325120,2017,3,19,1146
250,12,326130,2017,7,213,10419
252,12,321991,2017,3,454,15223
254,12,325411,2017,24,774,26663
256,12,327993,2017,6,16,508
258,12,325311,2017,3,0,0
260,12,325180,2017,3,7,371
262,12,327390,2017,100,3671,150333
264,12,321918,2017,62,323,12465
266,12,327212,2017,6,18,659
268,12,325510,2017,42,282,15095
271,12,322220,2017,6,83,4809
273,12,325320,2017,3,17,615
275,12,324191,2017,4,0,0
277,12,325412,2017,66,3946,281862
279,12,326111,2017,6,19,689
281,12,326160,2017,12,59,2946
283,12,325211,2017,25,684,44507
285,12,326112,2017,4,7,395
287,12,326122,2017,3,194,6984
289,12,326191,2017,6,130,3846
291,12,325612,2017,17,77,3138
293,12,326140,2017,3,99,4131
295,12,327110,2017,12,20,869
297,12,321992,2017,3,0,0
299,12,325910,2017,5,22,773
301,12,327320,2017,301,4420,215689
303,12,321113,2017,4,18,991
305,12,325611,2017,20,207,8508
307,12,322230,2017,4,67,1663
309,12,323120,2017,56,516,20479
311,12,326211,2017,3,0,0
313,12,326212,2017,15,153,5924
315,12,325620,2017,59,1716,85349
317,12,321214,2017,27,791,25636
319,12,326113,2017,8,65,2882
321,12,326150,2017,13,378,12757
323,12,321920,2017,53,902,29536
325,12,321114,2017,3,0,0
326,12,321911,2017,42,436,20225
328,12,333912,2017,6,0,0
330,12,333415,2017,34,1204,55565
332,12,336412,2017,25,637,41165
334,12,336411,2017,6,129,7505
336,12,335999,2017,36,579,28829
338,12,332999,2017,124,1823,86773
340,12,333999,2017,36,635,33255
342,12,339999,2017,259,2458,98556
344,12,336999,2017,4,14,403
347,12,334516,2017,15,196,16232
349,12,334310,2017,19,23,1115
351,12,334512,2017,6,100,4402
354,12,337920,2017,31,516,15850
356,12,336612,2017,160,5573,254104
358,12,332722,2017,3,26,1401
360,12,339994,2017,4,52,2075
362,12,334416,2017,3,43,1219
364,12,335122,2017,13,193,11631
366,12,334118,2017,13,6,509
