,relevant_naics,estab,emp,payann,fips
226105,5419,3,0,0,12133
226106,5617,12,46,845,12133
226107,6211,7,38,2207,12133
226108,6212,7,27,814,12133
226109,6213,6,61,2291,12133
226110,6215,3,4,78,12133
226111,6216,3,0,0,12133
226112,6233,3,14,252,12133
226113,6241,5,60,1405,12133
226114,6244,6,78,1579,12133
226115,7139,3,17,411,12133
226116,7211,7,29,306,12133
226117,7225,29,387,5347,12133
226118,8111,5,10,269,12133
226119,8114,3,3,128,12133
226120,8121,4,9,137,12133
226121,8122,3,16,458,12133
226122,8131,26,102,1853,12133
226123,8139,5,8,179,12133
226124,1133,6,75,3224,12133
226125,2361,13,28,364,12133
226126,2362,3,6,193,12133
226127,2371,5,125,4785,12133
226128,2373,3,25,1037,12133
226129,2381,9,39,1231,12133
226130,2382,14,90,2917,12133
226131,2383,3,3,125,12133
226132,2389,6,19,272,12133
226133,4244,4,9,198,12133
226134,4411,3,18,576,12133
226135,4413,5,30,669,12133
226136,4441,4,25,625,12133
226137,4451,5,68,1301,12133
226138,4461,8,75,2565,12133
226139,4471,12,92,1883,12133
226140,4481,4,36,524,12133
226141,4523,7,0,0,12133
226142,4841,5,10,315,12133
226143,5173,7,14,1006,12133
226144,5221,7,53,2464,12133
226145,5242,8,30,1290,12133
226146,5311,4,4,52,12133
226147,5411,4,6,195,12133
226148,5412,7,28,569,12133
226149,5413,14,205,12263,12133
226150,1141,9,10,255,12031
226151,1152,3,0,0,12031
226152,2123,4,0,0,12031
226153,2131,5,22,946,12031
226154,2211,7,203,26098,12031
226155,2213,8,37,2185,12031
226156,2361,561,2515,162057,12031
226157,2362,144,3050,234683,12031
226158,2371,59,1451,87381,12031
226159,2389,193,1696,76782,12031
226160,3222,14,663,34468,12031
226161,3279,5,79,2938,12031
226162,3323,45,1233,59268,12031
226163,3363,5,19,383,12031
226164,3364,9,1302,81586,12031
226165,3366,15,1590,82440,12031
226166,3369,3,0,0,12031
226167,3371,23,247,10539,12031
226168,4232,38,457,26879,12031
226169,4235,28,364,22621,12031
226170,4236,69,707,56777,12031
226171,4246,35,314,24089,12031
226172,4411,194,5959,309416,12031
226173,4431,111,1332,41895,12031
226174,4453,82,402,8371,12031
226175,4854,6,1271,28377,12031
226176,4855,4,177,5430,12031
226177,4859,10,828,15071,12031
226178,4872,4,13,302,12031
226179,4881,29,1485,70925,12031
226180,5231,96,3887,404676,12031
226181,5615,36,186,12847,12031
226182,2382,601,10354,582995,12031
226183,3113,3,0,0,12031
226184,3118,12,0,0,12031
226185,3231,83,1364,54482,12031
226186,3241,4,236,15369,12031
226187,3251,3,0,0,12031
226188,3327,25,346,18699,12031
226189,3328,11,204,5616,12031
226190,3372,6,259,17015,12031
226191,3379,3,0,0,12031
226192,3391,28,3312,294101,12031
226193,4233,92,1131,71572,12031
226194,4237,109,1928,115134,12031
226195,4239,76,643,34303,12031
226196,4247,18,359,22293,12031
226197,4248,9,1139,62151,12031
226198,4412,51,568,22209,12031
226199,4441,133,3731,112366,12031
226200,4461,342,3332,116820,12031
226201,5239,217,1203,164418,12031
226202,5414,93,211,8049,12031
226203,5616,127,8952,256536,12031
226204,7211,142,4372,98468,12031
226205,8133,36,494,25890,12031
226206,8134,58,637,14515,12031
226207,4481,301,4805,73126,12031
226208,4882,14,703,24927,12031
226209,4883,60,2973,108427,12031
226210,5415,468,5244,405139,12031
226211,5617,846,6716,177272,12031
226212,6215,51,494,21038,12031
226213,6216,113,3653,126157,12031
226214,7212,5,48,1342,12031
226215,7223,179,4821,88780,12031
226216,8139,122,643,25950,12031
226217,4884,43,371,11079,12031
226218,5241,150,11782,965183,12031
226219,5416,613,3542,228137,12031
226220,6219,47,2150,117729,12031
226221,7224,77,735,11861,12031
226222,7225,1779,37719,599197,12031
226223,4482,70,567,9329,12031
226224,4885,110,2036,146557,12031
226225,4889,10,51,1464,12031
226226,5242,455,6519,373631,12031
226227,5417,43,462,33956,12031
226228,5619,59,1828,37974,12031
226229,6221,9,20374,1074835,12031
226230,6231,38,4920,152937,12031
226231,4483,68,404,15789,12031
226232,4511,101,1437,26892,12031
226233,4921,44,0,0,12031
226234,4922,23,190,7304,12031
226235,5259,8,37,3551,12031
226236,5418,135,1215,71940,12031
226237,5621,34,896,43736,12031
226238,5622,5,189,9360,12031
226239,5629,31,382,19503,12031
226240,6232,59,1242,30488,12031
226241,8111,473,3554,138588,12031
226242,4512,30,344,4578,12031
226243,4931,96,3384,169934,12031
226244,5311,378,2488,203674,12031
226245,5419,254,2314,93448,12031
226246,6111,95,3790,121591,12031
226247,6233,67,2368,66389,12031
226248,6239,10,67,1698,12031
226249,4522,13,1231,24054,12031
226250,4523,164,7635,185983,12031
226251,5111,38,521,24833,12031
226252,5312,498,1472,88909,12031
226253,6112,3,0,0,12031
226254,6113,28,1910,69804,12031
226255,6114,27,393,28408,12031
226256,6241,178,5019,116286,12031
226257,8112,53,236,10417,12031
226258,8113,83,659,34960,12031
226259,4531,21,145,3533,12031
226260,4532,78,642,12491,12031
226261,5112,37,1542,263953,12031
226262,5313,339,2097,108148,12031
226263,5511,210,13709,1119803,12031
226264,6115,35,646,39894,12031
226265,6116,151,864,14852,12031
226266,6242,28,552,18720,12031
226267,8114,83,260,7473,12031
226268,4533,59,593,10550,12031
226269,5121,47,316,8163,12031
226270,5122,7,7,193,12031
226271,5321,91,919,33147,12031
226272,6117,23,105,2560,12031
226273,6243,16,119,5632,12031
226274,6244,266,2930,59586,12031
226275,8121,543,2217,52698,12031
226276,4539,161,866,18942,12031
226277,5151,19,810,50753,12031
226278,5173,175,3055,204225,12031
226279,5322,76,426,15320,12031
226280,5611,107,3054,121077,12031
226281,6211,982,11177,998074,12031
226282,7111,24,357,11253,12031
226283,7112,15,0,0,12031
226284,8122,55,428,11745,12031
226285,4541,137,2003,76372,12031
226286,4542,20,162,4524,12031
226287,5179,32,130,3539,12031
226288,5182,66,4378,449485,12031
226289,5323,10,68,2318,12031
226290,5324,58,651,41263,12031
226291,5612,36,2273,107113,12031
226292,5613,237,11084,495967,12031
226293,6212,339,2396,130075,12031
226294,7113,22,565,9187,12031
226295,7114,5,32,6787,12031
226296,7115,38,38,2768,12031
226297,7121,12,431,10813,12031
226298,8123,115,879,24974,12031
226299,8129,152,700,14770,12031
226300,4543,91,557,23753,12031
226301,5191,28,72,3720,12031
226302,5331,9,188,16668,12031
226303,5614,177,5657,154431,12031
226304,6213,467,2229,82296,12031
226305,7131,27,322,4707,12031
226306,7132,3,36,304,12031
226307,7139,188,4311,87892,12031
226308,4812,6,26,1980,12031
226309,4811,6,443,34106,12031
226310,4831,14,0,0,12031
226311,4841,421,7744,324550,12031
226312,5221,376,16145,1278688,12031
226313,5411,782,5112,432270,12031
226314,5412,467,4396,210811,12031
226315,6214,161,4671,234807,12031
226316,8131,553,6705,152557,12031
226317,8132,61,704,38020,12031
226318,5222,176,5115,328022,12031
