Naics,Establishments,Employees,Payroll,fips
1133,5,75,3930,12133
2211,3,26,2020,12133
2361,14,28,752,12133
2362,3,6,418,12133
2371,4,110,5575,12133
2373,3,19,999,12133
2381,13,47,1564,12133
2382,18,88,2997,12133
2383,6,21,473,12133
2389,8,36,1231,12133
4244,3,7,178,12133
4411,5,23,613,12133
4413,4,29,629,12133
4441,3,30,991,12133
4451,5,76,1438,12133
4461,5,52,2218,12133
4471,12,91,2461,12133
4481,5,32,494,12133
4541,3,9,393,12133
4523,8,324,8988,12133
4841,3,10,517,12133
5111,3,17,320,12133
5173,7,33,2034,12133
5221,7,43,2004,12133
5242,7,20,1068,12133
5222,3,8,345,12133
5311,7,10,92,12133
5312,4,4,76,12133
5313,4,3,307,12133
5411,4,5,188,12133
5412,6,19,374,12133
5413,17,210,13841,12133
5416,4,27,849,12133
5419,3,39,916,12133
5617,13,58,1557,12133
6116,3,7,53,12133
6212,5,19,744,12133
6211,8,47,2580,12133
6213,6,57,2229,12133
6216,4,92,5354,12133
6244,4,53,989,12133
6241,5,64,1907,12133
7139,3,18,455,12133
7211,7,32,409,12133
7225,27,470,6120,12133
8114,4,3,159,12133
8111,5,14,361,12133
8121,4,3,58,12133
8122,3,15,526,12133
8129,3,18,302,12133
8131,23,86,1801,12133
1151,3,12,272,12031
8139,4,12,201,12133
1141,9,9,303,12031
1152,4,12,405,12031
1153,3,29,1382,12031
2123,3,12,2630,12031
2131,6,16,713,12031
2211,6,205,29876,12031
2213,7,16,789,12031
2361,670,3824,257215,12031
2362,144,3418,273273,12031
2371,63,1645,105362,12031
2372,24,71,7536,12031
2379,19,372,36412,12031
2373,39,2221,121083,12031
2381,333,3484,140898,12031
2382,614,11885,696868,12031
2383,719,2972,129825,12031
2389,230,1830,88739,12031
3113,3,29,850,12031
3116,3,223,8693,12031
3118,14,349,18096,12031
3119,8,543,27415,12031
3121,25,1789,98796,12031
3141,8,20,486,12031
3149,6,57,1933,12031
3211,4,176,8587,12031
3152,7,91,1964,12031
3212,4,384,16197,12031
3219,17,253,12103,12031
3222,8,564,32596,12031
3231,74,965,41673,12031
3241,8,291,18380,12031
3251,4,245,29433,12031
3254,6,40,1713,12031
3255,4,58,3502,12031
3256,9,559,33120,12031
3259,7,141,6553,12031
3261,17,811,33653,12031
3262,10,132,5890,12031
3272,3,340,16255,12031
3273,29,726,31478,12031
3279,5,150,5976,12031
3312,3,132,6863,12031
3323,49,1348,70003,12031
3327,27,348,19558,12031
3328,12,136,6581,12031
3329,10,788,53639,12031
3331,6,107,7227,12031
3332,5,187,9679,12031
3334,6,510,24339,12031
3339,15,365,16885,12031
3345,6,692,43282,12031
3353,5,224,13923,12031
3363,3,8,249,12031
3364,7,1177,84159,12031
3366,17,1246,91094,12031
3371,25,296,13444,12031
3369,3,30,1387,12031
3372,6,249,17237,12031
3399,35,648,38687,12031
3391,29,3202,310854,12031
4231,117,2265,146663,12031
4232,36,412,26610,12031
4233,87,1249,83204,12031
4234,120,2396,216876,12031
4235,28,319,18807,12031
4236,71,795,60969,12031
4237,107,2274,129485,12031
4238,192,2607,162261,12031
4239,74,799,44430,12031
4241,33,530,29690,12031
4242,26,980,53435,12031
4243,19,996,33264,12031
4244,71,3429,177008,12031
4246,33,288,24843,12031
4247,15,337,25408,12031
4248,11,1044,61774,12031
4249,74,1295,82033,12031
4251,102,3662,104795,12031
4411,187,5639,332095,12031
4412,53,734,33438,12031
4413,218,2018,63410,12031
4421,87,985,39261,12031
4422,74,1312,26003,12031
4431,81,1158,34307,12031
4441,138,3895,129783,12031
4442,27,189,7136,12031
4451,366,9037,210063,12031
4452,85,582,11028,12031
4453,75,371,9953,12031
4461,321,3082,111341,12031
4471,302,3207,68148,12031
4481,293,4378,63089,12031
4482,58,555,8183,12031
4483,65,378,14375,12031
4511,101,1261,28398,12031
4512,21,213,2833,12031
4522,11,1183,17899,12031
4523,171,8011,211190,12031
4532,65,435,8517,12031
4531,20,126,2877,12031
4533,52,542,11167,12031
4539,199,1109,30756,12031
4541,142,2125,98657,12031
4542,12,78,2670,12031
4543,102,688,29952,12031
4811,6,555,43288,12031
4812,8,42,2808,12031
4831,13,2517,250687,12031
4832,4,12,211,12031
4841,521,7494,342989,12031
4842,153,2113,111718,12031
4853,15,181,2767,12031
4854,4,1017,18635,12031
4855,4,157,3225,12031
4859,12,293,4711,12031
4872,4,8,312,12031
4882,16,1124,35270,12031
4883,61,3663,119971,12031
4881,32,1960,65896,12031
4884,45,356,12417,12031
4885,112,2137,157369,12031
4889,13,40,1576,12031
4921,48,10060,249510,12031
4922,23,548,16250,12031
4931,93,10226,339175,12031
5111,32,457,20484,12031
5112,28,1133,336869,12031
5121,48,331,5573,12031
5122,3,3,209,12031
5151,16,774,53316,12031
5173,206,2937,199011,12031
5179,19,61,1246,12031
5182,63,5587,638042,12031
5191,27,55,8183,12031
5221,361,15787,1393183,12031
5222,190,3772,330239,12031
5223,102,861,70659,12031
5231,95,3846,420031,12031
5239,213,1116,134742,12031
5241,131,12442,1146082,12031
5242,482,8026,486271,12031
5259,7,9,1041,12031
5311,382,2057,153830,12031
5313,376,1824,98439,12031
5312,637,1542,104057,12031
5321,79,942,34150,12031
5322,53,413,14022,12031
5323,8,81,2747,12031
5324,59,855,63627,12031
5331,9,219,17826,12031
5411,776,5515,696951,12031
5413,437,5895,446354,12031
5412,474,4368,254441,12031
5414,98,246,10660,12031
5415,423,4308,337006,12031
5416,726,8985,344553,12031
5417,37,530,42342,12031
5418,136,933,50234,12031
5419,258,2659,122452,12031
5612,35,2894,186442,12031
5511,203,11688,1082687,12031
5611,122,2957,106009,12031
5613,233,10756,476982,12031
5614,178,4733,161903,12031
5615,31,278,11471,12031
5616,134,6867,220242,12031
5617,912,7491,242528,12031
5619,64,2023,33818,12031
5621,38,914,45171,12031
5622,7,192,9541,12031
5629,36,362,17770,12031
6111,104,4600,168859,12031
6112,5,322,15460,12031
6113,24,1611,64788,12031
6114,25,1014,45717,12031
6115,38,642,29218,12031
6116,173,1030,18304,12031
6117,32,105,4207,12031
6211,1058,13044,1293414,12031
6212,336,2476,139523,12031
6214,157,3283,149143,12031
6213,505,2469,103036,12031
6215,51,651,29494,12031
6216,128,4140,136393,12031
6219,41,1286,53407,12031
6221,9,21806,1141398,12031
6231,45,4384,166259,12031
6232,71,1296,35999,12031
6233,64,2909,86837,12031
6239,8,69,2583,12031
6241,205,4547,115228,12031
6243,14,135,4916,12031
6242,27,524,22223,12031
6244,258,3356,72508,12031
7111,21,347,10096,12031
7112,17,1073,241131,12031
7113,17,738,14322,12031
7114,9,51,7624,12031
7115,44,43,4591,12031
7121,12,498,11799,12031
7131,10,360,3979,12031
7139,222,4578,87137,12031
7211,150,3819,77485,12031
7212,4,48,1089,12031
7223,211,4791,79914,12031
7224,65,537,10924,12031
7225,1769,37385,593445,12031
8111,514,4029,157288,12031
8112,57,206,9674,12031
8113,67,613,33389,12031
8114,77,234,7565,12031
8121,622,2368,53181,12031
8122,55,391,13232,12031
8123,111,876,23384,12031
8129,159,1026,19043,12031
8132,66,633,34635,12031
8133,44,630,42524,12031
8139,116,619,26922,12031
8131,560,6004,141502,12031
8134,58,600,17125,12031
1133,4,20,901,12007
2361,6,8,350,12007
1151,21,212,6662,12086
1141,8,16,777,12086
1152,10,14,465,12086
2123,10,663,58824,12086
2131,6,21,544,12086
2362,5,14,653,12007
2381,6,35,751,12007
2382,10,44,1956,12007
2383,4,3,58,12007
2389,12,127,6569,12007
4413,7,46,1209,12007
4411,5,161,10523,12007
4441,4,48,1903,12007
4451,8,175,3322,12007
4461,5,63,2242,12007
4471,21,120,2222,12007
4481,3,27,359,12007
