,fips,relevant_naics,YEAR,estab,emp,payann
0,12,1141,2017,169,277,8978
3,12,1133,2017,162,1442,66751
5,12,1152,2017,320,908,30573
7,12,1151,2017,208,4378,106909
9,12,1153,2017,28,150,5289
11,12,1131,2017,6,62,3925
12,12,2123,2017,83,1906,144684
14,12,2111,2017,6,9,345
16,12,2131,2017,50,144,7122
18,12,2211,2017,534,2175,222033
20,12,2212,2017,13,323,30442
22,12,2213,2017,250,2121,105033
24,12,2382,2017,13665,136566,6492347
26,12,2383,2017,12200,55124,2033807
28,12,2381,2017,6376,62364,2524995
30,12,2373,2017,430,17387,928470
32,12,2372,2017,425,2004,116946
34,12,2362,2017,2855,34816,2297923
36,12,2379,2017,390,5373,315353
38,12,2389,2017,4771,39525,1779851
40,12,2361,2017,11049,46955,2585444
42,12,2371,2017,1044,19669,1045973
44,12,3111,2017,13,244,8135
46,12,3116,2017,32,1553,61781
48,12,3159,2017,23,460,15022
50,12,3151,2017,3,14,406
51,12,3118,2017,526,8047,253491
53,12,3121,2017,236,6704,334997
55,12,3152,2017,138,3295,62517
57,12,3115,2017,58,1392,58992
59,12,3132,2017,10,125,4546
61,12,3131,2017,3,19,251
62,12,3162,2017,4,7,106
63,12,3114,2017,58,3491,180739
65,12,3112,2017,4,65,3549
67,12,3119,2017,148,3190,150383
69,12,3169,2017,25,181,5021
71,12,3149,2017,285,2362,84586
73,12,3117,2017,11,421,15969
75,12,3113,2017,58,2197,94581
77,12,3133,2017,26,264,10299
79,12,3141,2017,103,608,21237
81,12,3122,2017,7,0,0
83,12,3251,2017,33,311,18150
85,12,3273,2017,522,11992,550125
87,12,3271,2017,21,30,1199
89,12,3222,2017,90,3204,197160
91,12,3272,2017,101,1272,54707
93,12,3274,2017,3,21,708
95,12,3259,2017,62,470,22470
97,12,3279,2017,133,1931,97074
99,12,3219,2017,399,5039,189549
101,12,3255,2017,56,546,37105
103,12,3253,2017,55,1357,107201
105,12,3241,2017,39,1249,70820
107,12,3254,2017,113,5755,377033
109,12,3261,2017,401,11455,482222
111,12,3231,2017,1536,19041,830296
114,12,3252,2017,35,2022,168541
116,12,3262,2017,46,710,30924
118,12,3211,2017,25,225,12078
120,12,3256,2017,116,2101,102564
122,12,3212,2017,39,1210,45880
124,12,3364,2017,127,7818,787289
126,12,3331,2017,64,629,28182
128,12,3313,2017,17,19,738
130,12,3323,2017,641,15654,688706
132,12,3343,2017,19,23,1115
134,12,3324,2017,27,782,44948
136,12,3328,2017,150,1623,64916
138,12,3333,2017,98,1090,83456
140,12,3342,2017,79,7800,629635
142,12,3341,2017,36,598,43853
144,12,3322,2017,21,76,3072
146,12,3351,2017,55,782,32801
148,12,3353,2017,51,2807,139011
150,12,3336,2017,16,266,18190
152,12,3321,2017,33,820,38073
154,12,3315,2017,13,40,1444
156,12,3325,2017,14,28,1045
158,12,3371,2017,666,5080,196121
160,12,3352,2017,7,0,0
162,12,3332,2017,82,1639,85803
164,12,3327,2017,548,5856,264945
166,12,3346,2017,24,61,1959
168,12,3391,2017,745,14007,842696
170,12,3335,2017,98,1383,63431
172,12,3362,2017,37,765,30150
174,12,3363,2017,129,2505,122733
176,12,3345,2017,225,14889,1376811
178,12,3314,2017,11,8,964
180,12,3372,2017,159,3168,137891
182,12,3359,2017,91,2470,114381
184,12,3329,2017,217,4026,206738
186,12,3379,2017,65,1551,60145
188,12,3339,2017,247,5847,320727
190,12,3399,2017,954,9856,444243
192,12,3369,2017,26,139,5324
194,12,3344,2017,139,6256,450070
196,12,3366,2017,237,8500,411223
198,12,3326,2017,14,55,2380
200,12,3312,2017,5,23,758
202,12,3334,2017,87,1908,89869
204,12,4243,2017,988,8641,356474
206,12,4248,2017,249,11265,763490
208,12,4246,2017,767,5231,308524
210,12,4242,2017,854,11864,796143
212,12,4245,2017,78,520,37814
214,12,4232,2017,998,8444,431052
216,12,4244,2017,2761,48315,2490951
218,12,4237,2017,1437,13822,834037
220,12,4236,2017,2505,22579,1686844
222,12,4233,2017,1398,16763,894681
224,12,4238,2017,4036,36508,2416688
226,12,4235,2017,469,5120,299617
228,12,4239,2017,2837,17324,839370
230,12,4249,2017,2242,19996,954351
232,12,4231,2017,1844,17840,898343
234,12,4241,2017,571,7359,393864
236,12,4247,2017,245,3595,282291
238,12,4234,2017,3186,30325,2132395
240,12,4251,2017,3311,16031,822888
242,12,4411,2017,3226,94513,5194287
244,12,4413,2017,3903,33340,945410
246,12,4453,2017,1413,7663,165270
248,12,4441,2017,3459,75855,2176238
250,12,4481,2017,7719,117903,2002544
252,12,4431,2017,2128,23831,812880
254,12,4421,2017,1796,16580,675601
256,12,4471,2017,6317,47194,963933
258,12,4451,2017,6333,207114,4464385
260,12,4461,2017,7991,77364,2632456
262,12,4422,2017,2110,18931,495253
264,12,4483,2017,1992,9985,354986
266,12,4442,2017,748,5643,171937
268,12,4412,2017,1442,14918,699131
270,12,4482,2017,1756,18498,304031
272,12,4452,2017,1459,9668,182610
274,12,4512,2017,392,4326,64140
276,12,4522,2017,254,29476,660245
278,12,4543,2017,2241,10235,377928
280,12,4541,2017,3728,35239,1485229
