Naics,Establishments,Employees,Payroll
114111,27,22,1106
114112,19,57,4196
115112,3,11,562
115210,104,392,11548
212321,14,172,8520
212312,4,0,0
212322,4,108,11611
221122,135,177,23610
221112,23,847,212893
221210,38,0,0
221113,4,0,0
221320,4,16,1017
221114,6,0,0
221310,78,440,38900
238990,897,5959,439758
236220,1058,11927,973371
238310,523,4847,390716
238210,2715,23603,1689464
238350,1017,4268,220059
238330,554,2795,162719
238130,262,1320,76145
238150,167,1368,89281
237310,300,7776,938119
236210,72,891,54634
237210,63,217,12441
238140,763,2853,159335
236117,360,1504,101279
236116,133,1294,118008
236115,1288,4166,203737
237120,18,1166,130906
238290,235,3512,308911
238390,234,2338,126237
238190,126,1381,75805
237990,117,2757,253890
238320,990,3681,193984
238220,3621,26039,1761921
238110,330,3994,270352
237130,128,2785,233034
236118,3577,10791,464692
238160,327,2161,153117
238170,256,608,24164
238910,749,8700,661450
238120,108,1807,153152
238340,332,1470,80394
237110,200,2560,270309
311999,16,744,42367
314999,51,505,20009
311611,13,225,7183
315990,11,284,7186
312120,46,295,7117
311513,14,550,22888
311920,7,0,0
311812,137,4406,162548
311352,17,111,2317
311821,12,575,51520
314120,24,410,14499
315210,41,892,17934
312140,3,0,0
311824,15,584,37036
313320,3,27,3390
311930,11,385,29567
311511,3,517,29289
311813,5,64,2067
311412,9,320,16125
311421,9,124,4740
311520,7,26,536
316110,3,24,652
311612,13,477,22670
315220,3,0,0
313220,7,11,122
311340,3,0,0
313230,3,18,913
315190,3,18,1016
315280,3,0,0
311991,19,91,2874
311811,346,3976,92812
311710,11,306,10022
312111,21,786,42533
311942,18,455,26470
313310,18,162,6748
314910,33,109,4194
312130,16,127,3003
315240,19,222,8395
327910,3,0,0
325520,29,777,57063
325199,49,1929,188937
322299,7,0,0
325998,39,474,33082
321999,23,195,6768
326199,153,7400,366746
326299,8,405,23980
324121,17,60,5130
324122,3,0,0
325414,9,408,53437
323117,13,70,2745
323111,640,11986,696063
323113,114,1312,44796
322211,30,1658,113224
325991,3,0,0
327991,38,359,16155
325314,3,33,2494
322212,12,661,35797
327213,4,859,45010
327215,36,1259,67613
325413,6,43,1618
325120,5,79,7696
326130,3,216,7419
325411,17,801,54811
325180,4,177,15154
327390,18,279,17322
321918,19,185,8610
322219,3,110,5713
327212,8,1053,53238
325510,25,405,22134
322220,31,1599,100425
325412,94,7262,799494
326111,13,185,9080
326160,7,388,19963
325211,19,533,38736
326112,8,598,22251
325612,6,0,0
326140,3,200,9597
321992,3,0,0
325910,12,112,6289
327320,61,1116,84635
326291,7,122,5276
325611,12,280,14584
322230,7,326,15683
323120,64,934,38200
325613,4,0,0
325130,4,32,2013
325212,4,0,0
325620,66,5282,477339
326113,13,635,33029
326150,4,233,12435
321920,21,493,16406
321911,10,113,6397
333912,3,0,0
333415,16,148,21874
335999,12,339,26647
332999,47,715,38196
333999,22,378,24341
339999,113,1154,41483
334516,27,478,54186
336612,7,14,748
332722,10,178,11429
334416,3,0,0
335122,12,420,26668
334118,3,14,1062
333922,4,95,7935
331420,7,438,29589
335931,3,109,5498
337212,67,1206,72200
332114,3,34,2527
333515,14,62,4047
339114,13,45,2276
339116,138,789,41066
334510,17,346,31900
332813,37,504,24406
333921,3,0,0
332996,6,70,3968
332312,46,1032,63138
339993,7,112,6515
332912,3,15,826
333241,4,32,1829
339991,17,232,15469
333414,3,61,2908
333511,16,135,9741
333994,13,77,4750
332911,5,522,42423
334515,18,324,32226
334513,8,45,2471
339910,35,244,10136
332710,332,3190,185714
333517,3,0,0
337910,4,0,0
332812,31,480,24981
332119,38,804,42099
332420,3,0,0
332321,23,990,44819
336211,3,0,0
336320,3,55,3778
336310,8,13,625
339992,6,0,0
331410,3,0,0
331523,3,0,0
337122,27,107,3131
339940,11,182,8027
339115,3,16,764
333314,6,18,978
332323,61,672,36582
333318,21,286,15174
334290,7,121,6208
334419,39,955,55236
332618,23,680,41218
333249,25,308,32189
335129,4,0,0
334519,12,135,7366
332439,3,0,0
332919,4,47,2635
333993,20,332,29213
332313,7,32,1411
335311,3,0,0
332721,82,1383,81094
334418,6,102,4147
333244,8,68,4030
334220,20,457,33730
335314,14,795,69468
333519,3,0,0
332216,20,458,25143
333243,3,0,0
334511,16,1616,194349
331492,3,0,0
334413,13,620,57871
332322,104,2806,176122
336611,4,61,3386
337215,7,87,3819
339950,137,2167,112635
333514,22,374,18285
333612,3,0,0
339920,7,43,1218
339112,23,508,38170
339113,46,2642,233623
335313,10,444,23008
334210,5,116,10162
337121,5,21,747
333992,3,5,204
337110,105,682,28063
423110,199,5500,556139
424810,17,190,11640
424920,53,2259,59901
423320,126,1536,94769
425110,20,32,1471
423520,5,75,5887
423430,256,8044,888013
424450,101,1746,119736
423810,70,1137,91742
424430,127,3593,233686
424210,622,42286,6977270
423610,408,7782,623185
423820,45,366,24571
424910,64,491,43009
424460,62,502,30408
424930,108,1418,62879
424340,67,395,28698
424480,174,4151,217153
423210,254,3166,220251
424410,135,6311,401202
424510,9,39,2404
423710,171,2364,155838
423220,389,5887,440277
423620,104,4308,512824
424130,253,3493,281961
423830,786,8831,693025
423840,264,3000,224272
423940,291,2185,132141
423310,165,3707,213361
424470,127,2128,140255
423450,359,10058,1223997
424320,211,2604,143298
423510,277,3678,282870
423140,34,207,10326
423120,401,7948,393914
423420,257,4094,289111
423460,32,297,22492
424690,400,5101,481820
423440,138,2001,145775
423390,86,1537,94214
423690,383,6347,660119
424590,8,20,1833
424490,706,13474,846649
423990,337,2567,136802
424990,442,3348,198339
423490,120,2389,169582
424420,142,3056,170899
424950,49,429,28711
424720,58,361,33372
