Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
28906,72251,39,1,0,5
28906,72251,8,210,0,5
28906,72251,3,220,0,5
28906,72251,11,230,0,5
28906,72251,14,241,0,5
28906,72251,3,242,0,5
28906,81111,5,1,0,5
28906,81111,5,210,0,5
28906,81112,5,1,0,5
28906,81112,5,210,0,5
28906,81221,3,1,0,5
28906,81311,19,1,0,5
28906,81311,11,210,0,5
28906,81311,7,220,0,5
28906,23611,18,1,0,5
28906,23611,17,210,0,5
28906,23622,3,1,0,5
28906,23821,4,1,0,5
28906,23821,4,210,0,5
28906,23822,11,1,0,5
28906,23822,6,210,0,5
28906,23822,3,220,0,5
28906,23891,4,1,0,5
28906,23891,3,210,0,5
28906,23899,3,1,0,5
28906,44111,3,1,0,5
28906,44111,3,241,0,5
28906,44112,4,1,0,5
28906,44112,3,210,0,5
28906,44131,3,1,0,5
28906,44211,5,1,0,5
28906,44211,3,210,0,5
28906,44419,6,1,0,5
28906,44419,5,220,0,5
28906,44611,3,1,0,5
28906,44711,8,1,0,5
28906,44711,3,220,0,5
28906,44711,3,230,0,5
28906,44812,3,1,0,5
28906,45121,3,1,0,5
28906,45121,3,210,0,5
28906,45231,6,1,0,5
28906,45231,3,220,0,5
28906,45322,3,1,0,5
28906,45322,3,210,0,5
28906,45399,4,1,0,5
28906,45399,4,210,0,5
28906,45411,5,1,0,5
28906,45411,4,210,0,5
28906,45431,5,1,0,5
28906,51731,3,1,0,5
28906,52211,8,1,0,5
28906,52211,6,220,0,5
28906,52229,4,1,0,5
28906,52229,3,210,0,5
28906,52392,3,1,0,5
28906,52421,9,1,0,5
28906,52421,5,210,0,5
28906,52421,3,220,0,5
28906,53121,18,1,0,5
28906,53121,15,210,0,5
28906,53121,3,220,0,5
28906,53131,3,1,0,5
28906,54111,13,1,0,5
28906,54111,10,210,0,5
28906,54111,3,220,0,5
28906,54121,5,1,0,5
28906,54121,4,210,0,5
28906,54194,3,1,0,5
28906,56171,3,1,0,5
28906,56173,3,1,0,5
28906,56173,3,210,0,5
28906,62111,10,1,0,5
28906,62111,4,210,0,5
28906,62111,4,220,0,5
28906,62121,5,1,0,5
28906,62121,3,220,0,5
28906,62131,3,1,0,5
28906,62132,4,1,0,5
28906,62132,3,210,0,5
28906,62134,4,1,0,5
28906,62149,4,1,0,5
28906,62441,5,1,0,5
28906,72111,7,1,0,5
28906,72111,3,210,0,5
28906,72111,3,230,0,5
