	NAICS_Sector	NAICS_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	GEO_ID	estab	emp	payann	estimate
0	11	Fishing	27	1141	7	27007	Beltrami County, Minnesota	0500000US27007	1.0	3.1705357142857142	65.84107142857142	1.0
1	11	Fishing	27	1141	13	27013	Blue Earth County, Minnesota	0500000US27013	1.0	4.428571428571428	98.42857142857142	1.0
2	11	Fishing	27	1141	21	27021	Cass County	0500000US27021	1.0	0.0	0.0	1.0
3	11	Fishing	27	1141	21	27021	Cass County, Minnesota	0500000US27021	1.0	3.1705357142857142	65.84107142857142	1.0
4	11	Fishing	27	1141	59	27059	Isanti County	0500000US27059	1.0	0.0	0.0	1.0
5	11	Fishing	27	1141	59	27059	Isanti County, Minnesota	0500000US27059	1.0	4.428571428571428	98.42857142857142	1.0
6	11	Fishing	27	1141	77	27077	Lake of the Woods County, Minnesota	0500000US27077	1.0	4.428571428571428	98.42857142857142	1.0
7	11	Fishing	27	1141	91	27091	Martin County	0500000US27091	1.0	0.0	0.0	1.0
8	11	Fishing	27	1141	91	27091	Martin County, Minnesota	0500000US27091	1.0	3.1705357142857142	65.84107142857142	1.0
9	11	Fishing	27	1141	103	27103	Nicollet County	0500000US27103	2.0	0.0	0.0	1.0
10	11	Fishing	27	1141	103	27103	Nicollet County, Minnesota	0500000US27103	1.0	3.0845238095238092	70.35952380952381	1.0
11	11	Fishing	27	1141	123	27123	Ramsey County, Minnesota	0500000US27123	1.0	2.751190476190476	54.97857142857143	1.0
12	11	Fishing	27	1141	137	27137	St. Louis County, Minnesota	0500000US27137	2.0	5.053571428571429	104.53571428571428	1.0
13	11	Fishing	27	1141	155	27155	Traverse County, Minnesota	0500000US27155	1.0	2.5267857142857144	52.26785714285714	1.0
14	11	Forest nurseries and gathering of forest products	27	1132	3	27003	Anoka County	0500000US27003	1.0	4.5	174.83333333333331	1.0
15	11	Forest nurseries and gathering of forest products	27	1132	3	27003	Anoka County, Minnesota	0500000US27003	1.0	3.5394570707070705	140.13162878787878	1.0
16	11	Forest nurseries and gathering of forest products	27	1132	25	27025	Chisago County	0500000US27025	2.0	9.0	349.66666666666663	1.0
17	11	Forest nurseries and gathering of forest products	27	1132	25	27025	Chisago County, Minnesota	0500000US27025	1.5	5.526830808080808	204.16950757575756	1.0
18	11	Forest nurseries and gathering of forest products	27	1132	53	27053	Hennepin County	0500000US27053	1.0	4.5	174.83333333333331	1.0
19	11	Forest nurseries and gathering of forest products	27	1132	53	27053	Hennepin County, Minnesota	0500000US27053	1.5	4.770833333333333	239.1875	1.0
20	11	Forest nurseries and gathering of forest products	27	1132	61	27061	Itasca County	0500000US27061	1.0	4.5	174.83333333333331	1.0
21	11	Forest nurseries and gathering of forest products	27	1132	61	27061	Itasca County, Minnesota	0500000US27061	1.6	7.577020202020202	249.8689393939394	0.8
