Naics,Establishments,Employees,Payroll
1133,35,103,4160
1152,44,145,3979
1151,36,300,18411
2121,3,473,30888
2123,123,2023,129651
2111,16,89,4399
2131,18,150,8274
2211,264,10234,1136491
2212,42,1217,112203
2213,80,596,41465
2382,3382,47379,2978720
2383,1928,14329,679547
2381,2105,17917,998995
2373,127,4861,509211
2372,31,745,27390
2362,794,17059,1123089
2379,39,453,25976
2389,1603,16417,1049910
2361,3268,13865,697579
2371,349,11105,861505
3111,14,553,43362
3116,35,3103,124442
3118,130,6336,278414
3121,117,4430,202110
3152,11,158,5863
3115,6,1870,108425
3132,3,166,6396
3112,8,1024,115486
3119,25,540,27155
3169,3,17,628
3149,49,1082,42436
3113,9,679,29804
3141,15,295,8828
3251,32,1059,104389
3273,171,3596,231103
3271,14,442,24169
3222,79,6629,370093
3272,8,423,17429
3259,31,3231,165525
3279,68,1559,77246
3219,298,10833,473754
3255,25,1345,69381
3253,3,55,1239
3241,32,2749,301441
3254,25,6236,682160
3261,373,31460,1494895
3231,459,12324,493702
3252,20,951,55899
3262,39,3267,208721
3211,37,458,16378
3256,26,807,62226
3212,36,2407,102563
3364,12,4699,473742
3331,28,1393,79687
3313,18,1636,87696
3323,310,11028,601678
3324,18,811,39000
3328,192,6774,332253
3333,10,264,14097
3342,3,26,2304
3322,9,198,8573
3351,6,181,7583
3353,29,1027,60237
3336,28,5236,375585
3321,60,3647,174600
3315,20,2445,126764
3325,6,1649,119003
3371,278,12589,556046
3332,49,1295,75587
3311,14,13691,1157077
3327,673,12987,596335
3391,172,14401,755571
3335,227,4496,231028
3362,181,45365,2510173
3361,6,275,14962
3363,241,49773,2643692
3345,64,3590,224859
3314,7,480,27998
3372,84,5089,203532
3359,25,1285,62893
3329,137,7567,405219
3379,7,163,9556
3339,123,6393,377948
3399,266,6786,295362
3369,20,288,12158
3344,27,987,47270
3366,11,2029,119792
3326,15,764,34055
3312,14,1943,102612
3334,22,1798,116193
4243,41,548,28072
4248,27,2157,154221
4246,223,3232,239066
4242,87,5451,644331
4245,137,1530,108816
4232,147,3342,204727
4244,353,9833,557542
4237,398,6192,418361
4236,421,8362,578516
4233,279,3599,219407
4238,1214,19148,1303875
4235,183,4650,287727
4239,433,6030,346283
4249,540,7004,352319
4231,537,13810,743332
4241,92,1180,81720
4247,83,1082,81439
4234,541,10853,955455
4251,703,4743,272707
4411,1214,29780,1515307
4413,1231,13095,388440
4453,791,4600,94704
4441,1195,27798,959219
4481,1400,18715,240495
4431,477,4948,133416
4421,398,3642,130423
4471,2838,23753,485788
4451,1149,36663,872910
4461,1623,20834,757331
4422,453,4231,118543
4483,248,1847,57799
4442,474,4599,153301
4412,278,2844,135382
4482,369,3330,48922
4452,286,2091,39429
4512,116,1322,15664
4522,77,7797,98806
4543,640,3472,150156
4541,602,20502,851320
4531,211,1124,19061
4523,1314,59470,1493790
4532,346,2524,42200
4539,1002,6818,180839
4511,672,7515,157202
4533,464,6536,98291
4542,64,924,29024
4855,5,316,7470
4885,252,5368,282055
4841,2499,39299,2090397
4852,3,60,1379
4812,13,280,22155
4869,5,61,6342
4889,10,97,4421
4859,32,396,10170
4861,4,67,8830
