Naics,Establishments,Employees,Payroll
114210,5,2,36
113310,153,443,20633
114111,14,1,339
115310,58,176,18369
115112,41,62,4304
115113,8,6,420
115114,12,95,4218
115116,8,49,1790
115210,55,161,3856
221111,16,139,14632
221112,7,418,32584
221115,4,33,4355
221122,117,2110,211380
221210,22,219,20617
211120,70,474,50923
236116,15,27,1659
236117,124,302,17240
236118,661,1396,57181
211130,6,182,21838
212111,5,713,57759
212221,5,28,3217
236210,15,621,59824
212311,14,112,4973
212321,24,226,13982
212399,9,219,17834
213111,17,98,4285
213112,148,1121,73971
213114,11,119,9394
221310,36,104,3319
221320,7,23,1471
236115,960,2681,128497
237310,89,1775,147173
238150,28,243,12125
236220,179,2363,160889
238160,144,539,26165
238190,45,365,21015
237110,111,669,43700
237120,27,358,58261
237130,50,727,70662
237210,34,58,4088
237990,35,1006,128156
238330,116,284,10923
238350,242,599,23951
238110,221,1297,83940
238120,18,105,4950
238130,163,633,25219
238140,123,465,24763
238170,95,278,11493
238210,480,2893,173078
238220,645,3690,202277
238290,37,229,17286
238310,182,822,34561
238320,247,852,34446
238340,69,188,7713
238390,30,111,3627
238910,429,2366,159773
238990,295,1511,68494
311119,14,111,5917
311224,3,25,1548
311211,6,155,9488
311213,3,54,3349
311352,5,34,633
311412,4,12,393
311511,4,231,14600
311520,3,23,1458
311611,25,173,5272
311812,8,403,17155
311942,4,39,1300
311421,8,106,3217
311612,23,318,11816
311811,16,139,2226
311824,4,161,6988
311920,9,62,1594
312130,11,65,1031
312112,3,21,470
312113,7,45,1367
312120,76,854,17855
312140,15,133,3610
313310,4,27,652
314120,3,24,848
314910,7,142,7685
314999,25,159,4042
315210,6,16,306
315280,3,4,77
316210,4,16,318
315990,4,7,200
316110,8,35,1040
316998,11,32,653
321113,33,1271,62355
321114,5,43,2283
321912,16,218,9112
321918,13,97,3393
321992,15,151,6199
321999,19,158,4007
323111,62,911,38600
323113,25,174,3793
321213,4,468,36678
321214,17,265,11320
321911,5,64,2224
324110,4,1310,150387
325320,5,58,3070
325314,4,16,796
325411,3,70,788
325412,4,247,11782
325414,3,199,19952
325620,8,27,453
325998,5,149,5391
326199,11,168,7575
327215,3,3,62
327320,39,478,28644
327310,3,171,15015
327390,15,143,7108
327991,17,234,9735
331410,3,505,49349
331529,4,18,552
332215,6,9,303
332216,5,34,1650
332312,24,688,33290
332322,13,155,8340
332812,10,22,793
332999,16,174,6914
332313,10,53,2339
332323,27,109,4176
332710,68,453,23073
332721,10,121,5230
332992,9,60,2360
332994,21,296,13613
333111,7,66,3320
333318,4,93,5114
333511,3,117,5051
333514,3,9,545
333999,5,16,697
335999,3,202,9050
336212,3,182,9931
336214,5,224,8460
333120,7,57,2985
336320,3,26,1137
336390,7,39,1597
336411,5,38,2159
336413,5,252,15548
336991,5,8,241
337110,43,183,7556
337121,4,22,870
337122,23,135,4895
337124,3,11,544
337212,14,144,6098
339112,7,28,2318
339113,8,124,4332
339114,3,179,7534
339116,35,114,4178
339910,16,196,6502
339950,28,158,6804
423120,35,475,23946
423140,6,31,1079
423210,13,57,2591
423220,12,61,4171
423310,58,734,39217
423320,15,114,9725
423450,49,223,22491
339920,24,358,12614
339991,3,42,2741
339992,4,54,3319
339999,10,67,3414
423110,29,351,18184
423330,18,144,8962
423390,20,177,10014
423420,28,124,8396
423430,10,66,5053
423440,16,119,5986
