,fips,relevant_naics,estab,emp,payann
0,20,115113,6,11,365
2,20,115112,13,35,904
4,20,115210,16,26,302
6,20,212321,7,10,602
8,20,211120,252,911,48238
10,20,212312,15,0,0
12,20,212311,3,0,0
14,20,213111,68,743,34814
16,20,211130,8,19,1353
18,20,213112,353,1886,99299
20,20,221122,41,277,30986
22,20,221112,6,0,0
24,20,221210,11,0,0
26,20,238990,284,1739,80720
28,20,236220,347,4203,250240
30,20,238310,160,1807,86695
32,20,238210,581,6759,383906
34,20,238350,211,1024,41253
36,20,238330,116,692,34514
38,20,238130,138,700,21094
40,20,238150,15,227,12236
42,20,237310,103,4591,296385
44,20,236210,19,262,17418
46,20,237210,16,142,5043
48,20,238140,161,1281,48556
50,20,236117,135,494,27857
52,20,236116,11,217,14778
54,20,236115,387,1118,43693
56,20,237120,5,27,1169
58,20,238290,54,1190,89162
60,20,238390,42,459,23538
62,20,238190,16,35,933
64,20,237990,10,63,3531
66,20,238320,317,1503,55162
68,20,238220,956,9712,535693
70,20,238110,288,3074,145690
72,20,237130,42,4102,301390
74,20,236118,772,2503,102853
76,20,238160,210,1681,87008
78,20,238170,77,422,15488
80,20,238910,375,3172,169512
82,20,238120,9,156,9628
84,20,238340,42,269,11171
86,20,237110,88,1001,57221
88,20,314999,10,96,2500
90,20,312120,3,20,510
92,20,311812,15,391,11564
94,20,311352,3,31,580
96,20,311111,3,735,40582
98,20,311225,3,0,0
99,20,311612,10,401,22739
101,20,311119,10,189,10046
103,20,311991,4,0,0
105,20,311613,3,0,0
107,20,311811,21,207,2716
109,20,311942,3,0,0
111,20,314910,6,289,7687
113,20,312130,3,34,604
115,20,321999,14,78,3049
117,20,326199,40,1860,88011
119,20,324121,3,33,1994
121,20,325414,6,826,70637
123,20,323111,162,4403,188710
125,20,323113,38,1480,64619
127,20,327331,3,41,1600
128,20,325991,4,0,0
130,20,327991,6,133,5653
132,20,325193,3,0,0
134,20,327215,3,0,0
136,20,325413,3,0,0
138,20,325120,7,0,0
140,20,326130,3,0,0
141,20,327390,15,503,20065
143,20,324191,5,561,36055
145,20,325412,8,1007,118015
147,20,325211,3,0,0
148,20,326112,5,353,21501
150,20,326122,6,163,5413
152,20,327320,24,472,26582
154,20,325611,4,542,35828
156,20,322230,3,46,1853
158,20,323120,4,0,0
160,20,321920,19,327,11784
162,20,333415,4,0,0
164,20,336412,9,322,17312
166,20,336411,6,0,0
168,20,335999,4,19,584
169,20,332999,16,64,2200
171,20,333999,6,34,1773
173,20,339999,23,114,3570
175,20,331524,3,10,330
177,20,334416,3,0,0
179,20,333120,8,549,57546
181,20,333922,9,139,6890
183,20,337212,4,55,2368
185,20,332114,4,63,3118
187,20,333515,5,41,2061
189,20,339116,33,507,27502
191,20,332813,16,544,22892
193,20,332312,13,117,5008
195,20,333111,25,783,38031
197,20,332912,3,0,0
199,20,333241,3,23,1251
200,20,333414,3,0,0
201,20,333413,3,127,7655
203,20,333924,3,70,1504
204,20,334515,3,5,337
207,20,332710,141,2745,131856
210,20,333914,4,215,13040
212,20,332812,3,34,1158
214,20,332119,3,0,0
216,20,332811,4,292,10141
218,20,332420,3,0,0
221,20,336360,3,140,6461
224,20,337122,3,0,0
226,20,339940,4,12,342
228,20,336413,57,16289,1353628
230,20,333318,8,450,26381
232,20,334419,3,77,3096
234,20,333249,6,150,8327
236,20,334519,3,47,3335
238,20,332313,6,228,10214
239,20,332721,16,606,33048
241,20,334418,4,230,14078
243,20,335314,7,134,7785
245,20,334511,4,0,0
247,20,332322,20,585,27599
249,20,339950,42,727,27234
251,20,333514,6,36,2520
253,20,339112,5,40,2244
255,20,337110,35,613,23895
257,20,423110,48,1084,56763
259,20,424810,6,0,0
261,20,424920,9,180,10081
263,20,423320,24,150,9269
265,20,423430,54,1271,130944
267,20,424450,6,0,0
269,20,423810,52,1073,70740
271,20,424430,5,129,10378
273,20,424210,48,1407,148412
275,20,423610,118,1173,84102
277,20,423820,192,2803,145269
279,20,424910,282,1996,141772
281,20,424930,14,134,6318
283,20,424480,3,28,3442
285,20,423210,28,294,21631
287,20,424510,329,2204,139110
289,20,423710,37,443,22957
291,20,423220,47,569,31469
293,20,423620,8,130,8894
295,20,424130,24,239,16391
297,20,423830,271,4027,245050
299,20,423840,65,508,29637
301,20,423940,17,67,2765
303,20,423310,43,1269,71574
305,20,424470,12,240,11790
307,20,423450,68,676,55410
309,20,424320,8,150,8178
311,20,423510,50,1304,68426
313,20,423140,10,49,1492
315,20,423120,89,1317,59069
317,20,423420,68,843,43908
319,20,423460,4,0,0
321,20,424690,83,840,71239
323,20,423440,38,577,32307
325,20,423390,17,280,17987
327,20,423690,71,1952,175852
329,20,424590,3,0,0
330,20,424490,84,3102,152919
332,20,423990,40,235,12382
334,20,424990,41,462,26153
336,20,423490,13,234,14607
338,20,424420,8,65,5284
340,20,424950,10,55,3065
342,20,424720,14,201,10406
344,20,424710,33,348,21967
346,20,423410,3,0,0
348,20,424310,6,43,3397
350,20,424610,18,125,8252
352,20,423720,56,697,50022
354,20,424110,5,85,5076
356,20,423930,41,418,18961
358,20,423330,27,445,31588
360,20,423850,32,378,20270
362,20,423910,23,186,12246
364,20,424120,31,338,14827
366,20,423130,12,214,7850
368,20,423920,6,123,6271
370,20,423860,22,258,16064
372,20,423730,59,1015,60473
374,20,425120,389,3633,161108
376,20,424820,16,503,25275
378,20,424330,18,539,23224
380,20,446199,93,410,17502
382,20,442299,95,1251,19527
384,20,445299,54,441,6692
386,20,441310,394,3337,72928
388,20,445291,6,17,269
390,20,445310,556,3007,44301
392,20,448130,43,528,5916
394,20,448150,43,317,4598
396,20,445292,11,54,744
398,20,445120,49,157,2722
400,20,446120,113,1393,26514
402,20,443142,157,2122,53930
404,20,448140,188,4545,70828
406,20,442210,96,638,27156
408,20,446191,61,166,3769
410,20,442110,161,1474,48749
412,20,447110,828,9464,165205
414,20,444130,164,1851,37815
416,20,444110,31,4001,93725
418,20,443141,63,441,14281
420,20,448310,124,787,23115
422,20,445210,12,88,1630
424,20,448110,28,246,6317
426,20,441228,43,417,18524
428,20,441110,208,10436,516264
430,20,444220,158,1436,33924
432,20,446130,64,369,8068
434,20,444190,264,2783,129980
436,20,448190,89,1146,17223
438,20,447190,131,1269,26287
440,20,444210,20,169,7227
442,20,444120,38,170,6002
444,20,446110,321,3933,161752
446,20,441210,8,110,4565
448,20,448210,181,1615,24073
450,20,445110,432,19599,402722
452,20,441320,196,1583,60292
454,20,441120,237,1525,62008
456,20,442291,5,34,1655
458,20,448120,238,2481,28446
460,20,452319,312,2094,30986
462,20,453998,166,735,18918
464,20,453920,6,16,419
466,20,451211,39,613,7482
468,20,452210,26,2605,49328
470,20,454110,262,2694,118866
472,20,453110,63,285,5268
474,20,454310,29,79,3132
476,20,453220,128,820,10852
478,20,451120,64,1197,18869
480,20,453930,4,29,1074
482,20,451140,24,249,5321
484,20,453210,25,227,4843
486,20,454390,191,974,30199
488,20,453910,66,907,17184
490,20,451130,30,257,3261
492,20,451110,145,2606,57938
494,20,453991,69,221,3410
496,20,453310,176,1757,27615
498,20,454210,24,229,8921
500,20,452311,64,11713,312074
502,20,485510,5,0,0
504,20,488510,104,1801,114924
506,20,484110,190,1618,70409
508,20,484122,71,2714,167711
510,20,484121,480,5954,292518
512,20,485320,10,31,506
514,20,488410,38,345,13741
516,20,481211,3,0,0
517,20,488119,8,131,3369
519,20,488190,47,1592,93421
521,20,488490,19,130,2223
523,20,488991,7,28,713
525,20,486110,3,14,1200
527,20,486210,26,91,8191
529,20,486910,8,115,12702
531,20,481111,6,0,0
533,20,485410,28,1315,20594
535,20,485991,19,81,1928
537,20,484220,387,2855,132191
539,20,484230,181,1997,102174
541,20,488210,15,477,24899
543,20,485310,7,57,1195
545,20,484210,55,790,26296
547,20,492110,73,1167,52026
549,20,493110,118,6964,265284
551,20,492210,29,292,11588
553,20,493190,9,253,12809
555,20,493120,3,0,0
557,20,519190,3,171,1673
558,20,511199,3,0,0
560,20,517919,5,172,9092
561,20,511130,13,110,2584
563,20,518210,93,2363,209875
565,20,511140,6,0,0
567,20,519130,40,284,16174
569,20,519120,7,34,793
571,20,512110,37,95,4239
573,20,512131,22,1124,13372
575,20,511110,33,398,17146
577,20,511120,29,624,35907
579,20,515112,63,611,31146
581,20,511210,53,1670,175065
584,20,517911,22,126,3214
586,20,512191,7,16,805
588,20,515120,13,350,18914
590,20,517311,325,6837,614945
592,20,517312,206,7491,590584
594,20,524298,17,151,12033
596,20,522298,94,468,20682
598,20,524291,38,423,28717
600,20,522110,1340,18303,1012151
602,20,523140,22,15,679
604,20,523130,5,18,3468
606,20,522291,24,149,8849
608,20,522130,170,2125,118818
610,20,524114,45,1339,101667
612,20,524113,74,1842,160415
614,20,524126,80,3741,283649
616,20,524127,20,88,6489
618,20,522320,23,697,69561
620,20,524210,2000,9414,564980
622,20,523930,228,1213,97439
624,20,523110,16,223,73249
626,20,523910,54,131,14899
628,20,522310,24,79,4126
630,20,522390,181,712,32655
632,20,524128,3,117,9856
634,20,525990,3,0,0
635,20,523920,569,2058,337040
637,20,522292,92,2254,200854
639,20,524130,7,611,75289
641,20,522220,28,262,29163
643,20,522120,72,326,17533
645,20,523120,160,879,132698
647,20,524292,51,1319,82083
649,20,523991,14,482,30873
651,20,532289,24,109,4102
653,20,532411,3,0,0
655,20,532412,27,123,9420
657,20,532210,63,238,7641
659,20,532310,18,153,5535
661,20,532283,19,158,8179
663,20,531130,107,193,4879
665,20,533110,19,151,10264
667,20,531120,231,896,38450
669,20,531190,35,68,3187
671,20,531110,501,2453,83163
673,20,531312,129,839,41211
675,20,532420,4,131,6988
677,20,531210,981,1957,92390
679,20,531320,97,501,24176
681,20,531390,96,239,14681
683,20,532490,52,774,39167
685,20,532112,4,12,701
686,20,532111,56,445,11204
688,20,532284,3,0,0
690,20,531311,429,2828,101213
692,20,532120,32,292,16935
694,20,532282,7,0,0
696,20,541611,508,3753,269913
698,20,541810,89,676,40387
700,20,541199,16,427,46806
702,20,541990,105,587,41534
704,20,541310,134,1312,96620
706,20,541350,44,80,2812
708,20,541922,24,39,1316
710,20,541513,53,939,68236
712,20,541512,374,4748,412087
714,20,541511,379,4356,356219
716,20,541860,13,210,9818
719,20,541330,480,9777,881169
721,20,541620,57,479,25860
723,20,541360,6,0,0
725,20,541430,86,225,8625
727,20,541612,62,692,48163
729,20,541420,6,30,3047
731,20,541410,70,131,5006
733,20,541320,11,59,2106
735,20,541613,215,958,48119
737,20,541910,19,452,13977
739,20,541840,4,12,678
741,20,541211,440,3043,183491
743,20,541110,1237,5598,339225
745,20,541219,372,2336,117388
747,20,541519,40,639,60121
749,20,541618,15,77,6188
751,20,541690,166,1177,87692
