,relevant_naics,estab,emp,payann,fips
1865,23,20,53,1958,20181
1866,42,25,245,13834,20181
1867,51,8,50,1460,20181
1868,52,19,93,4818,20181
1869,53,4,6,220,20181
1870,54,17,57,1484,20181
1871,56,7,28,829,20181
1872,62,31,387,15216,20181
1873,72,26,318,4162,20181
1874,81,32,105,3174,20181
1876,23,5,10,242,20187
1877,42,10,100,4521,20187
1878,52,6,49,2410,20187
1879,54,6,20,396,20187
1880,62,3,0,0,20187
1881,72,4,36,257,20187
1882,81,8,39,1083,20187
1883,52,10,65,3046,20185
1884,54,8,20,665,20185
1885,56,6,13,476,20185
1886,62,15,202,5014,20185
1887,72,9,47,374,20185
1888,81,18,35,702,20185
1890,11,3,23,486,20185
1891,21,7,19,1105,20185
1892,23,9,30,818,20185
1893,42,8,32,1470,20185
1894,56,14,49,1958,20193
1896,21,3,0,0,20193
1897,23,24,136,4868,20193
1898,62,24,399,17601,20193
1899,72,30,476,5418,20193
1900,42,33,354,18000,20193
1901,21,7,25,702,20119
1903,23,12,109,4373,20119
1904,42,15,99,5303,20119
1905,51,3,0,0,20119
1906,52,8,67,3223,20119
1907,54,7,23,710,20119
1908,56,3,3,75,20119
1909,62,12,0,0,20119
1910,72,8,45,434,20119
1911,81,22,54,1075,20119
1912,51,13,77,3651,20193
1913,52,20,122,7358,20193
1914,81,40,153,3474,20193
1915,53,9,29,718,20193
1916,54,25,58,2318,20193
1918,23,7,48,1701,20127
1919,42,6,43,838,20127
1920,51,6,0,0,20127
1921,52,10,56,2496,20127
1922,54,10,51,1647,20127
1923,56,3,14,160,20127
1924,62,17,281,8659,20127
1925,71,4,14,147,20127
1926,72,13,134,1736,20127
1927,81,19,55,901,20127
1928,51,13,102,3045,20125
1929,52,63,330,13462,20125
1930,53,28,57,1266,20125
1931,54,46,250,8352,20125
1932,55,3,0,0,20125
1933,56,32,499,19708,20125
1934,62,100,2926,76057,20125
1936,11,4,11,529,20151
1938,21,29,208,11169,20151
1939,23,35,201,9768,20151
1940,42,24,282,15575,20151
1941,51,7,39,1162,20151
1942,52,26,155,9385,20151
1943,53,12,29,587,20151
1944,54,30,112,4608,20151
1945,55,5,61,4072,20151
1946,56,11,32,493,20151
1947,62,36,658,35794,20151
1948,71,7,36,510,20151
1949,72,40,474,5137,20151
1950,81,47,163,3744,20151
1951,21,15,52,1922,20125
1952,23,52,560,31665,20125
1953,71,13,39,756,20125
1954,72,73,1041,12043,20125
1955,42,36,318,13425,20125
1956,81,88,343,5869,20125
1957,51,4,14,353,20153
1958,52,7,36,1657,20153
1959,54,9,17,269,20153
1960,56,3,3,115,20153
1961,62,10,181,5727,20153
1962,72,5,35,260,20153
1963,81,14,34,590,20153
1965,23,10,50,2074,20153
1966,42,11,121,8478,20153
1968,11,3,35,899,20163
1969,21,13,63,2257,20163
1970,22,3,0,0,20163
1971,23,19,77,2982,20163
1972,42,19,174,7703,20163
1973,51,5,18,669,20163
1974,52,11,119,3191,20163
1975,53,3,8,76,20163
1976,54,11,45,1849,20163
1977,56,6,10,502,20163
1978,62,13,290,9366,20163
1979,71,3,11,99,20163
1980,72,12,66,576,20163
1981,81,21,87,1420,20163
1983,21,4,10,153,20025
1984,42,3,16,751,20025
1985,52,5,36,1660,20025
1986,54,6,21,1021,20025
1987,55,3,12,642,20025
1988,62,9,0,0,20025
1989,71,3,4,103,20025
1990,72,4,5,53,20025
1991,81,9,15,237,20025
1992,52,17,95,3390,20003
1993,53,3,0,0,20003
1994,54,16,37,1058,20003
1996,21,7,23,1175,20003
1997,23,28,90,2859,20003
1998,56,4,4,126,20003
1999,62,18,351,12059,20003
2000,42,13,69,2623,20003
2001,72,16,135,1305,20003
2002,22,3,17,1457,20001
2003,23,31,111,3683,20001
2004,52,24,140,4856,20001
2005,53,31,41,575,20001
2006,71,3,9,118,20001
2007,72,28,355,3991,20001
2008,42,22,147,7616,20001
2009,54,27,112,3578,20001
2010,81,37,108,2340,20001
2011,56,14,51,1391,20001
2012,62,38,534,17787,20001
2014,21,14,162,7836,20001
2015,51,8,72,2788,20001
2016,81,18,52,1031,20003
2018,23,11,17,304,20023
2019,42,10,127,5126,20023
2020,52,8,33,1425,20023
2021,53,4,2,38,20023
2022,54,7,21,612,20023
2023,62,11,199,7440,20023
2024,72,8,58,328,20023
2025,81,12,21,439,20023
2026,54,10,74,4299,20053
2027,56,6,21,669,20053
2028,62,23,318,9004,20053
2029,55,14,0,0,20061
2030,71,3,46,464,20053
2031,72,15,105,1384,20053
2032,81,26,62,1220,20053
2034,23,12,57,1890,20053
2035,42,9,65,3412,20053
2036,51,6,54,3829,20053
2037,52,16,90,3468,20053
2038,56,23,254,6788,20061
2039,61,3,25,651,20061
2040,62,42,1472,66469,20061
2041,71,10,90,1138,20061
2043,72,82,1548,19640,20061
2044,23,27,138,6361,20061
2045,42,6,63,1899,20061
2046,81,68,535,13402,20061
2047,51,13,114,4662,20061
2048,52,41,254,13410,20061
2049,53,52,261,9636,20061
2050,54,39,248,11885,20061
2051,42,12,59,2573,20077
2052,51,4,6,265,20077
2053,52,19,87,4225,20077
2054,53,3,3,86,20077
2055,54,8,32,523,20077
2056,56,6,31,1035,20077
2057,62,16,314,11878,20077
2058,72,17,131,1351,20077
2059,81,26,60,872,20077
2061,21,7,34,2383,20077
2062,22,3,22,1975,20077
2063,23,15,47,1196,20077
2064,51,20,132,5235,20057
2065,52,63,289,14670,20057
2066,51,14,65,2205,20079
2067,52,54,363,16043,20079
2068,53,29,60,1244,20079
2069,54,46,269,8906,20079
2071,55,3,0,0,20079
2072,21,6,23,1504,20079
2073,23,77,682,33372,20079
2074,56,23,656,19730,20079
2075,61,6,758,11462,20079
2076,62,102,2722,108405,20079
2078,11,3,4,161,20057
2079,21,3,17,872,20057
2080,22,9,139,11869,20057
2081,53,31,85,3261,20057
2082,23,61,507,22841,20057
2083,54,39,487,26150,20057
2084,55,5,133,8976,20057
2085,56,31,581,21791,20057
2086,61,3,0,0,20057
2087,42,69,814,42618,20057
2088,62,79,1123,47840,20057
2089,42,21,285,15387,20079
2090,71,11,164,1796,20079
2091,72,68,1068,12750,20079
2092,81,107,546,12735,20079
2093,71,12,319,10942,20057
2094,72,89,1322,18203,20057
2095,81,72,402,10510,20057
2096,54,13,49,1542,20167
2097,56,11,58,1565,20167
2098,62,14,350,12377,20167
2099,71,3,8,54,20167
2100,72,17,211,2897,20167
2101,81,23,71,851,20167
2103,21,5,15,653,20111
2104,22,6,68,5972,20111
2105,23,60,313,13583,20111
2106,55,4,42,692,20111
2107,56,44,388,12670,20111
2109,21,35,170,7390,20167
2110,23,23,85,3516,20167
2111,42,19,142,4711,20167
2112,51,8,54,2157,20167
2113,52,18,64,3888,20167
2114,53,6,9,138,20167
2115,61,9,56,902,20111
2116,62,108,2015,69002,20111
2117,42,27,462,18962,20111
2118,71,10,140,1284,20111
2119,72,103,1557,17568,20111
2120,56,15,183,2785,20117
2121,61,3,29,638,20117
2122,62,36,529,18933,20117
2123,71,5,43,473,20117
2124,72,23,218,2831,20117
2125,81,88,390,8266,20111
2126,51,20,217,6764,20111
2127,52,61,350,15921,20111
2128,53,43,172,4055,20111
2129,54,43,249,7861,20111
2130,81,46,141,2854,20117
2132,22,3,32,2388,20117
2133,23,25,190,7712,20117
2134,42,26,210,9369,20117
2135,51,9,118,5562,20117
2136,52,29,193,10690,20117
2137,53,5,2,78,20117
2138,54,26,104,4348,20117
2140,23,11,65,3155,20145
2142,21,4,9,688,20033
2143,23,5,14,388,20033
2144,51,3,4,63,20033
2145,52,5,24,1024,20033
2146,54,4,7,109,20033
2147,62,4,150,4977,20033
2148,72,3,18,275,20033
2149,81,14,26,350,20033
2150,42,6,60,3644,20145
2151,52,14,54,2654,20145
2152,53,3,0,0,20145
2153,54,16,84,2689,20145
2154,56,4,0,0,20145
2155,62,18,1097,47408,20145
2156,72,13,165,2446,20145
2157,81,21,61,942,20145
2158,53,26,80,1544,20035
2159,54,64,230,6484,20035
2160,21,6,21,315,20049
2162,52,7,19,599,20049
2163,54,8,15,284,20049
2164,62,5,0,0,20049
2165,72,7,36,315,20049
2166,81,10,14,436,20049
2167,55,3,7,581,20035
2168,56,21,195,4371,20035
2170,21,17,49,1827,20035
2171,61,5,0,0,20035
2172,62,105,2001,70724,20035
2173,23,53,283,13396,20035
2174,42,22,229,8939,20035
2175,71,8,40,884,20035
2176,72,68,1115,16097,20035
2178,21,4,24,635,20063
2179,23,11,42,1401,20063
2180,42,10,90,4147,20063
2181,51,3,6,296,20063
2182,52,15,47,1768,20063
2183,81,100,413,8263,20035
2184,51,15,178,6322,20035
2185,52,55,381,15990,20035
2186,54,8,15,278,20063
2187,56,4,17,271,20063
2188,62,8,207,6077,20063
2189,72,7,74,783,20063
2190,81,21,65,1646,20063
2192,21,10,57,2577,20059
2193,71,6,32,567,20059
2194,23,84,510,24980,20059
2195,72,51,761,9259,20059
2196,81,76,357,9212,20059
2197,42,20,200,11740,20059
2198,51,10,65,1861,20059
2199,52,32,145,6037,20059
2200,53,23,49,1288,20059
2201,54,30,382,41327,20059
2202,56,19,81,1873,20059
2203,61,4,0,0,20059
2204,62,71,1436,49188,20059
2205,42,5,34,1381,20083
2207,52,5,0,0,20083
2208,56,3,15,133,20083
2209,62,5,0,0,20083
2210,72,3,14,123,20083
2211,81,8,13,180,20083
2213,23,6,6,180,20089
2214,42,10,67,2908,20089
2215,52,10,29,1284,20089
2217,11,3,0,0,20093
2218,21,3,0,0,20093
2219,23,9,33,762,20093
2220,42,4,0,0,20093
2221,52,6,49,2528,20093
2222,53,3,0,0,20093
2223,54,5,13,462,20093
2224,62,6,0,0,20093
2225,72,10,71,573,20093
2226,81,10,35,764,20093
2227,54,4,11,257,20089
2228,56,3,3,43,20089
2229,62,4,0,0,20089
2230,71,3,2,54,20089
2231,72,6,38,430,20089
2232,81,11,22,366,20089
2233,81,37,132,2319,20159
2235,21,14,144,6880,20159
2236,23,16,81,3551,20159
2237,61,6,0,0,20037
2238,62,122,2726,95991,20037
2239,42,42,759,31780,20037
2240,42,23,100,5193,20159
2241,51,8,40,1731,20159
2242,52,22,120,6136,20159
2243,53,5,13,243,20159
2244,54,15,147,2997,20159
2245,55,3,135,7699,20159
2246,56,7,14,1403,20159
2247,62,21,347,8287,20159
2248,71,3,13,147,20159
2249,72,18,269,2727,20159
2250,71,12,524,8979,20037
2251,72,78,1662,18169,20037
2252,81,98,493,10601,20037
2253,51,21,461,20769,20037
2254,52,58,343,15199,20037
2255,61,12,856,17075,20113
