,relevant_naics,estab,emp,payann,fips
458126,2361,8,15,454,20181
458127,2382,5,20,784,20181
458128,4238,6,63,3245,20181
458129,4244,3,7,230,20181
458130,4245,6,97,5841,20181
458131,4249,6,67,4816,20181
458132,4413,4,32,889,20181
458133,4441,3,19,766,20181
458134,4471,5,51,898,20181
458135,4841,6,23,1716,20181
458136,4842,7,21,755,20181
458137,5221,4,68,4154,20181
458138,5242,13,21,764,20181
458139,5411,4,13,444,20181
458140,5412,6,33,773,20181
458141,5419,4,3,34,20181
458142,6212,3,22,513,20181
458143,5613,4,20,342,20181
458144,6213,3,9,405,20181
458145,6231,3,62,1651,20181
458146,6232,10,85,1073,20181
458147,6239,3,15,274,20181
458148,7211,7,74,1302,20181
458149,7225,16,253,3087,20181
458150,8113,3,6,141,20181
458151,8111,7,55,2306,20181
458152,8121,4,5,155,20181
458153,8131,10,22,380,20181
458154,8134,3,15,78,20181
458155,2361,3,11,367,20187
458156,4238,4,15,1049,20187
458157,4245,3,33,2112,20187
458158,4471,3,20,846,20187
458159,4841,3,36,1588,20187
458160,5242,4,12,521,20187
458161,7225,6,50,269,20187
458162,8131,5,19,410,20187
458163,2131,3,4,178,20193
458164,2362,3,43,2438,20193
458165,2381,4,23,925,20193
458166,2382,8,45,1104,20193
458167,4244,3,6,251,20193
458168,4238,10,153,9026,20193
458169,4245,9,114,5594,20193
458170,4249,5,38,1872,20193
458171,4411,3,64,2731,20193
458172,4413,11,46,1186,20193
458173,4422,4,9,161,20193
458174,4441,7,38,1586,20193
458175,4453,3,9,149,20193
458176,4461,3,9,439,20193
458177,4471,6,145,2824,20193
458178,4481,3,20,238,20193
458179,4543,3,13,468,20193
458180,4539,4,9,205,20193
458181,4841,14,49,2417,20193
458182,2131,5,16,623,20119
458183,2361,3,5,152,20119
458184,2382,3,14,464,20119
458185,2383,3,5,110,20119
458186,4245,5,55,2842,20119
458187,4249,6,43,2211,20119
458188,4441,3,13,308,20119
458189,4471,5,67,1024,20119
