,relevant_naics,estab,emp,payann,fips
682129,236115,4,12,420,20181
682130,236118,4,3,34,20181
682131,238210,3,8,266,20181
682132,423820,5,62,3225,20181
682133,424510,6,97,5841,20181
682134,424910,6,67,4816,20181
682135,444190,3,19,766,20181
682136,447110,3,32,451,20181
682137,484121,4,4,49,20181
682138,484220,6,14,406,20181
682139,522110,4,68,4154,20181
682140,524210,12,19,737,20181
682141,541110,3,10,358,20181
682142,541211,3,12,369,20181
682143,541219,3,21,404,20181
682144,621210,3,22,513,20181
682145,623110,3,62,1651,20181
682146,623210,10,85,1073,20181
682147,623990,3,15,274,20181
682148,721110,7,74,1302,20181
682149,722511,9,139,1502,20181
682150,722513,6,114,1562,20181
682151,811111,4,38,1813,20181
682152,811121,3,17,493,20181
682153,811310,3,6,141,20181
682154,812112,4,5,155,20181
682155,813110,10,22,380,20181
682156,813410,3,15,78,20181
682157,423820,3,14,1008,20187
682158,424510,3,33,2112,20187
682159,447190,3,20,846,20187
682160,524210,4,12,521,20187
682161,722511,4,48,255,20187
682162,813110,5,19,410,20187
682163,213112,3,4,178,20193
682164,236220,3,43,2438,20193
682165,238220,5,30,572,20193
682166,423820,8,110,6185,20193
682167,424510,9,114,5594,20193
682168,424910,5,38,1872,20193
682169,441320,3,6,148,20193
682170,441310,8,40,1038,20193
682171,442299,3,7,54,20193
682172,444190,4,21,972,20193
682173,445310,3,9,149,20193
682174,447110,3,34,578,20193
682175,447190,3,111,2246,20193
682176,484110,4,4,58,20193
682177,213112,5,16,623,20119
682178,424510,5,55,2842,20119
682179,424910,5,42,2187,20119
682180,447110,4,46,749,20119
682181,522110,4,45,2974,20119
682182,524210,3,14,257,20119
682183,624210,4,5,41,20119
682184,722511,3,31,290,20119
682185,811310,3,13,583,20119
682186,813110,14,33,481,20119
682187,484121,10,45,2359,20193
682188,517311,6,44,2970,20193
682189,522110,9,86,3772,20193
682190,531210,3,12,368,20193
682191,524210,8,32,1341,20193
682192,541110,7,9,434,20193
682193,541940,3,16,423,20193
682194,561110,3,22,1101,20193
682195,561730,5,8,126,20193
682196,624120,4,2,45,20193
682197,721110,9,88,1733,20193
682198,722511,5,109,1373,20193
682199,722513,10,207,2623,20193
682200,811111,5,12,416,20193
682201,812112,3,16,244,20193
682202,813110,15,78,1479,20193
682203,238220,4,9,365,20053
682204,424510,4,13,950,20053
682205,446110,3,18,882,20053
682206,447110,7,86,1206,20053
682207,453220,3,15,150,20053
682208,517311,3,41,3467,20053
682209,522110,6,79,2834,20053
682210,524210,4,13,448,20053
682211,624410,4,34,377,20053
682212,624210,4,13,77,20053
682213,722511,8,58,519,20053
682214,811121,4,8,325,20053
682215,813110,12,31,430,20053
682216,212312,3,3,53,20125
682217,213111,3,6,148,20125
682218,213112,6,7,252,20125
682219,236118,4,6,117,20125
682220,236220,4,21,859,20125
682221,237110,3,40,1946,20125
682222,238160,3,10,162,20125
682223,238110,3,8,342,20125
682224,238210,6,32,1040,20125
682225,238220,13,120,6936,20125
682226,238910,6,119,5787,20125
682227,238990,3,201,15484,20125
682228,323111,3,50,1401,20125
682229,326199,3,244,11294,20125
682230,327320,3,15,542,20125
682231,332710,5,127,6999,20125
682232,423830,3,16,618,20125
682233,423930,4,27,1035,20125
682234,522110,4,39,1975,20127
682235,524210,4,13,464,20127
682236,722511,5,68,1021,20127
682237,722513,4,59,606,20127
682238,813110,11,37,506,20127
682239,424710,5,16,374,20125
682240,424910,3,33,1202,20125
682241,441310,6,51,969,20125
682242,441110,4,103,3370,20125
682243,444130,6,29,716,20125
682244,444190,5,47,2927,20125
682245,444210,3,10,362,20125
682246,444220,5,45,865,20125
682247,445310,11,51,601,20125
682248,446110,7,72,2753,20125
682249,447110,17,179,2546,20125
682250,448120,3,16,230,20125
682251,448210,5,27,388,20125
682252,452319,7,61,850,20125
682253,453110,4,6,85,20125
682254,453310,5,24,441,20125
682255,453998,3,27,1503,20125
682256,454110,3,9,262,20125
682257,484110,7,49,1625,20125
682258,211120,3,16,734,20151
682259,213111,5,103,5750,20151
682260,213112,20,123,6849,20151
682261,236115,3,6,284,20151
682262,236118,3,8,329,20151
682263,238160,4,71,2929,20151
682264,238220,5,41,1916,20151
682265,484121,8,16,726,20125
682266,484122,4,22,1201,20125
682267,484230,5,42,1952,20125
682268,238910,4,15,641,20151
682269,484220,5,44,2981,20125
682270,485410,3,57,880,20125
682271,511110,3,33,1137,20125
682272,517311,4,19,1286,20125
682273,517312,3,14,552,20125
682274,522110,18,168,7187,20125
682275,522130,6,32,943,20125
682276,522298,3,8,242,20125
682277,522390,5,10,222,20125
682278,523920,5,23,2057,20125
682279,524210,21,76,2915,20125
682280,531110,5,15,247,20125
682281,531210,5,7,176,20125
682282,541110,10,42,1400,20125
682283,541213,3,16,207,20125
682284,541219,6,21,349,20125
682285,541330,6,63,3313,20125
682286,541940,6,33,1267,20125
682287,551114,4,56,4070,20125
682288,561320,3,169,5836,20125
682289,423820,4,63,4130,20151
682290,424510,7,90,6066,20151
682291,441310,3,70,2219,20151
682292,444190,3,25,751,20151
682293,444220,4,31,887,20151
682294,445310,3,20,198,20151
682295,446110,3,15,343,20151
682296,447110,3,25,460,20151
682297,447190,4,26,652,20151
682298,453220,4,17,155,20151
682299,484121,3,17,628,20151
682300,517311,4,9,563,20151
682301,522110,5,85,4553,20151
682302,523920,4,7,942,20151
682303,524210,10,38,1508,20151
682304,531210,3,13,163,20151
682305,531311,4,6,214,20151
682306,541110,5,11,393,20151
682307,541211,4,31,1762,20151
682308,541219,6,22,657,20151
682309,541611,3,4,240,20151
682310,541940,4,29,900,20151
682311,551114,3,52,3707,20151
682312,561730,6,17,443,20151
682313,621111,6,63,4007,20151
682314,621210,3,27,1423,20151
682315,624120,7,39,1181,20151
682316,721110,9,76,1315,20151
682317,722511,15,149,1842,20151
682318,722513,9,219,2196,20151
682319,811111,8,14,507,20151
682320,811310,5,28,1041,20151
682321,812112,4,8,286,20151
682322,813110,16,47,889,20151
682323,561730,3,28,865,20125
682324,561720,5,39,698,20125
682325,562111,3,73,4618,20125
682326,621111,13,75,4434,20125
682327,621210,11,64,2726,20125
682328,621310,5,17,361,20125
682329,621320,4,21,973,20125
682330,621340,4,11,508,20125
682331,621420,4,286,7539,20125
682332,623110,6,413,10239,20125
682333,623210,10,83,944,20125
682334,623312,9,159,3084,20125
682335,624110,4,24,671,20125
682336,624120,8,1071,16717,20125
682337,624190,5,20,547,20125
682338,624410,5,48,822,20125
682339,712110,4,3,56,20125
682340,713910,3,34,602,20125
682341,713940,3,10,49,20125
682342,721110,9,114,1295,20125
682343,722410,3,21,275,20125
682344,722511,27,361,4888,20125
682345,722513,26,399,4795,20125
682346,722515,4,25,306,20125
682347,811111,3,8,230,20125
682348,811121,6,18,688,20125
682349,811310,3,5,65,20125
682350,813110,44,214,3445,20125
682351,813410,4,17,140,20125
682352,813910,4,8,266,20125
682353,813930,3,16,55,20125
682354,423820,3,96,7063,20153
682355,424510,3,14,973,20153
682356,484220,3,2,6,20153
682357,522110,4,31,1685,20153
682358,524210,3,6,271,20153
682359,211120,6,29,954,20163
682360,213112,7,44,1525,20163
682361,236118,3,4,60,20163
682362,238210,3,13,742,20163
682363,238220,4,13,206,20163
682364,423830,3,31,2146,20163
682365,424510,5,25,1640,20163
682366,445110,3,57,730,20163
682367,446110,3,7,177,20163
682368,447110,3,28,263,20163
682369,484220,4,2,118,20163
682370,517311,3,10,459,20163
682371,522110,4,44,2022,20163
682372,524210,5,20,665,20163
682373,722511,5,14,151,20153
682374,813110,7,19,348,20153
682375,621111,4,35,1186,20163
682376,722511,8,28,368,20163
682377,811111,5,26,705,20163
682378,812210,3,12,282,20163
682379,813110,8,39,549,20163
682380,211120,13,43,2393,20167
682381,213111,9,76,2643,20167
682382,213112,14,61,3032,20167
682383,211120,6,25,1386,20003
682384,236115,4,12,446,20003
682385,236118,3,8,158,20003
682386,238130,4,14,419,20003
682387,424510,3,14,578,20003
682388,444130,3,17,467,20003
682389,445310,3,12,117,20003
682390,484110,5,14,269,20003
682391,447110,3,46,580,20003
682392,484121,3,3,153,20003
682393,522110,9,70,2886,20003
682394,524210,6,20,387,20003
682395,541110,4,5,95,20003
682396,236118,3,1,40,20167
682397,237120,5,26,1010,20167
682398,238210,3,14,641,20167
682399,238220,3,5,140,20167
682400,423830,4,13,713,20167
682401,424510,4,23,1521,20167
682402,424910,3,14,608,20167
682403,444190,3,9,312,20167
682404,445310,5,18,134,20167
682405,447110,5,60,724,20167
682406,447190,5,36,860,20167
682407,452319,3,30,517,20167
682408,484220,6,41,2023,20167
682409,484230,4,14,671,20167
682410,517311,3,17,1047,20167
682411,522110,6,39,1839,20167
682412,523920,3,9,895,20167
682413,524210,5,7,428,20167
682414,541110,5,15,290,20167
682415,624210,4,4,26,20003
682416,722511,6,46,428,20003
682417,722513,4,77,728,20003
682418,811111,3,4,120,20003
682419,813110,8,35,546,20003
682420,621310,3,7,69,20167
682421,712110,3,6,53,20167
682422,721110,4,32,620,20167
682423,722511,6,118,1672,20167
682424,722513,4,61,557,20167
682425,813110,11,37,548,20167
682426,813410,3,11,45,20167
682427,213112,3,4,115,20025
682428,522110,3,23,1367,20025
682429,541940,3,14,700,20025
682430,624210,4,9,43,20025
682431,236118,5,26,1096,20061
682432,238220,6,17,603,20061
682433,238320,5,23,711,20061
682434,441120,7,26,539,20061
682435,441310,4,34,736,20061
682436,441320,3,17,740,20061
682437,445110,3,220,4922,20061
682438,445310,5,26,391,20061
682439,447110,13,102,1525,20061
682440,448140,3,20,293,20061
682441,452319,6,49,875,20061
682442,453991,3,4,62,20061
682443,453310,5,39,690,20061
682444,453998,3,15,379,20061
682445,813110,7,15,239,20025
682446,213112,3,12,644,20077
682447,484210,3,58,1232,20061
682448,488410,4,8,293,20061
682449,493110,21,481,14320,20061
682450,522110,14,191,9337,20061
682451,517311,6,37,2167,20061
682452,522390,4,7,193,20061
682453,523920,4,7,1117,20061
682454,524210,11,35,978,20061
682455,524114,3,10,294,20061
682456,531110,3,11,194,20061
682457,531130,5,7,176,20061
682458,531210,14,20,550,20061
682459,531311,18,179,7268,20061
682460,532210,3,14,385,20061
682461,541110,8,40,1529,20061
682462,541213,4,20,143,20061
682463,541219,4,16,406,20061
682464,541512,6,40,2348,20061
682465,541940,5,48,1145,20061
682466,238210,3,5,136,20077
682467,238910,4,18,545,20077
682468,332710,3,27,1114,20077
682469,333111,3,108,5648,20077
682470,424510,3,4,45,20077
682471,424910,3,16,1088,20077
682472,441310,3,10,133,20077
682473,445110,5,45,660,20077
682474,447110,4,48,597,20077
682475,452319,3,31,497,20077
682476,522110,6,54,1552,20077
682477,524210,9,45,1536,20077
682478,541219,3,22,352,20077
682479,562111,4,23,937,20077
682480,722511,5,54,417,20077
682481,722513,3,22,288,20077
682482,811111,3,3,63,20077
682483,811121,3,6,154,20077
682484,813110,15,37,561,20077
682485,551114,13,191,9177,20061
682486,561110,3,11,215,20061
682487,561720,10,86,1997,20061
682488,561730,3,13,258,20061
682489,621111,6,30,1618,20061
682490,621210,5,43,1728,20061
682491,621320,4,21,369,20061
682492,621420,4,65,1796,20061
682493,624110,4,94,1318,20061
682494,624210,3,12,149,20061
682495,624410,3,54,788,20061
682496,713990,5,35,363,20061
682497,721110,14,168,3300,20061
682498,722310,3,71,1558,20061
682499,722410,3,11,118,20061
682500,722511,25,403,6831,20061
682501,722513,21,596,6909,20061
682502,722515,5,61,601,20061
682503,236115,5,27,276,20057
682504,236118,8,19,623,20057
682505,236220,3,52,2209,20057
682506,238110,5,31,606,20057
682507,237110,3,6,411,20057
682508,238160,4,93,4753,20057
682509,238210,7,20,839,20057
682510,238220,10,53,2681,20057
682511,238910,3,18,620,20057
682512,238320,5,17,304,20057
682513,238990,6,86,3700,20057
682514,333111,3,136,6938,20057
682515,423120,4,72,3383,20057
682516,423610,4,14,767,20057
682517,423720,3,15,349,20057
682518,423820,10,149,8894,20057
682519,423830,3,21,1139,20057
682520,423840,3,14,694,20057
682521,424510,7,63,2748,20057
682522,811111,7,18,514,20061
682523,811121,3,14,688,20061
682524,811490,3,5,141,20061
682525,812112,7,58,1336,20061
682526,813110,18,245,6103,20061
682527,813211,4,7,150,20061
682528,813410,4,44,1337,20061
682529,813910,3,8,202,20061
682530,424690,3,9,352,20057
682531,424910,9,68,4894,20057
682532,441110,9,251,9708,20057
682533,441228,3,14,319,20057
682534,441310,4,31,751,20057
682535,441320,4,33,1028,20057
682536,444190,3,38,1598,20057
682537,445110,5,173,3258,20057
682538,445310,5,37,540,20057
682539,446199,3,5,288,20057
682540,446110,3,44,1869,20057
682541,447110,12,124,1772,20057
682542,447190,8,103,1887,20057
682543,448140,6,50,727,20057
682544,448210,5,21,438,20057
682545,452319,3,27,374,20057
682546,453998,3,5,125,20057
682547,454390,3,14,192,20057
682548,484110,7,39,1434,20057
682549,484121,10,112,6482,20057
682550,484220,7,53,2992,20057
682551,488510,3,37,1335,20057
682552,492210,3,8,238,20057
682553,492110,3,73,2689,20057
682554,238220,3,3,100,20023
682555,423820,3,42,2261,20023
682556,424510,3,48,2319,20023
682557,445110,3,26,347,20023
682558,522110,4,24,1058,20023
682559,524210,4,10,505,20023
682560,722511,6,32,182,20023
682561,813110,8,13,221,20023
682562,517311,9,55,3208,20057
682563,517312,4,13,311,20057
682564,522110,13,137,6585,20057
682565,522130,3,34,1228,20057
682566,522390,4,12,194,20057
682567,523920,6,13,1251,20057
682568,524210,23,72,3700,20057
682569,531120,4,17,775,20057
682570,531311,5,15,443,20057
682571,531210,3,6,186,20057
682572,532210,4,15,492,20057
682573,541110,14,60,2933,20057
682574,541211,8,37,2152,20057
682575,541613,3,4,126,20057
682576,541690,5,302,18941,20057
682577,541940,3,47,1131,20057
682578,551114,5,126,8076,20057
682579,561110,5,41,3680,20057
682580,561720,7,590,13025,20057
682581,561730,6,9,234,20057
682582,562111,3,37,1627,20057
682583,221122,4,47,4641,20111
682584,236115,6,28,1611,20111
682585,236118,5,9,514,20111
682586,236220,3,47,1898,20111
682587,237310,4,20,936,20111
682588,621111,13,204,12300,20057
682589,621210,9,92,4524,20057
682590,621310,9,36,1611,20057
682591,621320,6,46,2271,20057
682592,623311,3,168,4066,20057
682593,624110,3,34,1060,20057
682594,624120,14,91,2904,20057
682595,624190,5,22,777,20057
682596,624210,6,9,145,20057
682597,721110,15,195,3343,20057
682598,722310,4,106,1693,20057
682599,722410,5,27,336,20057
682600,238110,5,30,1207,20111
682601,722511,32,413,5359,20057
682602,722513,21,497,6481,20057
682603,811111,9,30,1154,20057
682604,811121,4,43,1471,20057
682605,811192,3,30,573,20057
682606,811310,4,26,1296,20057
682607,812112,4,11,224,20057
682608,238160,5,9,261,20111
682609,238210,8,45,3001,20111
682610,238220,9,78,3740,20111
682611,238910,3,9,438,20111
682612,238990,3,9,214,20111
682613,311111,3,853,43277,20111
682614,311612,3,922,33093,20111
682615,326199,4,321,16322,20111
682616,424510,3,20,481,20111
682617,441120,5,15,256,20111
682618,441110,4,134,6121,20111
682619,441310,4,44,983,20111
682620,441320,4,27,1038,20111
682621,442110,3,25,505,20111
682622,442210,5,12,428,20111
682623,443142,3,29,560,20111
682624,444190,4,69,1776,20111
682625,444130,3,31,565,20111
682626,444220,5,36,861,20111
682627,445110,5,178,3041,20111
682628,445310,12,48,518,20111
682629,446110,5,100,3589,20111
682630,813110,20,151,2999,20057
682631,813410,3,4,48,20057
682632,813910,3,9,392,20057
682633,447110,14,136,2262,20111
682634,236115,3,15,487,20117
682635,236118,3,9,201,20117
682636,238220,5,18,408,20117
682637,238910,5,14,668,20117
682638,423820,6,64,3347,20117
682639,424510,10,56,3307,20117
682640,424910,3,14,735,20117
682641,441110,3,14,528,20117
682642,441120,3,8,209,20117
682643,441310,7,30,734,20117
682644,444190,4,24,746,20117
682645,445110,3,48,453,20117
682646,445310,4,12,119,20117
682647,447110,7,115,1406,20117
682648,447190,4,12,494,20117
682649,452319,3,12,276,20117
682650,453220,3,8,68,20117
682651,484110,3,15,455,20117
682652,484121,10,32,1119,20117
682653,447190,5,75,2055,20111
682654,448120,3,21,223,20111
682655,448140,3,48,616,20111
682656,448210,3,18,292,20111
