,fips,relevant_naics,YEAR,estab,emp,payann
1,20,115113,2018,6,5,308
3,20,115112,2018,10,22,963
5,20,115210,2018,15,53,1266
7,20,212321,2018,7,40,2909
9,20,211120,2018,256,1099,84215
11,20,212312,2018,12,45,1745
13,20,212311,2018,3,97,3673
15,20,213111,2018,70,760,37801
17,20,211130,2018,8,106,9359
19,20,213112,2018,340,2244,144516
21,20,221122,2018,40,2330,293586
23,20,221112,2018,8,67,7201
25,20,221210,2018,10,721,52377
27,20,238990,2018,289,2051,98765
29,20,236220,2018,363,5475,343570
31,20,238310,2018,164,1916,93932
33,20,238210,2018,603,7159,410277
35,20,238350,2018,209,1085,46135
37,20,238330,2018,124,722,35726
39,20,238130,2018,130,643,22410
41,20,238150,2018,22,393,18519
43,20,237310,2018,105,4539,311016
45,20,236210,2018,19,303,16856
47,20,237210,2018,15,163,6167
49,20,238140,2018,166,1285,52326
51,20,236117,2018,118,523,29193
53,20,236116,2018,14,224,14000
55,20,236115,2018,401,1220,48663
57,20,237120,2018,5,26,1010
59,20,238290,2018,58,1258,101117
61,20,238390,2018,43,479,24979
63,20,238190,2018,19,125,12175
65,20,237990,2018,7,57,3746
67,20,238320,2018,320,1527,53404
69,20,238220,2018,952,9764,567286
71,20,238110,2018,282,3203,151159
73,20,237130,2018,54,5719,434936
75,20,236118,2018,814,2912,114179
77,20,238160,2018,201,1939,99915
79,20,238170,2018,81,378,13844
81,20,238910,2018,390,3383,185661
83,20,238120,2018,16,355,25013
85,20,238340,2018,44,355,15642
87,20,237110,2018,88,1036,52327
89,20,314999,2018,9,252,6006
91,20,312120,2018,4,79,1591
93,20,311812,2018,13,365,11850
95,20,311352,2018,3,37,626
97,20,311111,2018,3,853,43277
100,20,311612,2018,6,1384,52536
102,20,311119,2018,12,236,9551
104,20,311991,2018,4,1217,52032
106,20,311613,2018,3,105,5444
108,20,311811,2018,27,268,3568
110,20,311942,2018,4,116,4988
112,20,314910,2018,6,271,7699
114,20,325199,2018,3,172,12118
116,20,321999,2018,4,59,2332
118,20,326199,2018,38,3338,176031
120,20,324121,2018,3,40,1955
122,20,325414,2018,9,1094,88144
124,20,323111,2018,143,4302,189330
126,20,323113,2018,43,1395,55661
129,20,325991,2018,4,141,8741
131,20,327991,2018,8,159,6150
133,20,325193,2018,3,61,3552
135,20,327215,2018,3,146,5805
137,20,325413,2018,3,526,28383
139,20,325120,2018,7,86,6089
142,20,327390,2018,16,724,28767
144,20,324191,2018,5,605,41543
146,20,325412,2018,8,977,117328
149,20,326112,2018,4,347,21755
151,20,326122,2018,6,170,4269
153,20,327320,2018,23,638,34209
